Gene	final_five_prime_utr	final_three_prime_utr
YNR015W	33	114
YNR016C	76	107
YNR017W	599	246
YNR018W	392	130
YNR019W	0	0
YNR020C	354	67
YNR021W	36	484
YNR022C	179	104
YNR023W	34	122
YNR024W	44	194
YNR025C	986	0
YNR026C	43	342
YNR027W	193	260
YNR028W	860	151
YNR029C	31	183
YNR030W	66	236
YNR031C	145	113
YNR032C-A	89	692
YNR032W	143	136
YNR033W	389	73
YNR034W	126	267
YNR034W-A	184	109
YNR035C	40	161
YNR036C	15	319
YNR037C	56	190
YNR038W	44	149
YNR039C	33	58
YNR040W	17	157
YNR041C	89	57
YNR042W	0	0
YNR043W	35	523
YNR044W	463	74
YNR045W	53	106
YNR046W	890	144
YNR047W	64	258
YNR048W	54	236
YNR049C	985	98
YNR050C	546	111
YNR051C	740	454
YNR052C	131	78
YNR053C	197	229
YNR054C	28	263
YNR055C	457	215
YNR056C	844	147
YNR057C	116	88
YNR058W	283	115
YNR059W	106	95
YNR060W	595	65
YNR061C	91	392
YNR062C	0	0
YNR063W	63	998
YNR064C	57	248
YNR065C	783	87
YNR066C	0	0
YNR067C	45	97
YNR068C	934	259
YNR069C	4	921
YNR070W	402	678
YNR071C	7	113
YNR072W	0	0
YNR073C	285	128
YNR074C	150	93
YNR075C-A	0	0
YNR075W	572	995
YNR076W	1340	135
YNR077C	0	0
YOL001W	474	140
YOL002C	285	68
YOL003C	35	179
YOL004W	431	121
YOL005C	285	109
YOL006C	162	160
YOL007C	202	485
YOL008W	38	202
YOL009C	169	309
YOL010W	59	209
YOL011W	755	286
YOL012C	822	162
YOL013C	150	114
YOL013W-A	0	0
YOL013W-B	0	0
YOL014W	220	584
YOL015W	648	80
YOL016C	100	263
YOL017W	86	113
YOL018C	86	262
YOL019W	154	220
YOL019W-A	0	0
YOL020W	146	134
YOL021C	203	123
YOL022C	37	169
YOL023W	181	179
YOL024W	66	42
YOL025W	72	132
YOL026C	27	300
YOL027C	22	229
YOL028C	224	915
YOL029C	872	108
YOL030W	273	155
YOL031C	71	141
YOL032W	121	84
YOL033W	53	153
YOL034W	82	84
YOL035C	0	0
YOL036W	382	151
YOL037C	0	0
YOL038C-A	86	212
YOL038W	42	571
YOL039W	1233	193
YOL040C	51	337
YOL041C	58	205
YOL042W	226	219
YOL043C	115	100
YOL044W	71	176
YOL045W	663	132
YOL046C	0	0
YOL047C	0	0
YOL048C	87	130
YOL049W	78	130
YOL050C	135	137
YOL051W	170	230
YOL052C	154	129
YOL052C-A	44	283
YOL053W	57	122
YOL054W	101	169
YOL055C	294	82
YOL056W	124	174
YOL057W	63	195
YOL058W	71	210
YOL059W	63	280
YOL060C	56	286
YOL061W	46	211
YOL062C	19	84
YOL063C	70	57
YOL064C	91	110
YOL065C	52	309
YOL066C	335	63
YOL067C	51	1051
YOL068C	651	153
YOL069W	27	165
YOL070C	16	211
YOL071W	126	161
YOL072W	11	122
YOL073C	35	89
YOL075C	233	265
YOL076W	30	808
YOL077C	56	269
YOL077W-A	49	242
YOL078W	0	95
YOL079W	0	0
YOL080C	59	272
YOL081W	205	182
YOL082W	305	105
YOL083C-A	404	194
YOL083W	138	98
YOL084W	155	144
YOL085C	55	291
YOL085W-A	793	446
YOL086C	507	100
YOL086W-A	56	150
YOL087C	280	269
YOL088C	71	197
YOL089C	61	179
YOL090W	37	100
YOL091W	158	90
YOL092W	30	188
YOL093W	459	108
YOL094C	45	226
YOL095C	189	85
YOL096C	58	153
YOL097C	34	215
YOL097W-A	382	94
YOL098C	92	264
YOL099C	991	0
YOL100W	221	95
YOL101C	124	107
YOL102C	18	117
YOL103W	209	191
YOL103W-A	214	735
YOL103W-B	41	325
YOL104C	424	407
YOL105C	317	130
YOL106W	19	14
YOL107W	491	423
YOL108C	53	231
YOL109W	120	153
YOL110W	47	321
YOL111C	188	81
YOL112W	188	82
YOL113W	285	97
YOL114C	350	40
YOL115W	69	125
YOL116W	519	296
YOL117W	44	104
YOL118C	0	0
YOL119C	141	149
YOL120C	38	352
YOL121C	83	189
YOL122C	137	202
YOL123W	379	140
YOL124C	46	152
YOL125W	538	31
YOL126C	176	241
YOL127W	47	214
YOL128C	363	158
YOL129W	54	183
YOL130W	262	371
YOL131W	3	289
YOL132W	0	0
YOL133W	83	368
YOL134C	0	0
YOL135C	59	157
YOL136C	269	351
YOL137W	77	301
YOL138C	0	0
YOL139C	122	144
YOL140W	1110	93
YOL141W	0	0
YOL142W	203	68
YOL143C	246	73
YOL144W	60	60
YOL145C	38	118
YOL146W	13	107
YOL147C	40	197
YOL148C	46	98
YOL149W	17	124
YOL150C	0	0
YOL151W	22	145
YOL152W	909	127
YOL153C	38	79
YOL154W	817	93
YOL155C	588	124
YOL155W-A	0	0
YOL156W	0	0
YOL157C	91	98
YOL158C	342	400
YOL159C	234	561
YOL159C-A	118	614
YOL160W	0	0
YOL161C	0	0
YOL162W	0	0
YOL163W	0	0
YOL164W	256	113
YOL164W-A	0	0
YOL165C	0	0
YOL166C	0	0
YOL166W-A	0	0
YOR001W	44	135
YOR002W	48	422
YOR003W	308	212
YOR004W	37	219
YOR005C	201	120
YOR006C	86	176
YOR007C	78	252
YOR008C	296	317
YOR008C-A	0	0
YOR008W-B	0	0
YOR009W	798	131
YOR010C	410	91
YOR011W	561	89
YOR011W-A	0	0
YOR012W	53	338
YOR013W	261	73
YOR014W	258	306
YOR015W	2030	54
YOR016C	127	734
YOR017W	51	159
YOR018W	35	155
YOR019W	121	196
YOR020C	37	904
YOR020W-A	320	178
YOR021C	1358	155
YOR022C	8	28
YOR023C	169	59
YOR024W	0	0
YOR025W	75	157
YOR026W	62	201
YOR027W	627	390
YOR028C	274	327
YOR029W	0	877
YOR030W	84	870
YOR032C	172	102
YOR032W-A	1337	157
YOR033C	209	96
YOR034C	450	113
YOR034C-A	992	319
YOR035C	601	208
YOR036W	56	71
YOR037W	74	162
YOR038C	50	106
YOR039W	158	330
YOR040W	48	348
YOR041C	1219	467
YOR042W	110	206
YOR043W	711	159
YOR044W	298	219
YOR045W	47	459
YOR046C	34	344
YOR047C	588	171
YOR048C	34	230
YOR049C	267	217
YOR050C	1379	268
YOR051C	206	178
YOR052C	212	274
YOR053W	0	0
YOR054C	150	83
YOR055W	0	0
YOR056C	124	53
YOR057W	79	80
YOR058C	134	262
YOR059C	916	59
YOR060C	26	1048
YOR061W	162	249
YOR062C	677	76
YOR063W	580	120
YOR064C	416	113
YOR065W	354	531
YOR066W	109	273
YOR067C	104	84
YOR068C	0	0
YOR069W	74	191
YOR070C	148	127
YOR071C	447	743
YOR072W	0	0
YOR072W-A	0	0
YOR072W-B	0	0
YOR073W	76	118
YOR073W-A	0	0
YOR074C	398	108
YOR075W	45	57
YOR076C	26	93
YOR077W	37	815
YOR078W	853	59
YOR079C	244	75
YOR080W	7	386
YOR081C	47	126
YOR082C	0	0
YOR083W	90	840
YOR084W	921	68
YOR085W	114	106
YOR086C	185	111
YOR087W	80	125
YOR089C	710	200
YOR090C	307	82
YOR091W	66	457
YOR092W	597	201
YOR093C	31	199
YOR094W	97	367
YOR095C	144	655
YOR096W	767	100
YOR097C	115	251
YOR098C	89	121
YOR099W	204	94
YOR100C	148	258
YOR101W	81	316
YOR102W	29	0
YOR103C	602	92
YOR104W	44	433
YOR105W	731	462
YOR106W	93	109
YOR107W	290	340
YOR108C-A	0	0
YOR108W	111	186
YOR109W	132	229
YOR110W	154	131
YOR111W	118	323
YOR112W	902	66
YOR113W	213	319
YOR114W	227	219
YOR115C	65	266
YOR116C	233	122
YOR117W	81	206
YOR118W	205	187
YOR119C	148	1026
YOR120W	631	185
YOR121C	564	0
YOR122C	32	365
YOR123C	98	73
YOR124C	234	81
YOR125C	59	248
YOR126C	275	111
YOR127W	730	176
YOR128C	34	78
YOR129C	92	221
YOR130C	89	327
YOR131C	101	91
YOR132W	79	114
YOR133W	74	236
YOR134W	100	304
YOR135C	0	0
YOR136W	159	309
YOR137C	354	127
YOR138C	78	74
YOR139C	0	0
YOR140W	356	468
YOR141C	28	300
YOR142W	218	283
YOR142W-A	41	735
YOR142W-B	42	319
YOR143C	81	367
YOR144C	45	166
YOR145C	33	187
YOR146W	79	262
YOR147W	36	187
YOR148C	40	178
YOR149C	365	431
YOR150W	52	111
YOR151C	288	348
YOR152C	767	160
YOR153W	153	107
YOR154W	46	158
YOR155C	125	85
YOR156C	170	254
YOR157C	78	218
YOR158W	70	153
YOR159C	70	743
YOR160W	98	98
YOR161C	329	118
YOR161C-C	0	0
YOR161W-A	0	0
YOR161W-B	0	0
YOR162C	172	154
YOR163W	338	72
YOR164C	49	270
YOR165W	32	260
YOR166C	54	172
YOR167C	31	226
YOR168W	41	116
YOR169C	432	0
YOR170W	0	0
YOR171C	71	217
YOR172W	59	201
YOR173W	480	153
YOR174W	287	130
YOR175C	468	164
YOR176W	110	173
YOR177C	51	163
YOR178C	693	341
YOR179C	47	475
YOR180C	500	256
YOR181W	390	129
YOR182C	379	83
YOR183W	0	0
YOR184W	121	136
YOR185C	77	172
YOR186C-A	122	352
YOR186W	680	108
YOR187W	115	219
YOR188W	201	173
YOR189W	16	873
YOR190W	362	266
YOR191W	290	202
YOR192C	551	736
YOR192C-B	40	320
YOR192C-C	977	544
YOR193W	68	113
YOR194C	76	372
YOR195W	69	227
YOR196C	36	399
YOR197W	17	188
YOR198C	232	227
YOR199W	0	0
YOR200W	0	0
YOR201C	62	125
YOR202W	22	199
YOR203W	122	0
YOR204W	18	781
YOR205C	489	101
YOR206W	37	88
YOR207C	64	174
YOR208W	196	122
YOR209C	150	217
YOR210W	221	314
YOR211C	206	123
YOR212W	222	147
YOR213C	117	369
YOR214C	0	0
YOR215C	30	395
YOR216C	59	158
YOR217W	97	404
YOR218C	0	0
YOR219C	80	208
YOR220W	394	173
YOR221C	118	207
YOR222W	508	64
YOR223W	135	200
YOR224C	35	1073
YOR225W	0	0
YOR226C	301	160
YOR227W	183	164
YOR228C	271	235
YOR229W	87	272
YOR230W	147	188
YOR231C-A	0	0
YOR231W	174	247
YOR232W	105	326
YOR233W	332	75
YOR234C	117	325
YOR235W	0	0
YOR236W	14	468
YOR237W	0	0
YOR238W	70	240
YOR239W	62	228
YOR241W	40	133
YOR242C	0	0
YOR243C	23	372
YOR244W	57	174
YOR245C	227	167
YOR246C	81	162
YOR247W	238	137
YOR248W	322	213
YOR249C	43	62
YOR250C	43	123
YOR251C	222	96
YOR252W	31	162
YOR253W	31	195
YOR254C	43	125
YOR255W	0	0
YOR256C	171	71
YOR257W	214	59
YOR258W	17	1068
YOR259C	48	229
YOR260W	59	217
YOR261C	106	221
YOR262W	67	111
YOR263C	0	0
YOR264W	204	175
YOR265W	70	251
YOR266W	139	74
YOR267C	391	198
YOR268C	0	0
YOR269W	110	176
YOR270C	181	158
YOR271C	116	142
YOR272W	61	230
YOR273C	757	134
YOR274W	934	282
YOR275C	20	239
YOR276W	92	153
YOR277C	0	0
YOR278W	215	167
YOR279C	122	126
YOR280C	56	122
YOR281C	85	98
YOR282W	0	0
YOR283W	165	175
YOR284W	46	374
YOR285W	19	195
YOR286W	35	249
YOR287C	85	75
YOR288C	988	90
YOR289W	30	80
YOR290C	708	196
YOR291W	148	111
YOR292C	55	77
YOR293C-A	70	118
YOR293W	59	343
YOR294W	92	160
YOR295W	98	233
YOR296W	655	187
YOR297C	50	477
YOR298C-A	106	624
YOR298W	0	62
YOR299W	139	73
YOR300W	994	26
YOR301W	9	454
YOR302W	1538	13
YOR303W	640	77
YOR304C-A	45	654
YOR304W	134	91
YOR305W	76	1741
YOR306C	1617	105
YOR307C	680	301
YOR308C	13	186
YOR309C	1255	149
YOR310C	32	263
YOR311C	234	1958
YOR312C	164	137
YOR313C	584	221
YOR314W	0	0
YOR314W-A	0	0
YOR315W	156	425
YOR316C	210	141
YOR316C-A	258	1200
YOR317W	103	255
YOR318C	119	168
YOR319W	545	177
YOR320C	349	112
YOR321W	77	140
YOR322C	360	153
YOR323C	34	476
YOR324C	156	137
YOR325W	648	21
YOR326W	194	152
YOR327C	133	231
YOR328W	275	63
YOR329C	99	110
YOR329W-A	377	141
YOR330C	42	76
YOR331C	0	0
YOR332W	30	120
YOR333C	83	42
YOR334W	58	96
YOR335C	116	209
YOR335W-A	0	0
YOR336W	24	175
YOR337W	78	259
YOR338W	864	260
YOR339C	727	223
YOR340C	75	260
YOR341W	121	286
YOR342C	778	193
YOR343C	680	649
YOR343W-A	56	596
YOR343W-B	820	319
YOR344C	133	497
YOR345C	0	0
YOR346W	195	169
YOR347C	98	1390
YOR348C	8	177
YOR349W	937	84
YOR350C	25	70
YOR351C	0	0
YOR352W	110	72
YOR353C	22	158
YOR354C	36	134
YOR355W	588	189
YOR356W	94	119
YOR357C	28	238
YOR358W	188	332
YOR359W	141	308
YOR360C	244	128
YOR361C	89	109
YOR362C	851	138
YOR363C	66	343
YOR364W	0	0
YOR365C	0	0
YOR366W	1776	32
YOR367W	19	180
YOR368W	55	123
YOR369C	67	597
YOR370C	1020	178
YOR371C	45	83
YOR372C	91	345
YOR373W	71	104
YOR374W	66	143
YOR375C	179	139
YOR376W	0	0
YOR376W-A	489	1054
YOR377W	959	338
YOR378W	121	68
YOR379C	0	0
YOR380W	212	83
YOR381W	662	115
YOR381W-A	392	799
YOR382W	316	98
YOR383C	1033	199
YOR384W	0	0
YOR385W	31	543
YOR386W	54	226
YOR387C	0	0
YOR388C	110	143
YOR389W	956	248
YOR390W	71	271
YOR391C	0	0
YOR392W	0	0
YOR393W	467	16
YOR394C-A	926	176
YOR394W	0	0
YOR396C-A	0	0
YOR396W	302	651
YPL001W	55	57
YPL002C	64	367
YPL003W	11	101
YPL004C	55	323
YPL005W	21	116
YPL006W	35	220
YPL007C	43	118
YPL008W	235	77
YPL009C	19	216
YPL010W	85	224
YPL011C	56	253
YPL012W	119	129
YPL013C	51	328
YPL014W	115	256
YPL015C	606	327
YPL016W	397	118
YPL017C	136	668
YPL018W	12	1161
YPL019C	246	124
YPL020C	129	96
YPL021W	0	0
YPL022W	91	531
YPL023C	131	185
YPL024W	376	152
YPL025C	239	212
YPL026C	83	255
YPL027W	0	0
YPL028W	150	102
YPL029W	45	72
YPL030W	55	112
YPL031C	35	366
YPL032C	201	357
YPL033C	0	153
YPL034W	365	187
YPL035C	0	0
YPL036W	345	590
YPL037C	1003	109
YPL038W	190	113
YPL038W-A	998	808
YPL039W	56	136
YPL040C	15	74
YPL041C	1431	159
YPL042C	822	110
YPL043W	61	114
YPL044C	39	110
YPL045W	97	246
YPL046C	67	857
YPL047W	133	510
YPL048W	119	279
YPL049C	309	174
YPL050C	216	165
YPL051W	51	166
YPL052W	57	218
YPL053C	86	127
YPL054W	90	347
YPL055C	18	546
YPL056C	1043	222
YPL057C	944	448
YPL058C	810	231
YPL059W	56	269
YPL060C-A	158	454
YPL060W	238	52
YPL061W	120	145
YPL062W	0	0
YPL063W	129	214
YPL064C	41	126
YPL065W	41	133
YPL066W	170	185
YPL067C	56	536
YPL068C	76	84
YPL069C	42	216
YPL070W	206	221
YPL071C	105	215
YPL072W	192	55
YPL073C	0	0
YPL074W	165	139
YPL075W	78	222
YPL076W	158	782
YPL077C	49	435
YPL078C	102	259
YPL079W	55	311
YPL080C	170	135
YPL081W	40	671
YPL082C	127	149
YPL083C	77	628
YPL084W	45	151
YPL085W	125	112
YPL086C	73	121
YPL087W	261	146
YPL088W	680	87
YPL089C	311	152
YPL090C	70	297
YPL091W	33	274
YPL092W	135	342
YPL093W	95	239
YPL094C	70	390
YPL095C	323	108
YPL096C-A	810	120
YPL096W	34	1648
YPL097W	82	111
YPL098C	285	126
YPL099C	25	368
YPL100W	114	160
YPL101W	50	241
YPL102C	0	0
YPL103C	37	618
YPL104W	33	138
YPL105C	42	128
YPL106C	72	238
YPL107W	650	245
YPL108W	465	966
YPL109C	97	155
YPL110C	384	107
YPL111W	339	108
YPL112C	92	67
YPL113C	35	95
YPL114W	15	1104
YPL115C	282	241
YPL116W	168	137
YPL117C	204	183
YPL118W	81	140
YPL119C	49	634
YPL119C-A	1293	247
YPL120W	15	342
YPL121C	0	0
YPL122C	65	98
YPL123C	82	159
YPL124W	76	97
YPL125W	147	73
YPL126W	46	111
YPL127C	31	454
YPL128C	86	281
YPL129W	68	224
YPL130W	0	0
YPL131W	59	297
YPL132W	229	75
YPL133C	169	145
YPL134C	759	103
YPL135C-A	0	0
YPL135W	554	391
YPL136W	12	121
YPL137C	104	173
YPL138C	203	212
YPL139C	46	146
YPL140C	228	228
YPL141C	192	235
YPL142C	0	0
YPL143W	98	341
YPL144W	206	73
YPL145C	269	743
YPL146C	64	146
YPL147W	471	80
YPL148C	136	489
YPL149W	246	111
YPL150W	119	117
YPL151C	478	85
YPL152W	62	154
YPL152W-A	30	855
YPL153C	187	187
YPL154C	275	223
YPL155C	40	418
YPL156C	837	351
YPL157W	254	404
YPL158C	116	63
YPL159C	247	303
YPL160W	85	259
YPL161C	49	94
YPL162C	71	721
YPL163C	1145	256
YPL164C	45	273
YPL165C	461	320
YPL166W	40	1201
YPL167C	35	99
YPL168W	144	87
YPL169C	49	205
YPL170W	155	164
YPL171C	380	164
YPL172C	137	141
YPL173W	65	164
YPL174C	122	76
YPL175W	37	471
YPL176C	33	297
YPL177C	184	126
YPL178W	48	171
YPL179W	218	257
YPL180W	49	211
YPL181W	246	125
YPL182C	0	0
YPL183C	61	90
YPL183W-A	462	151
YPL184C	671	422
YPL185W	38	337
YPL186C	39	159
YPL187W	121	226
YPL188W	24	292
YPL189C-A	125	250
YPL189W	122	661
YPL190C	293	474
YPL191C	59	555
YPL192C	944	109
YPL193W	865	622
YPL194W	49	235
YPL195W	171	108
YPL196W	76	183
YPL197C	0	0
YPL198W	40	240
YPL199C	11	839
YPL200W	58	19
YPL201C	15	52
YPL202C	123	394
YPL203W	198	384
YPL204W	187	189
YPL205C	0	0
YPL206C	73	308
YPL207W	76	94
YPL208W	45	75
YPL209C	83	578
YPL210C	18	199
YPL211W	30	333
YPL212C	58	177
YPL213W	36	148
YPL214C	100	165
YPL215W	590	180
YPL216W	115	91
YPL217C	378	97
YPL218W	61	252
YPL219W	107	117
YPL220W	46	289
YPL221W	245	176
YPL222C-A	90	126
YPL222W	122	92
YPL223C	223	229
YPL224C	244	193
YPL225W	21	213
YPL226W	28	268
YPL227C	296	73
YPL228W	142	206
YPL229W	200	287
YPL230W	149	106
YPL231W	93	98
YPL232W	841	83
YPL233W	118	120
YPL234C	50	459
YPL235W	104	251
YPL236C	173	843
YPL237W	141	127
YPL238C	0	0
YPL239W	579	202
YPL240C	121	120
YPL241C	10	148
YPL242C	95	165
YPL243W	89	677
YPL244C	284	91
YPL245W	285	68
YPL246C	70	263
YPL247C	91	108
YPL248C	154	184
YPL249C	28	98
YPL249C-A	100	249
YPL250C	66	368
YPL250W-A	0	0
YPL251W	0	0
YPL252C	92	134
YPL253C	54	134
YPL254W	255	68
YPL255W	129	235
YPL256C	177	241
YPL257W	167	922
YPL257W-A	41	735
YPL257W-B	42	330
YPL258C	849	93
YPL259C	56	202
YPL260W	105	357
YPL261C	0	0
YPL262W	168	239
YPL263C	19	158
YPL264C	52	262
YPL265W	125	320
YPL266W	71	262
YPL267W	24	140
YPL268W	63	145
YPL269W	9	147
YPL270W	42	103
YPL271W	590	116
YPL272C	988	73
YPL273W	198	112
YPL274W	67	360
YPL275W	512	143
YPL276W	101	837
YPL277C	408	579
YPL278C	0	0
YPL279C	36	258
YPL280W	292	223
YPL281C	67	16
YPL282C	0	0
YPL283C	0	789
YPL283W-A	0	0
YPL283W-B	0	0
YPR001W	83	172
YPR002C-A	730	139
YPR002W	109	203
YPR003C	44	211
YPR004C	52	130
YPR005C	471	311
YPR006C	402	101
YPR007C	447	225
YPR008W	387	128
YPR009W	259	81
YPR010C	56	363
YPR010C-A	1302	151
YPR011C	97	329
YPR012W	12	41
YPR013C	701	226
YPR014C	0	0
YPR015C	87	125
YPR016C	105	652
YPR016W-A	0	0
YPR017C	257	254
YPR018W	123	396
YPR019W	311	109
YPR020W	134	226
YPR021C	209	85
YPR022C	161	73
YPR023C	29	437
YPR024W	183	534
YPR025C	537	139
YPR026W	247	105
YPR027C	0	0
YPR028W	717	148
YPR029C	60	247
YPR030W	14	100
YPR031W	42	115
YPR032W	447	111
YPR033C	44	123
YPR034W	295	256
YPR035W	505	217
YPR036W	208	99
YPR036W-A	342	264
YPR037C	1363	80
YPR038W	0	0
YPR039W	0	0
YPR040W	29	133
YPR041W	118	244
YPR042C	829	341
YPR043W	4247	76
YPR044C	0	0
YPR045C	57	114
YPR046W	405	91
YPR047W	59	105
YPR048W	24	188
YPR049C	318	90
YPR050C	0	0
YPR051W	29	268
YPR052C	63	255
YPR053C	181	285
YPR054W	695	45
YPR055W	36	88
YPR056W	51	1192
YPR057W	480	57
YPR058W	86	267
YPR059C	2	0
YPR060C	92	212
YPR061C	76	134
YPR062W	28	244
YPR063C	375	248
YPR064W	420	200
YPR065W	163	335
YPR066W	6	359
YPR067W	846	148
YPR068C	47	183
YPR069C	257	67
YPR070W	274	334
YPR071W	36	630
YPR072W	106	173
YPR073C	47	418
YPR074C	124	146
YPR074W-A	0	0
YPR075C	47	113
YPR076W	0	0
YPR077C	0	0
YPR078C	0	0
YPR079W	96	105
YPR080W	134	126
YPR081C	98	138
YPR082C	69	150
YPR083W	46	123
YPR084W	114	168
YPR085C	101	211
YPR086W	80	288
YPR087W	56	0
YPR088C	33	141
YPR089W	38	141
YPR091C	152	313
YPR092W	183	135
YPR093C	65	949
YPR094W	354	70
YPR095C	250	89
YPR096C	0	0
YPR097W	233	166
YPR098C	34	454
YPR099C	90	438
YPR100W	31	135
YPR101W	76	218
YPR102C	278	93
YPR103W	95	302
YPR104C	293	374
YPR105C	220	73
YPR106W	37	143
YPR107C	104	214
YPR108W	90	292
YPR108W-A	0	0
YPR109W	230	114
YPR110C	38	289
YPR111W	233	236
YPR112C	63	109
YPR113W	27	216
YPR114W	493	102
YPR115W	206	273
YPR116W	9	1543
YPR117W	698	91
YPR118W	50	127
YPR119W	349	689
YPR120C	126	212
YPR121W	913	67
YPR122W	339	154
YPR123C	0	0
YPR124W	184	242
YPR125W	95	314
YPR126C	0	0
YPR127W	327	85
YPR128C	52	166
YPR129W	56	78
YPR130C	745	0
YPR131C	81	190
YPR132W	44	260
YPR133C	90	173
YPR133W-A	128	161
YPR134W	38	138
YPR135W	61	50
YPR136C	0	0
YPR137C-A	41	735
YPR137C-B	41	321
YPR137W	976	174
YPR138C	313	142
YPR139C	74	135
YPR140W	99	163
YPR141C	165	175
YPR142C	0	0
YPR143W	46	308
YPR144C	22	115
YPR145C-A	482	286
YPR145W	123	153
YPR146C	948	359
YPR147C	65	286
YPR148C	64	202
YPR149W	182	621
YPR150W	0	0
YPR151C	787	96
YPR152C	35	404
YPR153W	0	975
YPR154W	639	315
YPR155C	65	149
YPR156C	387	233
YPR157W	516	119
YPR158C-C	423	735
YPR158C-D	41	325
YPR158W	97	164
YPR158W-A	417	740
YPR158W-B	358	325
YPR159C-A	0	0
YPR159W	320	299
YPR160C-A	1020	153
YPR160W	150	154
YPR160W-A	0	0
YPR161C	70	130
YPR162C	27	52
YPR163C	158	175
YPR164W	45	700
YPR165W	704	229
YPR166C	145	113
YPR167C	253	78
YPR168W	644	1597
YPR169W	617	75
YPR169W-A	37	78
YPR170C	372	380
YPR170W-A	162	268
YPR170W-B	27	276
YPR171W	65	94
YPR172W	31	276
YPR173C	567	1013
YPR174C	34	156
YPR175W	49	34
YPR176C	58	160
YPR177C	0	0
YPR178W	35	90
YPR179C	103	95
YPR180W	31	75
YPR181C	95	219
YPR182W	237	81
YPR183W	50	534
YPR184W	394	146
YPR185W	309	308
YPR186C	20	133
YPR187W	33	796
YPR188C	44	171
YPR189W	577	131
YPR190C	30	102
YPR191W	66	493
YPR192W	102	150
YPR193C	612	59
YPR194C	383	155
YPR195C	0	0
YPR196W	471	436
YPR197C	0	0
YPR198W	54	210
YPR199C	80	180
YPR200C	1515	77
YPR201W	248	96
YPR202W	0	0
YPR203W	0	0
YPR204C-A	0	0
YPR204W	156	703
