Gene	final_five_prime_utr	final_three_prime_utr
YNR015W	33	111
YNR016C	882	107
YNR017W	599	246
YNR018W	392	130
YNR019W	34	57
YNR020C	0	68
YNR021W	38	484
YNR022C	179	117
YNR023W	55	122
YNR024W	44	194
YNR025C	913	297
YNR026C	44	342
YNR027W	193	260
YNR028W	76	151
YNR029C	31	183
YNR030W	66	236
YNR031C	255	113
YNR032C-A	39	692
YNR032W	143	136
YNR033W	339	68
YNR034W	126	267
YNR034W-A	184	109
YNR035C	40	161
YNR036C	15	319
YNR037C	56	190
YNR038W	44	147
YNR039C	32	58
YNR040W	9	157
YNR041C	89	57
YNR042W	756	11
YNR043W	35	523
YNR044W	116	74
YNR045W	53	106
YNR046W	890	144
YNR047W	64	258
YNR048W	54	236
YNR049C	985	98
YNR050C	546	111
YNR051C	740	454
YNR052C	131	78
YNR053C	53	229
YNR054C	28	263
YNR055C	457	215
YNR056C	76	143
YNR057C	116	88
YNR058W	281	115
YNR059W	106	95
YNR060W	16	65
YNR061C	91	392
YNR062C	943	247
YNR063W	0	0
YNR064C	350	241
YNR065C	297	69
YNR066C	0	0
YNR067C	45	97
YNR068C	970	259
YNR069C	0	0
YNR070W	664	672
YNR071C	393	113
YNR072W	44	100
YNR073C	330	128
YNR074C	481	99
YNR075C-A	0	0
YNR075W	0	0
YNR076W	1340	135
YNR077C	0	0
YOL001W	433	137
YOL002C	285	68
YOL003C	384	179
YOL004W	195	104
YOL005C	285	109
YOL006C	162	158
YOL007C	672	485
YOL008W	38	202
YOL009C	183	309
YOL010W	54	209
YOL011W	755	286
YOL012C	822	159
YOL013C	150	114
YOL013W-A	0	0
YOL013W-B	0	0
YOL014W	283	584
YOL015W	648	72
YOL016C	100	263
YOL017W	86	113
YOL018C	74	262
YOL019W	154	220
YOL019W-A	0	0
YOL020W	146	134
YOL021C	46	118
YOL022C	35	169
YOL023W	181	179
YOL024W	17	42
YOL025W	72	132
YOL026C	25	300
YOL027C	57	229
YOL028C	444	914
YOL029C	956	108
YOL030W	273	155
YOL031C	71	141
YOL032W	121	84
YOL033W	53	153
YOL034W	30	84
YOL035C	0	0
YOL036W	381	99
YOL037C	0	0
YOL038C-A	86	212
YOL038W	33	571
YOL039W	1233	193
YOL040C	51	337
YOL041C	58	205
YOL042W	226	219
YOL043C	103	100
YOL044W	71	176
YOL045W	286	132
YOL046C	0	0
YOL047C	135	20
YOL048C	78	130
YOL049W	78	130
YOL050C	213	755
YOL051W	170	225
YOL052C	154	129
YOL052C-A	44	275
YOL053W	15	118
YOL054W	101	169
YOL055C	272	82
YOL056W	124	169
YOL057W	63	195
YOL058W	71	210
YOL059W	43	280
YOL060C	237	286
YOL061W	46	211
YOL062C	19	84
YOL063C	70	57
YOL064C	91	106
YOL065C	52	309
YOL066C	335	63
YOL067C	51	1051
YOL068C	651	5
YOL069W	16	165
YOL070C	16	211
YOL071W	126	161
YOL072W	15	49
YOL073C	35	89
YOL075C	314	214
YOL076W	30	808
YOL077C	56	269
YOL077W-A	49	242
YOL078W	37	75
YOL079W	171	4
YOL080C	53	272
YOL081W	212	106
YOL082W	305	107
YOL083C-A	469	839
YOL083W	158	98
YOL084W	90	144
YOL085C	271	76
YOL085W-A	835	446
YOL086C	423	93
YOL086W-A	95	150
YOL087C	280	134
YOL088C	71	197
YOL089C	214	171
YOL090W	39	100
YOL091W	0	0
YOL092W	30	188
YOL093W	459	120
YOL094C	46	226
YOL095C	32	83
YOL096C	58	153
YOL097C	34	215
YOL097W-A	382	485
YOL098C	92	262
YOL099C	501	918
YOL100W	219	95
YOL101C	62	107
YOL102C	18	117
YOL103W	208	191
YOL103W-A	163	735
YOL103W-B	41	325
YOL104C	0	0
YOL105C	317	129
YOL106W	0	0
YOL107W	56	423
YOL108C	53	231
YOL109W	120	168
YOL110W	49	321
YOL111C	188	81
YOL112W	188	82
YOL113W	285	97
YOL114C	350	40
YOL115W	69	125
YOL116W	467	296
YOL117W	25	96
YOL118C	0	0
YOL119C	141	145
YOL120C	19	352
YOL121C	83	189
YOL122C	137	202
YOL123W	379	140
YOL124C	46	152
YOL125W	313	31
YOL126C	176	241
YOL127W	36	214
YOL128C	363	158
YOL129W	54	183
YOL130W	246	371
YOL131W	0	0
YOL132W	337	65
YOL133W	83	368
YOL134C	517	54
YOL135C	59	157
YOL136C	269	351
YOL137W	76	301
YOL138C	58	51
YOL139C	122	144
YOL140W	1110	93
YOL141W	0	0
YOL142W	205	68
YOL143C	246	73
YOL144W	60	60
YOL145C	36	118
YOL146W	13	107
YOL147C	58	197
YOL148C	50	27
YOL149W	32	60
YOL150C	8	783
YOL151W	140	145
YOL152W	74	127
YOL153C	144	79
YOL154W	597	91
YOL155C	136	122
YOL155W-A	0	0
YOL156W	0	0
YOL157C	0	0
YOL158C	342	400
YOL159C	234	561
YOL159C-A	355	614
YOL160W	0	0
YOL161C	0	0
YOL162W	0	0
YOL163W	0	0
YOL164W	714	89
YOL164W-A	0	0
YOL165C	0	0
YOL166C	0	0
YOL166W-A	0	0
YOR001W	44	135
YOR002W	66	422
YOR003W	112	212
YOR004W	41	219
YOR005C	111	108
YOR006C	123	176
YOR007C	78	252
YOR008C	296	317
YOR008C-A	0	0
YOR008W-B	0	0
YOR009W	457	130
YOR010C	410	91
YOR011W	699	68
YOR011W-A	0	0
YOR012W	0	0
YOR013W	639	73
YOR014W	258	306
YOR015W	2030	107
YOR016C	120	734
YOR017W	52	144
YOR018W	33	147
YOR019W	121	196
YOR020C	37	904
YOR020W-A	320	178
YOR021C	1358	155
YOR022C	13	29
YOR023C	169	54
YOR024W	0	0
YOR025W	75	156
YOR026W	602	201
YOR027W	63	390
YOR028C	274	327
YOR029W	0	0
YOR030W	88	870
YOR032C	304	105
YOR032W-A	1337	225
YOR033C	262	96
YOR034C	284	113
YOR034C-A	998	319
YOR035C	9	179
YOR036W	66	71
YOR037W	74	162
YOR038C	50	106
YOR039W	158	330
YOR040W	209	297
YOR041C	1219	433
YOR042W	110	199
YOR043W	711	159
YOR044W	298	219
YOR045W	47	459
YOR046C	31	344
YOR047C	588	171
YOR048C	37	230
YOR049C	259	217
YOR050C	1379	278
YOR051C	206	178
YOR052C	212	274
YOR053W	192	525
YOR054C	151	83
YOR055W	0	0
YOR056C	124	53
YOR057W	79	80
YOR058C	215	262
YOR059C	919	59
YOR060C	26	1048
YOR061W	162	249
YOR062C	677	76
YOR063W	580	120
YOR064C	412	113
YOR065W	354	529
YOR066W	109	273
YOR067C	104	84
YOR068C	0	0
YOR069W	74	191
YOR070C	148	127
YOR071C	447	229
YOR072W	0	0
YOR072W-A	0	0
YOR072W-B	0	0
YOR073W	76	118
YOR073W-A	921	13
YOR074C	398	108
YOR075W	45	57
YOR076C	26	93
YOR077W	37	821
YOR078W	853	47
YOR079C	244	75
YOR080W	7	386
YOR081C	47	126
YOR082C	0	0
YOR083W	90	840
YOR084W	921	68
YOR085W	114	106
YOR086C	176	111
YOR087W	80	122
YOR089C	710	200
YOR090C	307	82
YOR091W	66	457
YOR092W	237	201
YOR093C	31	196
YOR094W	97	367
YOR095C	144	655
YOR096W	767	99
YOR097C	471	251
YOR098C	90	124
YOR099W	204	94
YOR100C	148	258
YOR101W	81	316
YOR102W	704	96
YOR103C	602	92
YOR104W	168	394
YOR105W	731	462
YOR106W	93	109
YOR107W	290	340
YOR108C-A	0	0
YOR108W	114	186
YOR109W	82	190
YOR110W	99	131
YOR111W	39	323
YOR112W	75	68
YOR113W	119	310
YOR114W	227	219
YOR115C	69	266
YOR116C	233	121
YOR117W	81	206
YOR118W	205	187
YOR119C	127	1026
YOR120W	626	185
YOR121C	564	732
YOR122C	16	365
YOR123C	98	70
YOR124C	122	81
YOR125C	59	248
YOR126C	275	111
YOR127W	262	176
YOR128C	34	76
YOR129C	92	221
YOR130C	96	327
YOR131C	101	91
YOR132W	79	114
YOR133W	74	236
YOR134W	97	301
YOR135C	958	15
YOR136W	117	309
YOR137C	349	95
YOR138C	78	71
YOR139C	0	0
YOR140W	356	468
YOR141C	28	300
YOR142W	218	283
YOR142W-A	430	735
YOR142W-B	41	319
YOR143C	81	367
YOR144C	45	154
YOR145C	33	187
YOR146W	623	262
YOR147W	36	187
YOR148C	40	178
YOR149C	64	431
YOR150W	52	111
YOR151C	288	345
YOR152C	604	160
YOR153W	153	107
YOR154W	46	158
YOR155C	20	85
YOR156C	170	254
YOR157C	74	218
YOR158W	70	153
YOR159C	70	743
YOR160W	98	94
YOR161C	154	118
YOR161C-C	0	0
YOR161W-A	0	0
YOR161W-B	0	0
YOR162C	172	154
YOR163W	338	72
YOR164C	49	270
YOR165W	32	260
YOR166C	54	179
YOR167C	22	226
YOR168W	41	116
YOR169C	293	933
YOR170W	67	631
YOR171C	70	217
YOR172W	59	201
YOR173W	89	153
YOR174W	287	38
YOR175C	468	164
YOR176W	114	173
YOR177C	41	148
YOR178C	399	99
YOR179C	47	475
YOR180C	500	256
YOR181W	115	129
YOR182C	379	79
YOR183W	0	0
YOR184W	121	136
YOR185C	74	172
YOR186C-A	122	352
YOR186W	680	108
YOR187W	115	219
YOR188W	95	132
YOR189W	15	873
YOR190W	467	266
YOR191W	69	202
YOR192C	673	465
YOR192C-B	40	316
YOR192C-C	966	994
YOR193W	68	117
YOR194C	76	372
YOR195W	69	227
YOR196C	36	399
YOR197W	17	188
YOR198C	232	225
YOR199W	370	398
YOR200W	26	752
YOR201C	62	125
YOR202W	33	199
YOR203W	125	248
YOR204W	18	781
YOR205C	489	101
YOR206W	37	86
YOR207C	170	178
YOR208W	207	110
YOR209C	150	217
YOR210W	221	314
YOR211C	206	123
YOR212W	222	147
YOR213C	117	369
YOR214C	0	0
YOR215C	30	395
YOR216C	59	158
YOR217W	92	404
YOR218C	263	859
YOR219C	80	208
YOR220W	394	169
YOR221C	118	207
YOR222W	508	36
YOR223W	194	200
YOR224C	43	1073
YOR225W	6	158
YOR226C	301	160
YOR227W	185	164
YOR228C	271	235
YOR229W	87	272
YOR230W	147	188
YOR231C-A	721	701
YOR231W	174	247
YOR232W	105	326
YOR233W	204	66
YOR234C	20	325
YOR235W	0	0
YOR236W	21	468
YOR237W	0	0
YOR238W	43	240
YOR239W	62	228
YOR241W	183	94
YOR242C	632	103
YOR243C	22	372
YOR244W	57	174
YOR245C	236	167
YOR246C	82	162
YOR247W	238	130
YOR248W	322	213
YOR249C	43	62
YOR250C	43	123
YOR251C	222	93
YOR252W	31	162
YOR253W	32	195
YOR254C	43	125
YOR255W	0	0
YOR256C	171	68
YOR257W	214	59
YOR258W	17	1068
YOR259C	48	229
YOR260W	59	217
YOR261C	106	221
YOR262W	67	111
YOR263C	998	144
YOR264W	204	175
YOR265W	70	251
YOR266W	103	74
YOR267C	178	198
YOR268C	0	0
YOR269W	110	176
YOR270C	181	158
YOR271C	116	142
YOR272W	61	230
YOR273C	200	134
YOR274W	83	282
YOR275C	20	239
YOR276W	92	153
YOR277C	93	187
YOR278W	172	167
YOR279C	122	126
YOR280C	56	122
YOR281C	85	98
YOR282W	635	0
YOR283W	165	175
YOR284W	46	374
YOR285W	19	195
YOR286W	35	249
YOR287C	85	72
YOR288C	988	90
YOR289W	138	80
YOR290C	107	74
YOR291W	148	111
YOR292C	55	77
YOR293C-A	70	413
YOR293W	26	343
YOR294W	92	160
YOR295W	218	233
YOR296W	119	190
YOR297C	52	477
YOR298C-A	106	624
YOR298W	0	12
YOR299W	139	73
YOR300W	978	329
YOR301W	9	454
YOR302W	1538	13
YOR303W	228	77
YOR304C-A	70	654
YOR304W	79	90
YOR305W	76	1741
YOR306C	1617	105
YOR307C	606	301
YOR308C	17	164
YOR309C	1255	149
YOR310C	32	263
YOR311C	234	1958
YOR312C	164	137
YOR313C	583	221
YOR314W	0	0
YOR314W-A	0	0
YOR315W	156	425
YOR316C	427	141
YOR316C-A	258	1200
YOR317W	103	248
YOR318C	119	168
YOR319W	652	177
YOR320C	119	112
YOR321W	77	140
YOR322C	210	153
YOR323C	34	476
YOR324C	156	137
YOR325W	648	21
YOR326W	179	152
YOR327C	133	231
YOR328W	215	63
YOR329C	86	107
YOR329W-A	377	141
YOR330C	42	72
YOR331C	305	38
YOR332W	30	120
YOR333C	83	42
YOR334W	58	99
YOR335C	116	209
YOR335W-A	0	0
YOR336W	24	175
YOR337W	74	259
YOR338W	325	260
YOR339C	727	223
YOR340C	68	260
YOR341W	121	286
YOR342C	295	193
YOR343C	441	649
YOR343W-A	158	305
YOR343W-B	260	319
YOR344C	133	486
YOR345C	0	0
YOR346W	195	169
YOR347C	98	1390
YOR348C	190	165
YOR349W	63	52
YOR350C	23	56
YOR351C	0	0
YOR352W	110	72
YOR353C	23	144
YOR354C	36	130
YOR355W	588	189
YOR356W	94	112
YOR357C	36	238
YOR358W	188	332
YOR359W	141	308
YOR360C	244	124
YOR361C	294	88
YOR362C	851	138
YOR363C	56	298
YOR364W	0	0
YOR365C	426	40
YOR366W	1776	32
YOR367W	14	180
YOR368W	257	118
YOR369C	70	597
YOR370C	1020	178
YOR371C	45	83
YOR372C	91	340
YOR373W	71	97
YOR374W	66	143
YOR375C	179	139
YOR376W	0	0
YOR376W-A	489	1054
YOR377W	970	338
YOR378W	628	68
YOR379C	0	0
YOR380W	212	83
YOR381W	511	115
YOR381W-A	392	799
YOR382W	316	98
YOR383C	1033	199
YOR384W	378	122
YOR385W	256	543
YOR386W	54	221
YOR387C	435	34
YOR388C	155	143
YOR389W	55	218
YOR390W	79	271
YOR391C	0	0
YOR392W	0	0
YOR393W	26	12
YOR394C-A	917	5
YOR394W	0	0
YOR396C-A	641	643
YOR396W	852	641
YPL001W	55	57
YPL002C	64	367
YPL003W	31	101
YPL004C	54	323
YPL005W	22	116
YPL006W	35	220
YPL007C	43	118
YPL008W	235	77
YPL009C	19	216
YPL010W	85	224
YPL011C	56	253
YPL012W	120	129
YPL013C	51	328
YPL014W	115	255
YPL015C	606	308
YPL016W	366	118
YPL017C	6	668
YPL018W	103	1161
YPL019C	246	124
YPL020C	129	96
YPL021W	0	0
YPL022W	91	531
YPL023C	131	185
YPL024W	369	152
YPL025C	239	212
YPL026C	83	255
YPL027W	0	0
YPL028W	150	99
YPL029W	45	70
YPL030W	69	112
YPL031C	35	366
YPL032C	201	357
YPL033C	0	153
YPL034W	365	187
YPL035C	310	123
YPL036W	372	590
YPL037C	1003	109
YPL038W	190	113
YPL038W-A	998	808
YPL039W	56	136
YPL040C	17	74
YPL041C	1431	159
YPL042C	293	110
YPL043W	59	114
YPL044C	39	110
YPL045W	97	246
YPL046C	72	857
YPL047W	133	510
YPL048W	119	279
YPL049C	309	174
YPL050C	216	155
YPL051W	51	166
YPL052W	75	218
YPL053C	87	127
YPL054W	109	124
YPL055C	18	546
YPL056C	1043	222
YPL057C	257	448
YPL058C	256	228
YPL059W	56	269
YPL060C-A	118	434
YPL060W	238	55
YPL061W	120	145
YPL062W	0	0
YPL063W	129	214
YPL064C	41	126
YPL065W	43	133
YPL066W	170	185
YPL067C	62	536
YPL068C	404	84
YPL069C	42	216
YPL070W	206	221
YPL071C	105	215
YPL072W	192	51
YPL073C	0	0
YPL074W	52	139
YPL075W	76	199
YPL076W	158	782
YPL077C	38	435
YPL078C	102	259
YPL079W	25	311
YPL080C	170	714
YPL081W	40	671
YPL082C	127	121
YPL083C	77	628
YPL084W	45	149
YPL085W	0	112
YPL086C	73	121
YPL087W	261	136
YPL088W	104	87
YPL089C	263	152
YPL090C	55	297
YPL091W	33	274
YPL092W	131	342
YPL093W	95	239
YPL094C	70	390
YPL095C	225	108
YPL096C-A	810	120
YPL096W	15	1648
YPL097W	82	109
YPL098C	285	128
YPL099C	179	368
YPL100W	64	160
YPL101W	50	241
YPL102C	0	0
YPL103C	49	618
YPL104W	96	138
YPL105C	42	128
YPL106C	72	238
YPL107W	82	245
YPL108W	866	108
YPL109C	81	17
YPL110C	188	107
YPL111W	339	108
YPL112C	92	67
YPL113C	330	95
YPL114W	15	1104
YPL115C	281	229
YPL116W	179	128
YPL117C	204	183
YPL118W	81	140
YPL119C	177	553
YPL119C-A	1293	245
YPL120W	15	342
YPL121C	0	0
YPL122C	65	98
YPL123C	82	156
YPL124W	76	97
YPL125W	157	73
YPL126W	25	111
YPL127C	27	454
YPL128C	86	280
YPL129W	60	224
YPL130W	0	0
YPL131W	59	297
YPL132W	229	73
YPL133C	169	145
YPL134C	759	103
YPL135C-A	591	176
YPL135W	554	391
YPL136W	12	121
YPL137C	81	173
YPL138C	203	212
YPL139C	49	146
YPL140C	228	228
YPL141C	194	235
YPL142C	0	0
YPL143W	30	341
YPL144W	206	73
YPL145C	268	743
YPL146C	64	143
YPL147W	19	85
YPL148C	136	489
YPL149W	76	111
YPL150W	60	115
YPL151C	478	85
YPL152W	66	154
YPL152W-A	30	855
YPL153C	187	181
YPL154C	275	223
YPL155C	66	421
YPL156C	59	351
YPL157W	254	400
YPL158C	116	63
YPL159C	247	303
YPL160W	85	259
YPL161C	49	48
YPL162C	322	721
YPL163C	1145	256
YPL164C	39	265
YPL165C	119	644
YPL166W	40	1201
YPL167C	37	97
YPL168W	144	87
YPL169C	49	205
YPL170W	155	164
YPL171C	30	164
YPL172C	137	138
YPL173W	65	164
YPL174C	122	76
YPL175W	82	471
YPL176C	33	297
YPL177C	184	126
YPL178W	66	171
YPL179W	218	257
YPL180W	49	207
YPL181W	246	110
YPL182C	0	0
YPL183C	61	87
YPL183W-A	462	151
YPL184C	671	422
YPL185W	912	337
YPL186C	39	159
YPL187W	49	226
YPL188W	24	292
YPL189C-A	125	250
YPL189W	122	661
YPL190C	104	474
YPL191C	59	534
YPL192C	0	0
YPL193W	60	622
YPL194W	51	232
YPL195W	26	105
YPL196W	76	183
YPL197C	0	0
YPL198W	36	240
YPL199C	25	839
YPL200W	0	0
YPL201C	15	52
YPL202C	123	387
YPL203W	167	384
YPL204W	187	189
YPL205C	0	0
YPL206C	73	308
YPL207W	76	94
YPL208W	45	75
YPL209C	86	578
YPL210C	18	199
YPL211W	31	333
YPL212C	58	177
YPL213W	36	148
YPL214C	110	165
YPL215W	590	180
YPL216W	419	91
YPL217C	419	97
YPL218W	61	252
YPL219W	107	117
YPL220W	42	289
YPL221W	245	176
YPL222C-A	205	864
YPL222W	122	89
YPL223C	131	229
YPL224C	244	193
YPL225W	23	213
YPL226W	28	268
YPL227C	296	73
YPL228W	142	206
YPL229W	200	287
YPL230W	463	106
YPL231W	57	85
YPL232W	841	83
YPL233W	118	120
YPL234C	55	459
YPL235W	93	251
YPL236C	154	843
YPL237W	141	127
YPL238C	622	10
YPL239W	579	165
YPL240C	121	118
YPL241C	241	148
YPL242C	64	153
YPL243W	89	677
YPL244C	284	87
YPL245W	177	68
YPL246C	70	263
YPL247C	91	108
YPL248C	261	140
YPL249C	324	61
YPL249C-A	60	249
YPL250C	66	368
YPL250W-A	203	2
YPL251W	399	8
YPL252C	92	134
YPL253C	97	134
YPL254W	255	66
YPL255W	70	235
YPL256C	177	241
YPL257W	191	922
YPL257W-A	169	787
YPL257W-B	41	324
YPL258C	849	82
YPL259C	56	201
YPL260W	105	357
YPL261C	0	0
YPL262W	168	239
YPL263C	19	158
YPL264C	163	262
YPL265W	606	320
YPL266W	70	262
YPL267W	23	140
YPL268W	63	145
YPL269W	13	147
YPL270W	42	103
YPL271W	590	116
YPL272C	629	73
YPL273W	198	112
YPL274W	67	360
YPL275W	561	143
YPL276W	819	655
YPL277C	138	568
YPL278C	0	0
YPL279C	44	40
YPL280W	575	220
YPL281C	0	0
YPL282C	0	0
YPL283C	886	790
YPL283W-A	0	0
YPL283W-B	117	662
YPR001W	119	126
YPR002C-A	0	0
YPR002W	91	201
YPR003C	79	211
YPR004C	53	130
YPR005C	220	311
YPR006C	134	74
YPR007C	0	0
YPR008W	387	125
YPR009W	259	81
YPR010C	56	363
YPR010C-A	1302	151
YPR011C	416	329
YPR012W	482	742
YPR013C	701	226
YPR014C	728	406
YPR015C	249	126
YPR016C	104	652
YPR016W-A	961	332
YPR017C	257	254
YPR018W	123	396
YPR019W	62	109
YPR020W	74	226
YPR021C	211	82
YPR022C	42	73
YPR023C	29	437
YPR024W	183	534
YPR025C	537	132
YPR026W	83	105
YPR027C	284	154
YPR028W	717	148
YPR029C	162	247
YPR030W	313	100
YPR031W	41	115
YPR032W	63	104
YPR033C	44	123
YPR034W	295	256
YPR035W	192	217
YPR036W	208	99
YPR036W-A	342	264
YPR037C	1363	81
YPR038W	518	56
YPR039W	694	482
YPR040W	29	133
YPR041W	106	244
YPR042C	104	31
YPR043W	4247	76
YPR044C	47	40
YPR045C	57	114
YPR046W	405	91
YPR047W	59	105
YPR048W	24	188
YPR049C	114	90
YPR050C	270	0
YPR051W	43	268
YPR052C	63	255
YPR053C	225	281
YPR054W	773	48
YPR055W	47	83
YPR056W	380	1192
YPR057W	480	57
YPR058W	88	267
YPR059C	708	573
YPR060C	92	212
YPR061C	76	121
YPR062W	28	244
YPR063C	375	248
YPR064W	420	200
YPR065W	163	335
YPR066W	213	765
YPR067W	864	148
YPR068C	47	183
YPR069C	257	67
YPR070W	274	334
YPR071W	50	630
YPR072W	106	173
YPR073C	65	418
YPR074C	124	146
YPR074W-A	0	0
YPR075C	47	112
YPR076W	853	7
YPR077C	0	0
YPR078C	0	0
YPR079W	96	105
YPR080W	134	126
YPR081C	404	128
YPR082C	69	150
YPR083W	46	123
YPR084W	114	168
YPR085C	103	211
YPR086W	80	288
YPR087W	0	0
YPR088C	34	141
YPR089W	38	141
YPR091C	32	313
YPR092W	183	135
YPR093C	70	949
YPR094W	182	70
YPR095C	216	91
YPR096C	0	0
YPR097W	233	166
YPR098C	28	454
YPR099C	215	438
YPR100W	45	135
YPR101W	76	213
YPR102C	278	90
YPR103W	95	302
YPR104C	286	355
YPR105C	327	73
YPR106W	37	143
YPR107C	107	214
YPR108W	90	292
YPR108W-A	0	0
YPR109W	230	114
YPR110C	38	289
YPR111W	233	236
YPR112C	63	109
YPR113W	25	216
YPR114W	493	103
YPR115W	206	273
YPR116W	9	1543
YPR117W	415	93
YPR118W	50	127
YPR119W	349	689
YPR120C	126	212
YPR121W	914	67
YPR122W	79	135
YPR123C	819	97
YPR124W	184	242
YPR125W	104	314
YPR126C	0	0
YPR127W	327	85
YPR128C	53	166
YPR129W	56	78
YPR130C	589	704
YPR131C	81	190
YPR132W	23	260
YPR133C	90	173
YPR133W-A	128	158
YPR134W	311	138
YPR135W	61	50
YPR136C	0	0
YPR137C-A	178	740
YPR137C-B	41	321
YPR137W	976	174
YPR138C	430	142
YPR139C	91	135
YPR140W	99	163
YPR141C	165	171
YPR142C	587	0
YPR143W	46	308
YPR144C	23	115
YPR145C-A	137	131
YPR145W	123	153
YPR146C	948	351
YPR147C	65	286
YPR148C	62	202
YPR149W	182	621
YPR150W	40	240
YPR151C	117	89
YPR152C	35	404
YPR153W	0	0
YPR154W	639	315
YPR155C	65	149
YPR156C	387	233
YPR157W	324	119
YPR158C-C	473	735
YPR158C-D	41	325
YPR158W	97	157
YPR158W-A	296	740
YPR158W-B	121	325
YPR159C-A	0	0
YPR159W	320	299
YPR160C-A	1020	155
YPR160W	150	149
YPR160W-A	0	0
YPR161C	70	130
YPR162C	27	52
YPR163C	158	175
YPR164W	45	274
YPR165W	582	227
YPR166C	145	113
YPR167C	260	78
YPR168W	644	1597
YPR169W	617	75
YPR169W-A	37	78
YPR170C	372	380
YPR170W-A	166	268
YPR170W-B	27	276
YPR171W	65	92
YPR172W	253	276
YPR173C	399	1013
YPR174C	34	156
YPR175W	49	48
YPR176C	58	160
YPR177C	0	0
YPR178W	36	90
YPR179C	38	95
YPR180W	31	75
YPR181C	95	219
YPR182W	237	81
YPR183W	50	534
YPR184W	47	146
YPR185W	309	306
YPR186C	20	130
YPR187W	15	796
YPR188C	44	171
YPR189W	5	131
YPR190C	30	102
YPR191W	66	493
YPR192W	824	150
YPR193C	612	33
YPR194C	90	142
YPR195C	367	189
YPR196W	298	436
YPR197C	0	0
YPR198W	54	210
YPR199C	80	178
YPR200C	1515	77
YPR201W	731	96
YPR202W	0	0
YPR203W	0	0
YPR204C-A	135	792
YPR204W	506	703
