Gene,five_prime_utr,three_prime_utr
YNL152W,540,67
YNL153C,586,230
YNL154C,221,263
YNL155W,103,209
YNL156C,217,177
YNL157W,732,79
YNL158W,NA,NA
YNL159C,18,790
YNL160W,54,539
YNL161W,139,465
YNL162W,26,140
YNL162W-A,16,474
YNL163C,105,129
YNL164C,169,342
YNL165W,125,221
YNL166C,73,96
YNL167C,382,224
YNL168C,391,155
YNL169C,308,112
YNL170W,NA,NA
YNL171C,NA,NA
YNL172W,NA,NA
YNL173C,47,222
YNL174W,NA,NA
YNL175C,35,204
YNL176C,178,259
YNL177C,52,321
YNL178W,17,1261
YNL179C,NA,NA
YNL180C,264,90
YNL181W,95,122
YNL182C,508,84
YNL183C,196,121
YNL184C,NA,NA
YNL185C,102,283
YNL186W,215,276
YNL187W,208,378
YNL188W,136,16
YNL189W,193,268
YNL190W,241,776
YNL191W,92,120
YNL192W,NA,NA
YNL193W,52,117
YNL194C,NA,NA
YNL195C,NA,NA
YNL196C,NA,NA
YNL197C,363,691
YNL198C,NA,NA
YNL199C,127,176
YNL200C,136,136
YNL201C,NA,NA
YNL202W,42,244
YNL203C,NA,NA
YNL204C,NA,NA
YNL205C,NA,NA
YNL206C,36,241
YNL207W,117,671
YNL208W,144,110
YNL209W,63,142
YNL210W,NA,NA
YNL211C,1417,156
YNL212W,82,159
YNL213C,87,184
YNL214W,232,258
YNL215W,91,379
YNL216W,119,135
YNL217W,135,138
YNL218W,8,444
YNL219C,167,166
YNL220W,105,210
YNL221C,57,138
YNL222W,36,229
YNL223W,6,91
YNL224C,235,174
YNL225C,49,108
YNL226W,144,38
YNL227C,87,69
YNL228W,NA,NA
YNL229C,NA,NA
YNL230C,62,378
YNL231C,196,76
YNL232W,86,174
YNL233W,184,81
YNL234W,32,130
YNL235C,NA,NA
YNL236W,46,90
YNL237W,54,190
YNL238W,313,120
YNL239W,378,103
YNL240C,47,105
YNL241C,187,244
YNL242W,NA,NA
YNL243W,66,77
YNL244C,97,148
YNL245C,19,1065
YNL246W,NA,778
YNL247W,32,170
YNL248C,56,288
YNL249C,21,552
YNL250W,NA,NA
YNL251C,271,165
YNL252C,19,164
YNL253W,29,171
YNL254C,47,226
YNL255C,1451,237
YNL256W,84,65
YNL257C,NA,NA
YNL258C,26,107
YNL259C,1223,86
YNL260C,NA,NA
YNL261W,45,663
YNL262W,NA,NA
YNL263C,142,225
YNL264C,28,351
YNL265C,23,282
YNL266W,NA,NA
YNL267W,78,130
YNL268W,54,277
YNL269W,NA,NA
YNL270C,NA,NA
YNL271C,NA,NA
YNL272C,95,117
YNL273W,NA,NA
YNL274C,66,164
YNL275W,253,88
YNL276C,71,1367
YNL277W,94,119
YNL277W-A,1,317
YNL278W,115,198
YNL279W,NA,NA
YNL280C,217,104
YNL281W,771,159
YNL282W,38,66
YNL283C,1440,117
YNL284C,NA,NA
YNL285W,NA,NA
YNL286W,156,87
YNL287W,200,231
YNL288W,144,172
YNL289W,82,135
YNL290W,3,244
YNL291C,233,157
YNL292W,59,284
YNL293W,63,95
YNL294C,188,717
YNL295W,148,136
YNL296W,NA,NA
YNL297C,NA,NA
YNL298W,188,105
YNL299W,100,67
YNL300W,712,238
YNL301C,273,164
YNL302C,203,210
YNL303W,NA,NA
YNL304W,34,198
YNL305C,211,82
YNL306W,69,110
YNL307C,162,388
YNL308C,34,159
YNL309W,64,233
YNL310C,52,195
YNL311C,22,58
YNL312W,38,193
YNL313C,35,86
YNL314W,55,102
YNL315C,29,106
YNL316C,55,87
YNL317W,29,209
YNL318C,NA,NA
YNL319W,NA,NA
YNL320W,153,136
YNL321W,NA,NA
YNL322C,17,577
YNL323W,66,190
YNL324W,NA,NA
YNL325C,26,57
YNL326C,52,171
YNL327W,36,117
YNL328C,7,2036
YNL329C,NA,NA
YNL330C,38,332
YNL331C,503,219
YNL332W,NA,NA
YNL333W,NA,NA
YNL334C,NA,NA
YNL335W,NA,NA
YNL336W,NA,NA
YNL337W,NA,NA
YNL338W,NA,NA
YNL339C,NA,NA
YNL339W-A,NA,NA
YNL339W-B,NA,NA
YNR001C,206,205
YNR001W-A,56,324
YNR002C,147,147
YNR003C,51,471
YNR003W-A,NA,NA
YNR004W,476,413
YNR005C,NA,NA
YNR006W,61,146
YNR007C,85,302
YNR008W,54,293
YNR009W,543,80
YNR010W,85,116
YNR011C,17,188
YNR012W,127,78
YNR013C,96,97
YNR014W,81,168
YNR015W,33,111
YNR016C,NA,NA
YNR017W,599,246
YNR018W,392,125
YNR019W,NA,NA
YNR020C,NA,NA
YNR021W,26,484
YNR022C,179,104
YNR023W,24,122
YNR024W,44,194
YNR025C,NA,NA
YNR026C,43,342
YNR027W,193,260
YNR028W,70,151
YNR029C,31,183
YNR030W,66,236
YNR031C,NA,NA
YNR032C-A,31,692
YNR032W,143,136
YNR033W,267,68
YNR034W,126,267
YNR034W-A,184,109
YNR035C,40,161
YNR036C,9,319
YNR037C,56,190
YNR038W,44,147
YNR039C,NA,NA
YNR040W,NA,157
YNR041C,89,57
YNR042W,NA,NA
YNR043W,35,523
YNR044W,116,74
YNR045W,53,106
YNR046W,890,141
YNR047W,64,258
YNR048W,54,236
YNR049C,985,98
YNR050C,546,111
YNR051C,740,454
YNR052C,131,78
YNR053C,53,229
YNR054C,26,263
YNR055C,457,215
YNR056C,NA,NA
YNR057C,116,88
YNR058W,NA,NA
YNR059W,106,95
YNR060W,NA,NA
YNR061C,91,392
YNR062C,NA,NA
YNR063W,NA,NA
YNR064C,10,228
YNR065C,NA,NA
YNR066C,NA,NA
YNR067C,45,97
YNR068C,160,259
YNR069C,NA,NA
YNR070W,NA,NA
YNR071C,NA,NA
YNR072W,NA,NA
YNR073C,NA,NA
YNR074C,150,82
YNR075C-A,NA,NA
YNR075W,NA,NA
YNR076W,1340,135
YNR077C,NA,NA
YOL001W,395,137
YOL002C,285,64
YOL003C,20,179
YOL004W,NA,NA
YOL005C,285,109
YOL006C,162,158
YOL007C,87,485
YOL008W,38,202
YOL009C,66,309
YOL010W,54,209
YOL011W,755,279
YOL012C,822,159
YOL013C,150,114
YOL013W-A,NA,NA
YOL013W-B,NA,NA
YOL014W,220,584
YOL015W,NA,NA
YOL016C,100,263
YOL017W,86,113
YOL018C,69,262
YOL019W,154,220
YOL019W-A,NA,NA
YOL020W,146,134
YOL021C,46,118
YOL022C,29,169
YOL023W,181,179
YOL024W,17,42
YOL025W,72,132
YOL026C,23,300
YOL027C,22,229
YOL028C,NA,NA
YOL029C,601,108
YOL030W,273,155
YOL031C,51,141
YOL032W,121,84
YOL033W,53,153
YOL034W,26,78
YOL035C,NA,NA
YOL036W,NA,NA
YOL037C,NA,NA
YOL038C-A,86,212
YOL038W,33,571
YOL039W,1233,193
YOL040C,51,337
YOL041C,58,205
YOL042W,226,219
YOL043C,103,100
YOL044W,71,176
YOL045W,NA,NA
YOL046C,NA,NA
YOL047C,NA,NA
YOL048C,78,130
YOL049W,78,130
YOL050C,135,137
YOL051W,NA,NA
YOL052C,154,129
YOL052C-A,44,275
YOL053W,15,118
YOL054W,101,169
YOL055C,272,58
YOL056W,124,169
YOL057W,63,195
YOL058W,71,210
YOL059W,43,280
YOL060C,56,286
YOL061W,35,211
YOL062C,19,84
YOL063C,70,57
YOL064C,91,106
YOL065C,52,309
YOL066C,335,63
YOL067C,51,1051
YOL068C,629,4
YOL069W,16,165
YOL070C,15,211
YOL071W,126,161
YOL072W,NA,NA
YOL073C,35,89
YOL075C,NA,NA
YOL076W,30,808
YOL077C,37,269
YOL077W-A,49,242
YOL078W,NA,NA
YOL079W,NA,NA
YOL080C,43,272
YOL081W,NA,NA
YOL082W,305,105
YOL083C-A,404,194
YOL083W,138,84
YOL084W,NA,NA
YOL085C,NA,NA
YOL085W-A,793,446
YOL086C,423,88
YOL086W-A,56,150
YOL087C,280,134
YOL088C,71,197
YOL089C,61,171
YOL090W,37,81
YOL091W,NA,NA
YOL092W,19,188
YOL093W,459,62
YOL094C,35,226
YOL095C,32,83
YOL096C,58,153
YOL097C,34,215
YOL097W-A,382,94
YOL098C,92,262
YOL099C,NA,NA
YOL100W,NA,NA
YOL101C,62,107
YOL102C,18,117
YOL103W,206,191
YOL104C,NA,NA
YOL105C,317,126
YOL106W,NA,NA
YOL107W,56,423
YOL108C,53,231
YOL109W,120,153
YOL110W,47,321
YOL111C,188,81
YOL112W,188,78
YOL113W,285,95
YOL114C,350,38
YOL115W,69,125
YOL116W,130,296
YOL117W,NA,NA
YOL118C,NA,NA
YOL119C,141,145
YOL120C,19,352
YOL121C,83,189
YOL122C,137,202
YOL123W,379,140
YOL124C,46,152
YOL125W,313,31
YOL126C,176,238
YOL127W,36,214
YOL128C,363,152
YOL129W,54,183
YOL130W,246,371
YOL131W,NA,NA
YOL132W,NA,NA
YOL133W,83,368
YOL134C,NA,NA
YOL135C,59,157
YOL136C,269,351
YOL137W,63,301
YOL138C,NA,NA
YOL139C,122,144
YOL140W,1110,93
YOL141W,NA,NA
YOL142W,144,68
YOL143C,246,72
YOL144W,60,60
YOL145C,NA,NA
YOL146W,13,107
YOL147C,31,197
YOL148C,NA,NA
YOL149W,NA,NA
YOL150C,NA,NA
YOL151W,22,145
YOL152W,NA,NA
YOL154W,274,91
YOL155C,53,122
YOL155W-A,NA,NA
YOL156W,NA,NA
YOL157C,NA,NA
YOL158C,342,400
YOL159C,17,561
YOL159C-A,118,614
YOL160W,NA,NA
YOL161C,NA,NA
YOL162W,NA,NA
YOL163W,NA,NA
YOL164W,250,89
YOL164W-A,NA,NA
YOL165C,NA,NA
YOL166C,NA,NA
YOL166W-A,NA,NA
YOR001W,44,135
YOR002W,39,422
YOR003W,58,212
YOR004W,30,219
YOR005C,NA,NA
YOR006C,66,176
YOR007C,78,252
YOR008C,296,317
YOR008C-A,NA,NA
YOR008W-B,NA,NA
YOR009W,NA,NA
YOR010C,410,91
YOR011W,NA,NA
YOR011W-A,NA,NA
YOR012W,NA,NA
YOR013W,202,71
YOR014W,258,306
YOR015W,2030,47
YOR016C,87,734
YOR017W,NA,NA
YOR018W,NA,NA
YOR019W,NA,NA
YOR020C,37,904
YOR020W-A,320,178
YOR021C,1358,131
YOR022C,NA,NA
YOR023C,169,51
YOR024W,NA,NA
YOR025W,75,149
YOR026W,24,201
YOR027W,34,390
YOR028C,274,324
YOR029W,NA,NA
YOR030W,75,870
YOR032C,NA,NA
YOR032W-A,1337,157
YOR033C,127,96
YOR034C,237,104
YOR034C-A,505,319
YOR035C,NA,NA
YOR036W,56,68
YOR037W,74,162
YOR038C,50,106
YOR039W,158,330
YOR040W,NA,42
YOR041C,1219,433
YOR042W,110,199
YOR043W,711,155
YOR044W,298,219
YOR045W,47,459
YOR046C,19,344
YOR047C,588,163
YOR048C,23,230
YOR049C,184,217
YOR050C,1379,268
YOR051C,206,178
YOR052C,212,274
YOR053W,NA,NA
YOR054C,150,83
YOR055W,NA,NA
YOR056C,124,50
YOR057W,79,80
YOR058C,134,260
YOR059C,32,54
YOR060C,26,1048
YOR061W,162,249
YOR062C,677,76
YOR063W,580,117
YOR064C,57,113
YOR065W,354,529
YOR066W,15,273
YOR067C,104,84
YOR068C,NA,NA
YOR069W,74,191
YOR070C,144,127
YOR071C,124,226
YOR072W,NA,NA
YOR072W-A,NA,NA
YOR072W-B,NA,NA
YOR073W,76,118
YOR073W-A,NA,NA
YOR074C,398,105
YOR075W,45,57
YOR076C,12,82
YOR077W,37,562
YOR078W,820,38
YOR079C,244,75
YOR080W,7,386
YOR081C,47,126
YOR082C,NA,NA
YOR083W,34,840
YOR084W,921,68
YOR085W,114,106
YOR086C,176,111
YOR087W,80,122
YOR089C,710,200
YOR090C,307,82
YOR091W,66,457
YOR092W,237,201
YOR093C,NA,NA
YOR094W,97,367
YOR095C,69,655
YOR096W,767,89
YOR097C,115,251
YOR098C,51,121
YOR099W,204,94
YOR100C,148,258
YOR101W,81,316
YOR102W,NA,NA
YOR103C,602,90
YOR104W,NA,NA
YOR105W,502,462
YOR106W,93,108
YOR107W,290,340
YOR108C-A,NA,NA
YOR108W,100,186
YOR109W,NA,NA
YOR110W,76,131
YOR111W,39,323
YOR112W,75,66
YOR113W,NA,NA
YOR114W,227,219
YOR115C,65,266
YOR116C,233,97
YOR117W,75,206
YOR118W,205,187
YOR119C,44,1026
YOR120W,626,185
YOR121C,NA,NA
YOR122C,16,365
YOR123C,98,61
YOR124C,122,76
YOR125C,48,248
YOR126C,275,84
YOR127W,262,158
YOR128C,34,76
YOR129C,77,221
YOR130C,22,327
YOR131C,101,91
YOR132W,79,114
YOR133W,74,236
YOR134W,NA,NA
YOR135C,NA,NA
YOR136W,117,309
YOR137C,NA,NA
YOR138C,78,71
YOR139C,NA,NA
YOR140W,356,468
YOR141C,28,300
YOR142W,218,283
YOR143C,73,367
YOR144C,NA,NA
YOR145C,33,187
YOR146W,79,262
YOR147W,36,187
YOR148C,40,178
YOR149C,60,431
YOR150W,52,111
YOR151C,288,345
YOR152C,597,160
YOR153W,NA,NA
YOR154W,46,158
YOR155C,20,85
YOR156C,170,254
YOR157C,61,218
YOR158W,70,153
YOR159C,70,743
YOR160W,98,94
YOR161C,136,118
YOR161C-C,NA,NA
YOR161W-A,NA,NA
YOR161W-B,NA,NA
YOR162C,NA,NA
YOR163W,338,72
YOR164C,49,270
YOR165W,32,260
YOR166C,54,172
YOR167C,11,226
YOR168W,41,116
YOR169C,NA,NA
YOR170W,NA,NA
YOR171C,70,217
YOR172W,59,201
YOR173W,55,153
YOR174W,287,34
YOR175C,468,161
YOR176W,110,173
YOR177C,NA,NA
YOR178C,NA,NA
YOR179C,47,475
YOR180C,500,256
YOR181W,64,129
YOR182C,379,65
YOR183W,NA,NA
YOR184W,121,136
YOR185C,63,172
YOR186C-A,122,352
YOR186W,680,108
YOR187W,115,219
YOR188W,95,129
YOR189W,12,873
YOR190W,362,266
YOR191W,NA,NA
YOR192C,NA,NA
YOR192C-C,NA,NA
YOR193W,68,113
YOR194C,76,372
YOR195W,69,223
YOR196C,23,399
YOR197W,15,188
YOR198C,232,225
YOR199W,NA,NA
YOR200W,NA,NA
YOR201C,62,125
YOR202W,22,199
YOR203W,NA,NA
YOR204W,18,781
YOR205C,489,79
YOR206W,37,86
YOR207C,64,128
YOR208W,NA,NA
YOR209C,150,217
YOR210W,221,314
YOR211C,206,123
YOR212W,222,147
YOR213C,117,369
YOR214C,NA,NA
YOR215C,29,395
YOR216C,59,158
YOR217W,91,404
YOR218C,NA,NA
YOR219C,NA,NA
YOR220W,394,164
YOR221C,118,207
YOR222W,508,33
YOR223W,135,200
YOR224C,35,1073
YOR225W,NA,NA
YOR226C,301,156
YOR227W,NA,NA
YOR228C,271,235
YOR229W,87,272
YOR230W,147,188
YOR231C-A,NA,NA
YOR231W,174,247
YOR232W,62,326
YOR233W,177,66
YOR234C,20,325
YOR235W,NA,NA
YOR236W,5,468
YOR237W,NA,NA
YOR238W,28,240
YOR239W,62,228
YOR241W,NA,NA
YOR242C,NA,NA
YOR243C,16,372
YOR244W,57,174
YOR245C,227,167
YOR246C,65,162
YOR247W,NA,NA
YOR248W,322,213
YOR249C,43,62
YOR250C,43,123
YOR251C,222,93
YOR252W,31,162
YOR253W,31,195
YOR254C,43,125
YOR255W,NA,NA
YOR256C,171,68
YOR257W,214,59
YOR258W,17,1068
YOR259C,48,229
YOR260W,59,217
YOR261C,92,221
YOR262W,67,111
YOR263C,NA,NA
YOR264W,204,175
YOR265W,70,251
YOR266W,103,74
YOR267C,178,179
YOR268C,NA,NA
YOR269W,110,176
YOR270C,181,158
YOR271C,116,142
YOR272W,54,230
YOR273C,200,134
YOR274W,8,282
YOR275C,7,239
YOR276W,92,153
YOR277C,NA,NA
YOR278W,172,167
YOR279C,122,126
YOR280C,56,122
YOR281C,85,98
YOR282W,NA,NA
YOR283W,165,175
YOR284W,46,374
YOR285W,19,195
YOR286W,35,249
YOR287C,85,72
YOR288C,988,90
YOR289W,30,80
YOR290C,NA,NA
YOR291W,140,111
YOR292C,55,77
YOR293C-A,70,118
YOR293W,26,343
YOR294W,92,160
YOR295W,76,230
YOR296W,NA,NA
YOR297C,25,477
YOR298C-A,43,624
YOR298W,NA,NA
YOR299W,139,58
YOR300W,NA,NA
YOR301W,9,454
YOR302W,1538,13
YOR303W,131,77
YOR304C-A,35,654
YOR304W,41,81
YOR305W,62,1741
YOR306C,1617,105
YOR307C,196,301
YOR308C,NA,NA
YOR309C,1255,149
YOR310C,32,115
YOR311C,234,1958
YOR312C,164,137
YOR313C,530,221
YOR314W,NA,NA
YOR314W-A,NA,NA
YOR315W,156,425
YOR316C,210,141
YOR316C-A,258,1200
YOR317W,103,248
YOR318C,119,168
YOR319W,473,177
YOR320C,119,112
YOR321W,77,140
YOR322C,NA,NA
YOR323C,34,476
YOR324C,156,134
YOR325W,648,21
YOR326W,NA,NA
YOR327C,133,231
YOR328W,NA,NA
YOR329C,NA,NA
YOR329W-A,377,141
YOR330C,NA,NA
YOR331C,NA,NA
YOR332W,30,120
YOR333C,83,42
YOR334W,58,96
YOR335C,116,209
YOR335W-A,NA,NA
YOR336W,24,175
YOR337W,74,257
YOR338W,62,260
YOR339C,727,223
YOR340C,17,260
YOR341W,NA,NA
YOR342C,295,193
YOR343C,83,649
YOR344C,133,486
YOR345C,NA,NA
YOR346W,195,169
YOR347C,98,1390
YOR348C,NA,NA
YOR349W,NA,NA
YOR350C,NA,NA
YOR351C,NA,NA
YOR352W,110,69
YOR353C,NA,NA
YOR354C,36,130
YOR355W,588,189
YOR356W,94,112
YOR357C,16,238
YOR358W,188,332
YOR359W,141,308
YOR360C,244,124
YOR361C,NA,NA
YOR362C,851,135
YOR363C,NA,NA
YOR364W,NA,NA
YOR365C,NA,NA
YOR366W,1776,32
YOR367W,14,180
YOR368W,55,109
YOR369C,67,597
YOR370C,1020,178
YOR371C,45,83
YOR372C,91,340
YOR373W,NA,NA
YOR374W,66,143
YOR375C,179,139
YOR376W,NA,NA
YOR376W-A,489,1054
YOR377W,50,338
YOR378W,121,68
YOR379C,NA,NA
YOR380W,212,83
YOR381W,466,115
YOR381W-A,392,799
YOR382W,316,97
YOR383C,1033,199
YOR384W,NA,NA
YOR385W,7,543
YOR386W,NA,NA
YOR387C,NA,NA
YOR388C,NA,NA
YOR389W,NA,NA
YOR390W,71,271
YOR391C,NA,NA
YOR392W,NA,NA
YOR393W,NA,NA
YOR394C-A,NA,NA
YOR394W,NA,NA
YOR396C-A,NA,NA
YOR396W,NA,NA
YPL001W,55,53
YPL002C,64,367
YPL003W,11,101
YPL004C,48,323
YPL005W,8,105
YPL006W,35,220
YPL007C,43,118
YPL008W,235,77
YPL009C,18,216
YPL010W,85,224
YPL011C,56,253
YPL012W,119,123
YPL013C,51,328
YPL014W,115,255
YPL015C,606,308
YPL016W,NA,NA
YPL017C,NA,NA
YPL018W,12,1161
YPL019C,246,124
YPL020C,129,96
YPL021W,NA,NA
YPL022W,91,531
YPL023C,131,185
YPL024W,369,152
YPL025C,239,212
YPL026C,83,253
YPL027W,NA,NA
YPL028W,150,99
YPL029W,45,70
YPL030W,55,96
YPL031C,35,366
YPL032C,201,357
YPL033C,NA,153
YPL034W,365,187
YPL035C,NA,NA
YPL036W,345,590
YPL037C,1003,109
YPL038W,190,111
YPL038W-A,NA,NA
YPL039W,56,136
YPL040C,NA,NA
YPL041C,1431,159
YPL042C,293,107
YPL043W,59,104
YPL044C,39,110
YPL045W,79,246
YPL046C,7,857
YPL047W,133,510
YPL048W,119,279
YPL049C,309,174
YPL050C,216,155
YPL051W,51,166
YPL052W,56,218
YPL053C,86,127
YPL054W,NA,NA
YPL055C,18,546
YPL056C,1043,215
YPL057C,257,448
YPL058C,NA,NA
YPL059W,56,269
YPL060W,238,52
YPL061W,120,145
YPL062W,NA,NA
YPL063W,129,214
YPL064C,41,126
YPL065W,28,133
YPL066W,170,185
YPL067C,56,536
YPL068C,76,84
YPL069C,42,216
YPL070W,206,221
YPL071C,105,215
YPL072W,192,51
YPL073C,NA,NA
YPL074W,52,137
YPL075W,NA,NA
YPL076W,158,782
YPL077C,27,435
YPL078C,102,259
YPL079W,25,311
YPL080C,170,135
YPL081W,40,671
YPL082C,NA,NA
YPL083C,77,628
YPL084W,40,149
YPL085W,NA,NA
YPL086C,73,118
YPL087W,261,136
YPL088W,59,87
YPL089C,263,120
YPL090C,55,297
YPL091W,33,274
YPL092W,131,342
YPL093W,95,236
YPL094C,70,390
YPL095C,32,108
YPL096C-A,810,52
YPL096W,15,1648
YPL097W,82,109
YPL098C,285,126
YPL099C,25,368
YPL100W,52,160
YPL101W,50,241
YPL102C,NA,NA
YPL103C,18,618
YPL104W,NA,NA
YPL105C,42,128
YPL106C,72,238
YPL107W,82,245
YPL108W,25,108
YPL109C,81,17
YPL110C,NA,NA
YPL111W,339,103
YPL112C,92,65
YPL113C,35,94
YPL114W,15,1104
YPL115C,NA,NA
YPL116W,5,128
YPL117C,204,183
YPL118W,81,140
YPL119C,NA,NA
YPL119C-A,1293,245
YPL120W,15,342
YPL121C,NA,NA
YPL122C,65,98
YPL123C,82,156
YPL124W,76,97
YPL125W,NA,NA
YPL126W,NA,NA
YPL127C,26,454
YPL128C,86,277
YPL129W,60,224
YPL130W,NA,NA
YPL131W,18,297
YPL132W,229,47
YPL133C,169,145
YPL134C,759,101
YPL135C-A,NA,NA
YPL135W,554,391
YPL136W,12,121
YPL137C,NA,NA
YPL138C,203,212
YPL139C,34,146
YPL140C,228,228
YPL141C,NA,NA
YPL142C,NA,NA
YPL143W,30,341
YPL144W,206,73
YPL145C,255,743
YPL146C,64,142
YPL147W,NA,NA
YPL148C,136,489
YPL149W,76,111
YPL150W,NA,NA
YPL151C,478,67
YPL152W,62,154
YPL152W-A,30,855
YPL153C,187,179
YPL154C,275,223
YPL155C,40,418
YPL156C,59,351
YPL157W,254,400
YPL158C,116,58
YPL159C,247,303
YPL160W,85,259
YPL161C,NA,NA
YPL162C,57,721
YPL163C,1145,256
YPL164C,28,111
YPL165C,43,320
YPL166W,40,1201
YPL167C,NA,NA
YPL168W,144,87
YPL169C,49,205
YPL170W,155,164
YPL171C,30,164
YPL172C,137,138
YPL173W,65,164
YPL174C,NA,NA
YPL175W,20,471
YPL176C,33,297
YPL177C,184,126
YPL178W,47,171
YPL179W,218,257
YPL180W,49,201
YPL181W,246,107
YPL182C,NA,NA
YPL183C,61,87
YPL183W-A,462,151
YPL184C,671,422
YPL185W,38,337
YPL186C,NA,NA
YPL187W,49,226
YPL188W,24,292
YPL189C-A,125,250
YPL189W,122,661
YPL190C,85,474
YPL191C,47,534
YPL192C,NA,NA
YPL193W,38,622
YPL194W,49,232
YPL195W,26,105
YPL196W,76,183
YPL197C,NA,NA
YPL198W,36,240
YPL199C,11,839
YPL200W,NA,NA
YPL201C,NA,NA
YPL202C,123,382
YPL203W,161,384
YPL204W,187,189
YPL205C,NA,NA
YPL206C,73,308
YPL207W,76,88
YPL208W,45,71
YPL209C,83,578
YPL210C,18,199
YPL211W,28,333
YPL212C,58,177
YPL213W,35,148
YPL214C,100,165
YPL215W,590,180
YPL216W,NA,NA
YPL217C,33,97
YPL218W,61,252
YPL219W,107,117
YPL220W,19,289
YPL221W,245,176
YPL222C-A,90,126
YPL222W,122,89
YPL223C,NA,NA
YPL224C,244,193
YPL225W,7,213
YPL226W,28,268
YPL227C,296,73
YPL228W,142,206
YPL229W,200,287
YPL230W,149,81
YPL231W,NA,NA
YPL232W,841,78
YPL233W,118,120
YPL234C,50,459
YPL235W,48,251
YPL236C,70,843
YPL237W,141,127
YPL238C,NA,NA
YPL239W,579,165
YPL240C,121,118
YPL241C,7,148
YPL242C,NA,NA
YPL243W,89,677
YPL244C,284,80
YPL245W,57,68
YPL246C,39,263
YPL247C,91,99
YPL248C,NA,NA
YPL249C,NA,NA
YPL249C-A,60,249
YPL250C,66,368
YPL250W-A,NA,NA
YPL251W,NA,NA
YPL252C,92,134
YPL253C,54,134
YPL254W,255,66
YPL255W,56,235
YPL256C,177,241
YPL257W,64,922
YPL258C,608,76
YPL259C,56,201
YPL260W,105,357
YPL261C,NA,NA
YPL262W,67,239
YPL263C,18,158
YPL264C,21,262
YPL265W,125,320
YPL266W,46,262
YPL267W,14,140
YPL268W,63,145
YPL269W,NA,147
YPL270W,42,103
YPL271W,590,116
YPL272C,NA,NA
YPL273W,198,112
YPL274W,67,360
YPL277C,NA,NA
YPL278C,NA,NA
YPL279C,NA,NA
YPL280W,NA,NA
YPL281C,NA,NA
YPL282C,NA,NA
YPL283C,NA,NA
YPL283W-A,NA,NA
YPL283W-B,NA,NA
YPR001W,NA,NA
YPR002C-A,NA,NA
YPR002W,6,201
YPR003C,NA,NA
YPR004C,50,130
YPR005C,210,311
YPR006C,NA,NA
YPR007C,NA,NA
YPR008W,387,125
YPR009W,259,81
YPR010C,56,363
YPR010C-A,1302,62
YPR011C,68,329
YPR012W,12,41
YPR013C,701,226
YPR014C,NA,NA
YPR015C,NA,NA
YPR016C,91,652
YPR016W-A,NA,NA
YPR017C,257,254
YPR018W,72,396
YPR019W,NA,NA
YPR020W,48,226
YPR021C,NA,NA
YPR022C,NA,NA
YPR023C,11,437
YPR024W,183,534
YPR025C,537,128
YPR026W,NA,NA
YPR027C,NA,NA
YPR028W,717,148
YPR029C,60,247
YPR030W,NA,NA
YPR031W,NA,NA
YPR032W,NA,NA
YPR033C,44,123
YPR034W,295,256
YPR035W,192,217
YPR036W,208,99
YPR036W-A,342,264
YPR037C,1363,78
YPR038W,NA,NA
YPR039W,NA,NA
YPR040W,29,133
YPR041W,106,244
YPR042C,NA,NA
YPR043W,4247,68
YPR044C,NA,NA
YPR045C,57,114
YPR046W,405,91
YPR047W,59,103
YPR048W,24,188
YPR049C,47,84
YPR050C,NA,NA
YPR051W,29,268
YPR052C,63,255
YPR053C,NA,NA
YPR054W,695,45
YPR055W,NA,NA
YPR056W,30,1192
YPR057W,480,56
YPR058W,86,267
YPR059C,NA,NA
YPR060C,92,212
YPR061C,70,116
YPR062W,28,244
YPR063C,375,248
YPR064W,420,200
YPR065W,163,335
YPR066W,6,359
YPR067W,611,148
YPR068C,47,183
YPR069C,257,63
YPR070W,274,325
YPR071W,26,630
YPR072W,106,173
YPR073C,47,418
YPR074C,124,146
YPR074W-A,NA,NA
YPR075C,NA,NA
YPR076W,NA,NA
YPR077C,NA,NA
YPR078C,NA,NA
YPR079W,96,102
YPR080W,134,120
YPR081C,NA,NA
YPR082C,69,150
YPR083W,46,120
YPR084W,114,166
YPR085C,87,211
YPR086W,80,288
YPR087W,NA,NA
YPR088C,32,141
YPR089W,38,139
YPR091C,30,313
YPR092W,183,135
YPR093C,65,949
YPR094W,182,70
YPR095C,NA,NA
YPR096C,NA,NA
YPR097W,233,166
YPR098C,19,454
YPR099C,90,438
YPR100W,27,135
YPR101W,76,213
YPR102C,278,90
YPR103W,67,302
YPR104C,286,311
YPR105C,220,70
YPR106W,11,143
YPR107C,83,214
YPR108W,79,292
YPR108W-A,NA,NA
YPR109W,230,114
YPR110C,38,289
YPR111W,233,236
YPR112C,51,109
YPR113W,24,216
YPR114W,493,81
YPR115W,206,271
YPR116W,9,1543
YPR117W,NA,NA
YPR118W,50,127
YPR119W,348,689
YPR120C,126,212
YPR121W,379,62
YPR122W,NA,NA
YPR123C,NA,NA
YPR124W,184,242
YPR125W,95,314
YPR126C,NA,NA
YPR127W,327,79
YPR128C,52,166
YPR129W,56,78
YPR130C,NA,NA
YPR131C,81,190
YPR132W,23,260
YPR133C,90,173
YPR133W-A,128,158
YPR134W,38,138
YPR135W,61,48
YPR136C,NA,NA
YPR137W,976,174
YPR138C,313,138
YPR139C,74,135
YPR140W,99,163
YPR141C,157,166
YPR142C,NA,NA
