Gene,five_prime_utr,three_prime_utr
YLR140W,,
YLR141W,33.0,423.0
YLR142W,36.0,46.0
YLR143W,11.0,84.0
YLR144C,13.0,197.0
YLR145W,9.0,43.0
YLR146C,30.0,86.0
YLR146W-A,27.0,86.0
YLR147C,31.0,108.0
YLR148W,30.0,134.0
YLR149C,59.0,189.0
YLR149C-A,,
YLR150W,26.0,127.0
YLR151C,1.0,266.0
YLR152C,72.0,86.0
YLR153C,31.0,261.0
YLR154C,83.0,67.0
YLR154C-G,,
YLR154C-H,,
YLR154W-A,,
YLR154W-B,,
YLR154W-C,,
YLR154W-E,,
YLR154W-F,,
YLR155C,,
YLR156C-A,,
YLR156W,,
YLR157C,,
YLR157C-C,,
YLR157W-D,,
YLR157W-E,,
YLR158C,,
YLR159C-A,,
YLR159W,,
YLR160C,,
YLR161W,,
YLR162W,,
YLR162W-A,,
YLR163C,28.0,101.0
YLR163W-A,,
YLR164W,140.0,107.0
YLR165C,8.0,123.0
YLR166C,36.0,45.0
YLR167W,57.0,48.0
YLR168C,25.0,125.0
YLR169W,881.0,46.0
YLR170C,47.0,254.0
YLR171W,137.0,51.0
YLR172C,28.0,69.0
YLR173W,66.0,364.0
YLR174W,2236.0,99.0
YLR175W,29.0,123.0
YLR176C,506.0,99.0
YLR177W,49.0,74.0
YLR178C,30.0,54.0
YLR179C,77.0,94.0
YLR180W,56.0,248.0
YLR181C,67.0,101.0
YLR182W,33.0,121.0
YLR183C,47.0,150.0
YLR184W,,
YLR185W,21.0,97.0
YLR186W,57.0,60.0
YLR187W,231.0,154.0
YLR188W,83.0,138.0
YLR189C,60.0,129.0
YLR190W,316.0,371.0
YLR191W,49.0,74.0
YLR192C,49.0,234.0
YLR193C,47.0,166.0
YLR194C,20.0,67.0
YLR195C,31.0,71.0
YLR196W,74.0,126.0
YLR197W,36.0,186.0
YLR198C,,
YLR199C,40.0,147.0
YLR200W,28.0,127.0
YLR201C,27.0,100.0
YLR202C,1380.0,783.0
YLR203C,56.0,117.0
YLR204W,30.0,162.0
YLR205C,38.0,64.0
YLR206W,,
YLR207W,64.0,58.0
YLR208W,90.0,270.0
YLR209C,6.0,185.0
YLR210W,65.0,173.0
YLR211C,50.0,363.0
YLR212C,15.0,147.0
YLR213C,0.0,119.0
YLR214W,49.0,131.0
YLR215C,42.0,105.0
YLR216C,31.0,112.0
YLR217W,72.0,243.0
YLR218C,81.0,104.0
YLR219W,195.0,159.0
YLR220W,153.0,181.0
YLR221C,45.0,202.0
YLR222C,19.0,98.0
YLR222C-A,1960.0,9.0
YLR223C,,
YLR224W,156.0,85.0
YLR225C,44.0,123.0
YLR226W,36.0,511.0
YLR227C,338.0,148.0
YLR228C,203.0,216.0
YLR229C,209.0,90.0
YLR230W,,
YLR231C,27.0,82.0
YLR232W,,
YLR233C,46.0,282.0
YLR234W,40.0,514.0
YLR235C,896.0,1682.0
YLR236C,709.0,1944.0
YLR237W,67.0,186.0
YLR238W,78.0,109.0
YLR239C,30.0,106.0
YLR240W,33.0,169.0
YLR241W,55.0,72.0
YLR242C,103.0,33.0
YLR243W,78.0,43.0
YLR244C,18.0,56.0
YLR245C,18.0,1390.0
YLR246W,1.0,70.0
YLR247C,,
YLR248W,71.0,132.0
YLR249W,40.0,170.0
YLR250W,44.0,114.0
YLR251W,130.0,262.0
YLR252W,471.0,88.0
YLR253W,73.0,92.0
YLR254C,81.0,81.0
YLR255C,29.0,68.0
YLR256W,,
YLR257W,204.0,96.0
YLR258W,67.0,359.0
YLR259C,34.0,94.0
YLR260W,128.0,168.0
YLR261C,368.0,235.0
YLR262C,40.0,242.0
YLR262C-A,22.0,95.0
YLR263W,498.0,77.0
YLR264C-A,,
YLR264W,22.0,646.0
YLR265C,1.0,523.0
YLR266C,23.0,33.0
YLR267W,68.0,97.0
YLR268W,48.0,121.0
YLR269C,,
YLR270W,40.0,213.0
YLR271W,149.0,103.0
YLR272C,52.0,81.0
YLR273C,218.0,159.0
YLR274W,20.0,132.0
YLR275W,55.0,261.0
YLR276C,96.0,75.0
YLR277C,148.0,63.0
YLR278C,,
YLR279W,79.0,75.0
YLR280C,168.0,374.0
YLR281C,41.0,384.0
YLR282C,,
YLR283W,1.0,51.0
YLR284C,48.0,85.0
YLR285C-A,2029.0,7.0
YLR285W,6.0,108.0
YLR286C,231.0,171.0
YLR286W-A,146.0,399.0
YLR287C,70.0,228.0
YLR287C-A,19.0,210.0
YLR288C,18.0,137.0
YLR289W,30.0,136.0
YLR290C,22.0,114.0
YLR291C,32.0,169.0
YLR292C,14.0,155.0
YLR293C,37.0,101.0
YLR294C,382.0,31.0
YLR295C,39.0,247.0
YLR296W,269.0,383.0
YLR297W,109.0,296.0
YLR298C,5.0,69.0
YLR299C-A,43.0,556.0
YLR299W,82.0,129.0
YLR300W,98.0,252.0
YLR301W,30.0,110.0
YLR302C,,
YLR303W,41.0,86.0
YLR304C,39.0,247.0
YLR305C,,
YLR306W,67.0,110.0
YLR307C-A,62.0,232.0
YLR307W,77.0,98.0
YLR308W,,
YLR309C,13.0,55.0
YLR310C,,
YLR311C,1329.0,76.0
YLR312C,100.0,35.0
YLR312W-A,12.0,122.0
YLR313C,52.0,468.0
YLR314C,65.0,104.0
YLR315W,54.0,862.0
YLR316C,24.0,68.0
YLR317W,901.0,42.0
YLR318W,19.0,44.0
YLR319C,52.0,182.0
YLR320W,,
YLR321C,15.0,327.0
YLR322W,35.0,135.0
YLR323C,27.0,174.0
YLR324W,67.0,56.0
YLR325C,21.0,241.0
YLR326W,91.0,128.0
YLR327C,88.0,181.0
YLR328W,211.0,171.0
YLR329W,167.0,37.0
YLR330W,12.0,145.0
YLR331C,217.0,233.0
YLR332W,364.0,183.0
YLR333C,32.0,157.0
YLR334C,,
YLR335W,23.0,96.0
YLR336C,41.0,37.0
YLR337C,65.0,125.0
YLR338W,534.0,44.0
YLR339C,,
YLR340W,60.0,85.0
YLR341W,,
YLR342W,,
YLR342W-A,537.0,592.0
YLR343W,1371.0,63.0
YLR344W,17.0,100.0
YLR345W,71.0,83.0
YLR346C,61.0,153.0
YLR347C,120.0,331.0
YLR347W-A,1720.0,745.0
YLR348C,19.0,70.0
YLR349W,119.0,60.0
YLR350W,47.0,133.0
YLR351C,3.0,127.0
YLR352W,115.0,97.0
YLR353W,481.0,152.0
YLR354C,41.0,163.0
YLR355C,79.0,218.0
YLR356W,31.0,111.0
YLR357W,56.0,191.0
YLR358C,128.0,4154.0
YLR359W,68.0,134.0
YLR360W,74.0,139.0
YLR361C,21.0,365.0
YLR361C-A,3.0,169.0
YLR362W,65.0,116.0
YLR363C,79.0,455.0
YLR363W-A,28.0,145.0
YLR364C-A,,
YLR364W,50.0,53.0
YLR365W,90.0,1840.0
YLR366W,429.0,1528.0
YLR367W,41.0,54.0
YLR368W,54.0,44.0
YLR369W,23.0,71.0
YLR370C,40.0,168.0
YLR371W,198.0,172.0
YLR372W,144.0,102.0
YLR373C,16.0,86.0
YLR374C,,
YLR375W,32.0,92.0
YLR376C,34.0,95.0
YLR377C,,
YLR378C,205.0,156.0
YLR379W,,
YLR379W-A,,
YLR380W,103.0,135.0
YLR381W,51.0,17.0
YLR382C,82.0,75.0
YLR383W,82.0,72.0
YLR384C,520.0,93.0
YLR385C,30.0,4234.0
YLR386W,22.0,110.0
YLR387C,52.0,74.0
YLR388W,37.0,81.0
YLR389C,0.0,141.0
YLR390W,214.0,76.0
YLR390W-A,48.0,221.0
YLR392C,171.0,92.0
YLR393W,22.0,1608.0
YLR394W,893.0,128.0
YLR395C,43.0,294.0
YLR396C,57.0,56.0
YLR397C,32.0,136.0
YLR398C,40.0,68.0
YLR399C,46.0,335.0
YLR399W-A,1596.0,78.0
YLR400W,122.0,22.0
YLR401C,48.0,45.0
YLR402W,,
YLR403W,640.0,69.0
YLR404W,37.0,112.0
YLR405W,7.0,148.0
YLR406C,26.0,187.0
YLR406C-A,1341.0,522.0
YLR407W,244.0,206.0
YLR408C,12.0,86.0
YLR409C,33.0,51.0
YLR410W,61.0,84.0
YLR411W,31.0,131.0
YLR412C-A,308.0,1131.0
YLR412W,23.0,72.0
YLR413W,50.0,136.0
YLR414C,100.0,102.0
YLR415C,186.0,984.0
YLR416C,59.0,1256.0
YLR417W,87.0,86.0
YLR418C,60.0,241.0
YLR419W,61.0,82.0
YLR420W,20.0,76.0
YLR421C,4.0,207.0
YLR422W,,
YLR423C,43.0,224.0
YLR424W,21.0,97.0
YLR425W,161.0,67.0
YLR426W,25.0,78.0
YLR427W,94.0,172.0
YLR428C,73.0,132.0
YLR429W,31.0,125.0
YLR430W,,
YLR431C,157.0,208.0
YLR432W,116.0,99.0
YLR433C,114.0,216.0
YLR434C,692.0,1956.0
YLR435W,79.0,150.0
YLR436C,84.0,20.0
YLR437C,69.0,154.0
YLR437C-A,534.0,991.0
YLR438C-A,62.0,85.0
YLR438W,35.0,109.0
YLR439W,58.0,139.0
YLR440C,69.0,115.0
YLR441C,28.0,217.0
YLR442C,38.0,99.0
YLR443W,137.0,101.0
YLR444C,17.0,300.0
YLR445W,,
YLR446W,86.0,276.0
YLR447C,54.0,152.0
YLR448W,16.0,157.0
YLR449W,39.0,83.0
YLR450W,158.0,89.0
YLR451W,92.0,191.0
YLR452C,172.0,187.0
YLR453C,24.0,830.0
YLR454W,,
YLR455W,236.0,411.0
YLR456W,12.0,68.0
YLR457C,9.0,148.0
YLR458W,,
YLR459W,12.0,57.0
YLR460C,46.0,57.0
YLR461W,,
YLR462W,,
YLR463C,,
YLR464W,,
YLR465C,,
YLR466C-A,,
YLR466C-B,,
YLR466W,,
YLR467C-A,,
YLR467W,,
YML001W,93.0,136.0
YML002W,241.0,179.0
YML003W,10.0,349.0
YML004C,15.0,136.0
YML005W,7.0,58.0
YML006C,154.0,74.0
YML007C-A,1.0,1406.0
YML007W,162.0,219.0
YML008C,34.0,101.0
YML009C,42.0,142.0
YML009C-A,,
YML009W-B,741.0,211.0
YML010W,38.0,254.0
YML011C,36.0,114.0
YML012C-A,1479.0,244.0
YML012W,41.0,132.0
YML013W,4.0,203.0
YML014W,10.0,96.0
YML015C,31.0,121.0
YML016C,,
YML017W,70.0,328.0
YML018C,73.0,128.0
YML019W,13.0,261.0
YML020W,176.0,169.0
YML021C,17.0,144.0
YML022W,22.0,208.0
YML023C,44.0,49.0
YML024W,26.0,61.0
YML025C,42.0,106.0
YML026C,22.0,228.0
YML027W,71.0,170.0
YML028W,29.0,106.0
YML029W,80.0,275.0
YML030W,23.0,232.0
YML031C-A,,
YML031W,42.0,76.0
YML032C,40.0,299.0
YML034C-A,,
YML034W,68.0,168.0
YML035C,164.0,165.0
YML036W,35.0,52.0
YML037C,59.0,1788.0
YML038C,154.0,215.0
YML041C,51.0,83.0
YML042W,149.0,118.0
YML043C,162.0,139.0
YML046W,88.0,68.0
YML047C,,
YML047W-A,,
YML048W,45.0,193.0
YML049C,,
YML050W,6.0,110.0
YML051W,30.0,100.0
YML052W,30.0,105.0
YML053C,68.0,45.0
YML054C,43.0,88.0
YML054C-A,,
YML055W,36.0,43.0
YML056C,54.0,113.0
YML057C-A,,
YML057W,83.0,71.0
YML058W,22.0,264.0
YML058W-A,43.0,132.0
YML059C,,
YML060W,46.0,167.0
YML061C,150.0,70.0
YML062C,32.0,69.0
YML063W,26.0,38.0
YML064C,86.0,188.0
YML065W,94.0,91.0
YML066C,,
YML067C,11.0,32.0
YML068W,76.0,148.0
YML069W,57.0,67.0
YML070W,44.0,70.0
YML071C,76.0,44.0
YML072C,170.0,141.0
YML073C,17.0,77.0
YML074C,26.0,101.0
YML075C,78.0,109.0
YML076C,16.0,155.0
YML077W,0.0,126.0
YML078W,25.0,151.0
YML079W,9.0,57.0
YML080W,124.0,108.0
YML081C-A,59.0,108.0
YML081W,145.0,74.0
YML082W,55.0,142.0
YML083C,2777.0,361.0
YML084W,,
YML085C,51.0,173.0
YML086C,156.0,116.0
YML087C,10.0,109.0
YML088W,32.0,59.0
YML089C,172.0,235.0
YML090W,,
YML091C,,
YML092C,21.0,108.0
YML093W,24.0,100.0
YML094C-A,263.0,1312.0
YML094W,17.0,95.0
YML095C,26.0,235.0
YML096W,24.0,121.0
YML097C,49.0,85.0
YML098W,24.0,159.0
YML099C,28.0,447.0
YML099W-A,,
YML100W,41.0,115.0
YML100W-A,455.0,237.0
YML101C,51.0,38.0
YML101C-A,21.0,64.0
YML102W,6.0,53.0
YML103C,,
YML104C,36.0,60.0
YML105C,31.0,110.0
YML106W,305.0,65.0
YML107C,13.0,21.0
YML108W,21.0,200.0
YML109W,53.0,80.0
YML110C,42.0,180.0
YML111W,61.0,151.0
YML112W,27.0,86.0
YML113W,38.0,127.0
YML114C,179.0,70.0
YML115C,43.0,177.0
YML116W,90.0,153.0
YML116W-A,303.0,42.0
YML117W,145.0,165.0
YML118W,121.0,37.0
YML119W,20.0,60.0
YML120C,60.0,364.0
YML121W,63.0,182.0
YML122C,8.0,158.0
YML123C,39.0,138.0
YML124C,27.0,143.0
YML125C,23.0,76.0
YML126C,,
YML127W,80.0,177.0
YML128C,48.0,187.0
YML129C,22.0,196.0
YML130C,101.0,94.0
YML131W,40.0,193.0
YML132W,,
YML133C,,
YML133W-A,,
YML133W-B,,
YMR001C,351.0,159.0
YMR001C-A,23.0,219.0
YMR002W,34.0,244.0
YMR003W,41.0,84.0
YMR004W,60.0,148.0
YMR005W,71.0,85.0
YMR006C,58.0,101.0
YMR007W,12.0,162.0
YMR008C,108.0,339.0
YMR008C-A,66.0,405.0
YMR009W,53.0,80.0
YMR010W,228.0,105.0
YMR011W,38.0,115.0
YMR012W,128.0,136.0
YMR013C,70.0,87.0
YMR013C-A,188.0,1379.0
YMR013W-A,4.0,84.0
YMR014W,26.0,98.0
YMR015C,54.0,190.0
YMR016C,224.0,135.0
YMR017W,128.0,85.0
YMR018W,907.0,65.0
YMR019W,,
YMR020W,101.0,91.0
YMR021C,23.0,276.0
YMR022W,29.0,158.0
YMR023C,22.0,56.0
YMR024W,9.0,129.0
YMR025W,12.0,41.0
YMR026C,96.0,89.0
YMR027W,78.0,57.0
YMR028W,20.0,102.0
YMR029C,29.0,86.0
YMR030W,146.0,108.0
YMR030W-A,405.0,43.0
YMR031C,79.0,172.0
YMR031W-A,,
YMR032W,104.0,154.0
YMR033W,43.0,155.0
YMR034C,208.0,107.0
YMR035W,29.0,101.0
YMR036C,42.0,138.0
YMR037C,429.0,240.0
YMR038C,30.0,127.0
YMR039C,100.0,62.0
YMR040W,92.0,78.0
YMR041C,18.0,121.0
YMR042W,17.0,457.0
YMR043W,7.0,63.0
YMR044W,16.0,184.0
YMR046W-A,286.0,116.0
YMR047C,75.0,85.0
YMR048W,25.0,109.0
YMR049C,34.0,60.0
YMR052C-A,273.0,24.0
YMR052W,11.0,138.0
YMR053C,0.0,110.0
YMR054W,214.0,118.0
YMR055C,29.0,79.0
YMR056C,81.0,125.0
YMR057C,,
YMR058W,55.0,139.0
YMR059W,41.0,103.0
YMR060C,21.0,41.0
YMR061W,24.0,61.0
YMR062C,15.0,111.0
YMR063W,37.0,1776.0
YMR064W,863.0,113.0
YMR065W,,
YMR066W,28.0,70.0
YMR067C,27.0,33.0
YMR068W,14.0,94.0
YMR069W,1444.0,469.0
YMR070W,197.0,150.0
YMR071C,80.0,69.0
YMR072W,22.0,138.0
YMR073C,27.0,96.0
YMR074C,12.0,49.0
YMR075C-A,,
YMR075W,1.0,114.0
YMR076C,90.0,139.0
YMR077C,1.0,198.0
YMR078C,13.0,122.0
YMR079W,35.0,330.0
YMR080C,70.0,422.0
YMR081C,138.0,188.0
YMR082C,,
YMR083W,54.0,94.0
YMR084W,316.0,1482.0
YMR085W,289.0,45.0
YMR086C-A,788.0,1410.0
YMR086W,57.0,138.0
YMR087W,58.0,34.0
YMR088C,142.0,114.0
YMR089C,199.0,179.0
YMR090W,46.0,43.0
YMR091C,11.0,67.0
YMR092C,82.0,72.0
YMR093W,50.0,103.0
YMR094W,10.0,621.0
YMR095C,172.0,315.0
YMR096W,29.0,140.0
YMR097C,50.0,50.0
YMR098C,82.0,74.0
YMR099C,23.0,89.0
YMR100W,354.0,220.0
YMR101C,237.0,194.0
YMR102C,157.0,119.0
YMR103C,2258.0,54.0
YMR104C,69.0,572.0
YMR105C,59.0,150.0
YMR105W-A,679.0,63.0
YMR106C,40.0,127.0
YMR107W,38.0,152.0
YMR108W,191.0,161.0
YMR109W,41.0,82.0
YMR110C,9.0,152.0
YMR111C,82.0,152.0
YMR112C,4.0,121.0
YMR113W,57.0,62.0
YMR114C,54.0,91.0
YMR115W,48.0,125.0
YMR116C,29.0,154.0
YMR117C,42.0,1925.0
YMR118C,89.0,60.0
YMR119W,185.0,134.0
YMR119W-A,842.0,80.0
YMR120C,43.0,163.0
YMR121C,35.0,52.0
YMR122C,679.0,17.0
YMR122W-A,44.0,232.0
YMR123W,28.0,88.0
YMR124W,279.0,80.0
YMR125W,75.0,136.0
YMR126C,189.0,96.0
YMR127C,92.0,208.0
YMR128W,46.0,77.0
YMR129W,58.0,106.0
YMR130W,76.0,75.0
YMR131C,45.0,72.0
YMR132C,87.0,222.0
YMR133W,3.0,397.0
YMR134W,39.0,8.0
YMR135C,53.0,176.0
YMR135W-A,,
YMR136W,98.0,72.0
YMR137C,40.0,16.0
YMR138W,0.0,76.0
YMR139W,192.0,235.0
YMR140W,52.0,840.0
YMR141C,26.0,1265.0
YMR141W-A,384.0,1851.0
YMR142C,34.0,98.0
YMR143W,21.0,83.0
YMR144W,126.0,169.0
YMR145C,203.0,199.0
YMR146C,38.0,85.0
YMR147W,24.0,165.0
YMR148W,1191.0,165.0
YMR149W,,
YMR150C,,
YMR151W,307.0,1323.0
YMR152W,11.0,73.0
YMR153C-A,42.0,268.0
YMR153W,52.0,149.0
YMR154C,21.0,204.0
YMR155W,22.0,159.0
YMR156C,12.0,56.0
YMR157C,46.0,100.0
YMR158C-A,1562.0,87.0
YMR158W,56.0,85.0
YMR158W-B,,
YMR159C,2537.0,1369.0
YMR160W,47.0,43.0
YMR161W,49.0,381.0
YMR162C,,
YMR163C,145.0,56.0
YMR164C,,
YMR165C,108.0,106.0
YMR166C,253.0,230.0
YMR167W,19.0,369.0
YMR168C,36.0,791.0
YMR169C,322.0,55.0
YMR170C,26.0,139.0
YMR171C,196.0,234.0
YMR172C-A,,
YMR172W,16.0,127.0
YMR173W,54.0,115.0
YMR173W-A,262.0,15.0
YMR174C,34.0,162.0
YMR175W,21.0,116.0
YMR175W-A,,
YMR176W,102.0,57.0
YMR177W,137.0,84.0
YMR178W,47.0,51.0
YMR179W,156.0,112.0
YMR180C,25.0,144.0
YMR181C,178.0,288.0
YMR182C,113.0,442.0
YMR182W-A,224.0,143.0
YMR183C,77.0,244.0
YMR184W,48.0,41.0
YMR185W,22.0,65.0
YMR186W,27.0,91.0
YMR187C,22.0,231.0
YMR188C,74.0,131.0
YMR189W,106.0,79.0
YMR190C,171.0,132.0
YMR191W,,
YMR192W,80.0,80.0
YMR193C-A,,
YMR193W,31.0,123.0
YMR194C-A,49.0,104.0
YMR194C-B,36.0,47.0
YMR194W,17.0,74.0
YMR195W,5.0,125.0
YMR196W,77.0,106.0
YMR197C,38.0,176.0
YMR198W,286.0,103.0
YMR199W,198.0,118.0
YMR200W,121.0,347.0
YMR201C,19.0,62.0
YMR202W,25.0,66.0
YMR203W,65.0,206.0
YMR204C,20.0,286.0
YMR205C,55.0,112.0
YMR206W,154.0,77.0
YMR207C,,
YMR208W,18.0,109.0
YMR209C,33.0,104.0
YMR210W,23.0,59.0
YMR211W,18.0,135.0
YMR212C,142.0,118.0
YMR213W,16.0,37.0
YMR214W,30.0,123.0
YMR215W,78.0,128.0
YMR216C,178.0,112.0
YMR217W,59.0,100.0
YMR218C,32.0,81.0
YMR219W,,
YMR220W,18.0,73.0
YMR221C,21.0,84.0
YMR222C,40.0,84.0
YMR223W,218.0,442.0
YMR224C,48.0,89.0
YMR225C,21.0,184.0
YMR226C,50.0,61.0
YMR227C,53.0,112.0
YMR228W,19.0,105.0
YMR229C,,
YMR230W,32.0,93.0
YMR230W-A,886.0,51.0
YMR231W,52.0,188.0
YMR232W,,
YMR233W,45.0,205.0
YMR234W,73.0,144.0
YMR235C,44.0,188.0
YMR236W,10.0,46.0
YMR237W,84.0,163.0
YMR238W,134.0,90.0
YMR239C,50.0,149.0
YMR240C,56.0,52.0
YMR241W,145.0,52.0
YMR242C,30.0,107.0
YMR242W-A,,
YMR243C,111.0,194.0
YMR244C-A,67.0,188.0
YMR244W,,
YMR245W,153.0,59.0
YMR246W,227.0,180.0
YMR247C,,
YMR247W-A,,
YMR250W,43.0,94.0
YMR251W,241.0,695.0
YMR251W-A,41.0,282.0
YMR252C,43.0,183.0
YMR253C,51.0,26.0
YMR254C,854.0,2821.0
YMR255W,53.0,123.0
YMR256C,29.0,167.0
YMR257C,388.0,236.0
YMR258C,39.0,33.0
YMR259C,59.0,50.0
YMR260C,25.0,160.0
YMR261C,86.0,145.0
YMR262W,55.0,220.0
YMR263W,26.0,70.0
YMR264W,46.0,134.0
YMR265C,3.0,81.0
YMR266W,78.0,187.0
YMR267W,112.0,155.0
YMR268C,42.0,166.0
YMR269W,30.0,55.0
YMR270C,141.0,139.0
YMR271C,65.0,157.0
YMR272C,39.0,175.0
YMR272W-A,,
YMR272W-B,,
YMR273C,199.0,75.0
YMR274C,47.0,63.0
YMR275C,51.0,127.0
YMR276W,28.0,108.0
YMR277W,119.0,129.0
YMR278W,40.0,107.0
YMR279C,29.0,67.0
YMR280C,82.0,57.0
YMR281W,74.0,95.0
YMR282C,58.0,133.0
YMR283C,132.0,77.0
YMR284W,26.0,98.0
YMR285C,8.0,158.0
YMR286W,17.0,124.0
YMR287C,75.0,110.0
YMR288W,21.0,54.0
YMR289W,18.0,516.0
YMR290C,27.0,248.0
YMR290W-A,,
YMR291W,83.0,152.0
YMR292W,30.0,101.0
YMR293C,30.0,89.0
YMR294W,27.0,139.0
YMR294W-A,,
YMR295C,55.0,190.0
YMR296C,102.0,84.0
YMR297W,72.0,108.0
YMR298W,22.0,114.0
YMR299C,10.0,113.0
YMR300C,126.0,63.0
YMR301C,67.0,54.0
YMR302C,75.0,101.0
YMR303C,58.0,97.0
YMR304C-A,1209.0,51.0
YMR304W,196.0,279.0
YMR305C,115.0,188.0
YMR306C-A,303.0,804.0
YMR306W,,
YMR307C-A,,
YMR307W,35.0,177.0
YMR308C,147.0,75.0
YMR309C,56.0,228.0
YMR310C,45.0,68.0
YMR311C,39.0,130.0
YMR312W,22.0,106.0
YMR313C,38.0,179.0
YMR314W,43.0,158.0
YMR315W,42.0,111.0
YMR315W-A,79.0,1511.0
YMR316C-A,860.0,448.0
YMR316C-B,1165.0,123.0
YMR316W,64.0,69.0
YMR317W,,
YMR318C,27.0,152.0
YMR319C,79.0,226.0
YMR320W,1285.0,491.0
YMR321C,,
YMR322C,,
YMR323W,,
YMR324C,,
YMR325W,,
YMR326C,,
YNL001W,11.0,67.0
YNL002C,17.0,65.0
YNL003C,32.0,186.0
YNL004W,20.0,138.0
YNL005C,45.0,76.0
YNL006W,11.0,347.0
YNL007C,127.0,52.0
YNL008C,48.0,39.0
YNL009W,34.0,140.0
YNL010W,39.0,125.0
YNL011C,34.0,81.0
YNL012W,11.0,159.0
YNL013C,,
YNL014W,,
YNL015W,35.0,88.0
YNL016W,58.0,27.0
YNL017C,,
YNL018C,,
YNL019C,27.0,114.0
YNL020C,45.0,152.0
YNL021W,60.0,133.0
YNL022C,25.0,95.0
YNL023C,62.0,73.0
YNL024C,19.0,103.0
YNL024C-A,54.0,269.0
YNL025C,27.0,697.0
YNL026W,19.0,122.0
YNL027W,109.0,105.0
YNL028W,1195.0,296.0
YNL029C,45.0,90.0
YNL030W,30.0,176.0
YNL031C,16.0,250.0
YNL032W,140.0,130.0
YNL033W,12.0,111.0
YNL034W,,
YNL035C,32.0,214.0
YNL036W,51.0,55.0
YNL037C,105.0,126.0
YNL038W,11.0,113.0
YNL039W,18.0,53.0
YNL040W,29.0,153.0
YNL041C,55.0,179.0
YNL042W,765.0,103.0
YNL042W-B,,
YNL043C,113.0,37.0
YNL044W,71.0,168.0
YNL045W,10.0,67.0
YNL046W,186.0,154.0
YNL047C,29.0,83.0
YNL048W,27.0,100.0
YNL049C,14.0,92.0
YNL050C,19.0,65.0
YNL051W,0.0,41.0
YNL052W,31.0,268.0
YNL053W,120.0,134.0
YNL054W,76.0,332.0
YNL055C,39.0,61.0
YNL056W,25.0,167.0
YNL057W,1218.0,1191.0
YNL058C,28.0,107.0
YNL059C,16.0,110.0
YNL061W,18.0,159.0
YNL062C,29.0,101.0
YNL063W,124.0,43.0
YNL064C,193.0,122.0
YNL065W,93.0,127.0
YNL066W,195.0,198.0
YNL067W,33.0,230.0
YNL067W-A,56.0,453.0
YNL067W-B,,
YNL068C,210.0,170.0
YNL069C,15.0,156.0
YNL070W,53.0,137.0
YNL071W,31.0,155.0
YNL072W,21.0,83.0
YNL073W,17.0,93.0
YNL074C,46.0,157.0
YNL075W,0.0,73.0
YNL076W,272.0,79.0
YNL077W,117.0,62.0
YNL078W,9.0,90.0
YNL079C,40.0,180.0
YNL080C,172.0,98.0
YNL081C,34.0,177.0
YNL082W,45.0,83.0
YNL083W,30.0,338.0
YNL084C,54.0,77.0
YNL085W,266.0,295.0
YNL086W,87.0,88.0
YNL087W,67.0,205.0
YNL088W,,
YNL089C,191.0,110.0
YNL090W,144.0,358.0
YNL091W,141.0,72.0
YNL092W,65.0,80.0
YNL093W,260.0,275.0
YNL094W,275.0,51.0
YNL095C,166.0,245.0
YNL096C,44.0,216.0
YNL097C,108.0,120.0
YNL097C-B,,
YNL097W-A,129.0,21.0
YNL098C,15.0,53.0
YNL099C,33.0,262.0
YNL100W,42.0,116.0
YNL101W,187.0,190.0
YNL102W,102.0,107.0
YNL103W,156.0,83.0
YNL103W-A,649.0,302.0
YNL104C,110.0,142.0
YNL105W,,
YNL106C,102.0,82.0
YNL107W,3.0,162.0
YNL108C,38.0,154.0
YNL109W,95.0,376.0
YNL110C,38.0,120.0
YNL111C,31.0,241.0
YNL112W,41.0,133.0
YNL113W,48.0,179.0
YNL114C,235.0,408.0
YNL115C,21.0,153.0
YNL116W,61.0,159.0
YNL117W,6.0,82.0
YNL118C,52.0,113.0
YNL119W,8.0,132.0
YNL120C,,
YNL121C,48.0,236.0
YNL122C,59.0,212.0
YNL123W,33.0,64.0
YNL124W,28.0,88.0
YNL125C,176.0,97.0
YNL126W,55.0,76.0
YNL127W,53.0,154.0
YNL128W,48.0,141.0
YNL129W,5.0,123.0
YNL130C,42.0,112.0
YNL130C-A,464.0,19.0
YNL131W,47.0,325.0
YNL132W,91.0,87.0
YNL133C,20.0,114.0
YNL134C,45.0,51.0
YNL135C,31.0,193.0
YNL136W,9.0,105.0
YNL137C,94.0,219.0
YNL138W,26.0,145.0
YNL138W-A,83.0,75.0
YNL139C,,
YNL140C,386.0,211.0
YNL141W,25.0,115.0
YNL142W,335.0,89.0
YNL143C,,
YNL144C,115.0,63.0
YNL144W-A,211.0,472.0
YNL145W,41.0,169.0
YNL146C-A,467.0,51.0
YNL146W,70.0,310.0
YNL147W,45.0,43.0
YNL148C,11.0,166.0
YNL149C,18.0,105.0
YNL150W,,
YNL151C,50.0,145.0
YNL152W,26.0,68.0
YNL153C,37.0,221.0
YNL154C,214.0,146.0
YNL155W,104.0,125.0
YNL156C,171.0,123.0
YNL157W,24.0,81.0
YNL158W,36.0,731.0
YNL159C,21.0,565.0
YNL160W,55.0,228.0
YNL161W,140.0,89.0
YNL162W,30.0,90.0
YNL162W-A,17.0,375.0
YNL163C,65.0,119.0
YNL164C,165.0,67.0
YNL165W,77.0,151.0
