transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YBR066C_mRNA	172	476.4	52.26	37.0	8.77	43.49	0.9942	0.1151	-34.72
YBR067C_mRNA	1348	639.0	60.29	74.0	3.66	56.63	0.9963	0.1086	-52.97
YBR068C_mRNA	699	819.3	49.93	36.0	5.86	44.07	0.9943	0.087	-38.21
YBR069C_mRNA	340	698.4	55.62	62.5	4.3	51.32	0.9941	0.1198	-47.02
YBR070C_mRNA	69	555.2	51.2	20.0	3.29	47.91	1.0	0.0935	-44.62
YBR071W_mRNA	154	689.3	51.59	53.5	3.36	48.23	0.9935	0.0925	-44.88
YBR072W_mRNA	180	654.4	43.48	13.0	6.52	36.96	1.0	0.0876	-30.44
YBR073W_mRNA	209	807.7	57.84	68.0	5.07	52.77	0.9904	0.1072	-47.7
YBR074W_mRNA	203	589.5	42.87	18.0	1.3	41.57	0.9803	0.0982	-40.28
YBR076C-A_mRNA	156	485.1	54.04	71.5	2.24	51.8	0.9936	0.1207	-49.56
YBR076W_mRNA	32	416.9	57.31	72.5	2.84	54.47	1.0	0.1649	-51.62
YBR077C_mRNA	72	553.5	59.69	73.5	2.32	57.38	1.0	0.1176	-55.06
YBR078W_mRNA	2441	763.2	53.8	69.0	4.8	48.99	0.9861	0.0965	-44.19
YBR079C_mRNA	368	706.9	45.01	13.0	1.36	43.65	0.9973	0.082	-42.3
YBR080C_mRNA	282	693.8	52.78	59.0	1.78	51.0	1.0	0.1132	-49.22
YBR081C_mRNA	77	882.3	64.74	71.0	4.12	60.62	1.0	0.1259	-56.51
YBR082C_mRNA	1577	512.0	42.82	15.0	3.43	39.39	0.9962	0.0879	-35.97
YBR083W_mRNA	90	716.9	95.6	73.0	46.03	49.57	0.9667	0.1743	-3.53
YBR084C-A_mRNA	4334	526.5	39.87	13.0	3.32	36.56	0.994	0.0795	-33.24
YBR084W_mRNA	598	809.0	45.47	22.5	3.4	42.07	0.9732	0.0895	-38.68
YBR085C-A_mRNA	2481	564.3	46.82	23.0	3.42	43.4	0.9948	0.0861	-39.98
YBR085W_mRNA	59	692.4	80.41	85.0	17.88	62.53	1.0	0.1408	-44.64
YBR086C_mRNA	416	762.2	56.42	73.0	5.12	51.31	0.9976	0.1194	-46.19
YBR087W_mRNA	299	725.5	60.0	68.0	3.84	56.16	1.0	0.1057	-52.33
YBR088C_mRNA	123	640.8	47.09	36.0	4.18	42.91	0.9593	0.0939	-38.73
YBR089C-A_mRNA	108	427.3	47.26	40.0	9.53	37.73	1.0	0.1076	-28.2
YBR089W_mRNA	130	603.9	40.24	14.0	2.78	37.46	0.9462	0.0743	-34.68
YBR090C_mRNA	386	502.7	57.22	18.0	19.37	37.85	0.9948	0.1056	-18.48
YBR091C_mRNA	130	438.6	45.35	25.0	2.15	43.19	1.0	0.1033	-41.04
YBR092C_mRNA	633	613.9	57.27	70.0	5.47	51.8	0.9889	0.1193	-46.33
YBR093C_mRNA	432	804.1	46.08	32.0	1.69	44.39	0.9977	0.0866	-42.7
YBR094W_mRNA	107	625.9	50.47	64.0	3.35	47.12	1.0	0.1018	-43.78
YBR095C_mRNA	58	704.6	48.84	41.0	1.78	47.07	0.9828	0.0978	-45.29
YBR096W_mRNA	263	627.1	53.35	65.0	2.97	50.37	0.9962	0.0931	-47.4
YBR097W_mRNA	81	874.7	55.77	57.0	3.11	52.65	1.0	0.0832	-49.54
YBR098W_mRNA	29	682.4	64.69	74.0	5.38	59.31	1.0	0.1368	-53.93
YBR099C_mRNA	38	280.1	46.68	14.5	4.16	42.53	1.0	0.2044	-38.37
YBR101C_mRNA	2588	653.2	51.16	50.0	3.21	47.95	0.995	0.0937	-44.74
YBR102C_mRNA	82	773.0	58.85	16.5	3.28	55.57	1.0	0.0826	-52.29
YBR103C-A_mRNA	18	326.5	50.78	69.0	4.72	46.06	1.0	0.1577	-41.33
YBR103W_mRNA	59	1000.9	63.86	74.0	2.51	61.36	1.0	0.0901	-58.85
YBR104W_mRNA	504	689.9	42.65	13.0	2.77	39.87	0.994	0.0718	-37.1
YBR105C_mRNA	71	773.4	57.83	66.0	5.07	52.76	0.9859	0.0888	-47.69
YBR106W_mRNA	2093	569.6	43.14	15.0	3.09	40.06	0.9986	0.0787	-36.97
YBR107C_mRNA	62	521.3	54.97	71.0	2.34	52.63	1.0	0.1476	-50.29
YBR108W_mRNA	73	579.2	52.51	67.0	2.22	50.29	1.0	0.1337	-48.07
YBR109C_mRNA	1104	560.9	45.35	29.5	2.14	43.21	0.9946	0.0882	-41.07
YBR110W_mRNA	145	741.6	61.57	67.0	9.1	52.47	0.9862	0.1064	-43.37
YBR111C_mRNA	662	593.4	49.31	18.0	2.14	47.18	0.9864	0.0869	-45.04
YBR111W-A_mRNA	470	450.1	54.42	61.0	10.14	44.28	0.9979	0.1199	-34.14
YBR112C_mRNA	223	652.2	47.88	24.0	4.13	43.75	0.9955	0.1008	-39.62
YBR114W_mRNA	106	607.2	54.29	22.0	11.79	42.5	0.9906	0.135	-30.71
YBR115C_mRNA	438	761.2	42.9	14.0	2.61	40.3	0.9932	0.083	-37.69
YBR116C_mRNA	9	482.8	64.22	83.0	3.56	60.67	1.0	0.1492	-57.11
YBR117C_mRNA	27	656.3	134.52	91.0	74.96	59.56	1.0	0.2918	15.41
YBR118W_mRNA	16663	819.6	53.84	25.0	2.79	51.04	0.9956	0.0847	-48.25
YBR119W_mRNA	116	454.3	60.15	40.5	10.74	49.41	0.9655	0.1643	-38.66
YBR120C_mRNA	137	524.0	45.8	24.0	2.1	43.69	1.0	0.0913	-41.59
YBR121C-A_mRNA	830	774.7	58.66	57.0	4.76	53.9	0.994	0.1005	-49.15
YBR121C_mRNA	921	856.0	52.37	36.0	2.85	49.52	0.9891	0.0881	-46.67
YBR122C_mRNA	279	576.3	38.89	15.0	1.72	37.17	0.9964	0.0751	-35.44
YBR123C_mRNA	27	877.7	43.33	14.0	2.22	41.11	1.0	0.066	-38.89
YBR125C_mRNA	90	607.5	95.9	85.0	1.71	94.19	0.9889	0.2012	-92.48
YBR126C_mRNA	353	854.9	56.66	71.0	4.04	52.62	1.0	0.0909	-48.59
YBR126W-A_mRNA	23	347.8	161.7	180.0	12.96	148.74	1.0	0.4328	-135.78
YBR126W-B_mRNA	538	348.4	97.24	85.0	58.09	39.15	0.9981	0.264	18.94
YBR127C_mRNA	419	740.0	39.22	14.0	2.66	36.57	0.9857	0.0787	-33.91
YBR128C_mRNA	30	417.2	67.1	71.0	2.37	64.73	1.0	0.1702	-62.37
YBR129C_mRNA	114	653.2	51.45	62.5	1.79	49.66	1.0	0.0904	-47.87
YBR130C_mRNA	97	675.0	46.12	19.0	1.52	44.61	0.9794	0.0954	-43.09
YBR131W_mRNA	50	789.1	43.7	14.0	2.38	41.32	1.0	0.0833	-38.94
YBR132C_mRNA	50	610.8	57.66	73.0	2.78	54.88	0.98	0.1415	-52.1
YBR133C_mRNA	61	760.0	44.62	23.0	1.41	43.21	1.0	0.0761	-41.8
YBR135W_mRNA	154	531.6	54.7	69.5	6.06	48.64	0.974	0.1121	-42.57
YBR136W_mRNA	65	705.4	62.4	73.0	2.48	59.92	1.0	0.1237	-57.45
YBR137W_mRNA	261	605.6	47.72	20.0	3.74	43.98	0.9885	0.0808	-40.24
YBR138C_mRNA	60	547.8	59.58	58.0	4.9	54.68	1.0	0.1249	-49.78
YBR139W_mRNA	176	654.8	50.86	39.5	2.76	48.1	1.0	0.0985	-45.34
YBR140C_mRNA	181	784.3	48.46	22.0	5.35	43.11	0.989	0.0801	-37.76
YBR141C_mRNA	41	618.4	37.85	16.0	2.59	35.27	0.9756	0.0679	-32.68
YBR142W_mRNA	323	608.0	40.99	14.0	3.1	37.89	0.9938	0.0965	-34.79
YBR143C_mRNA	1803	870.8	56.39	59.0	2.22	54.17	0.9933	0.0826	-51.96
YBR144C_mRNA	12	371.9	251.5	172.5	109.58	141.92	1.0	0.6226	-32.33
YBR145W_mRNA	378	706.1	44.4	21.0	2.56	41.84	0.9841	0.0818	-39.28
YBR146W_mRNA	211	644.7	48.73	23.0	2.19	46.54	0.9858	0.0898	-44.34
YBR147W_mRNA	128	742.8	57.77	65.5	8.87	48.91	1.0	0.0853	-40.04
YBR148W_mRNA	21	447.2	81.71	67.0	50.24	31.48	1.0	0.2509	18.76
YBR149W_mRNA	247	729.0	55.02	64.0	2.25	52.78	0.9879	0.0989	-50.53
YBR150C_mRNA	67	659.3	50.43	61.0	3.75	46.69	1.0	0.0935	-42.94
YBR151W_mRNA	383	655.3	49.61	24.0	6.9	42.72	0.9948	0.0996	-35.82
YBR153W_mRNA	111	486.9	52.59	68.0	1.84	50.76	0.991	0.1334	-48.92
YBR154C_mRNA	950	624.0	41.36	13.0	1.97	39.39	0.9916	0.0725	-37.41
YBR155W_mRNA	68	673.3	45.56	17.5	1.51	44.04	1.0	0.1016	-42.53
YBR156C_mRNA	15	924.7	63.73	73.0	5.13	58.6	1.0	0.1092	-53.47
YBR157C_mRNA	115	549.4	44.97	26.0	3.12	41.85	0.9826	0.102	-38.73
YBR158W_mRNA	294	784.5	66.77	65.5	20.81	45.95	0.9966	0.1148	-25.14
YBR159W_mRNA	505	762.7	50.65	58.0	4.05	46.59	0.998	0.0878	-42.54
YBR160W_mRNA	143	771.2	46.82	26.0	1.64	45.18	1.0	0.0734	-43.55
YBR161W_mRNA	68	592.5	55.1	67.5	5.03	50.07	0.9706	0.1325	-45.04
YBR162C_mRNA	1469	781.5	53.78	70.0	3.14	50.64	0.9898	0.0952	-47.51
YBR162W-A_mRNA	843	335.3	50.52	30.0	1.15	49.37	0.9893	0.1424	-48.22
YBR163W_mRNA	95	544.1	72.24	60.0	6.87	65.37	1.0	0.1598	-58.49
YBR164C_mRNA	762	644.3	44.77	16.0	1.88	42.89	0.9908	0.0748	-41.02
YBR165W_mRNA	115	680.6	53.7	69.0	4.04	49.66	1.0	0.096	-45.62
YBR166C_mRNA	418	825.0	55.12	71.0	2.24	52.87	0.9809	0.0923	-50.63
YBR167C_mRNA	126	530.9	107.61	110.5	1.85	105.76	0.9921	0.2093	-103.91
YBR168W_mRNA	64	915.8	72.03	74.0	2.06	69.97	1.0	0.1032	-67.91
YBR169C_mRNA	403	812.4	52.19	55.0	3.21	48.97	0.9926	0.0915	-45.76
YBR170C_mRNA	133	645.7	46.46	27.0	2.64	43.82	0.9699	0.0929	-41.18
YBR171W_mRNA	385	557.2	44.45	16.0	2.31	42.14	0.9506	0.0887	-39.83
YBR172C_mRNA	93	789.5	51.74	53.0	1.87	49.87	1.0	0.088	-48.0
YBR173C_mRNA	445	544.1	50.98	66.0	2.51	48.47	0.9933	0.0998	-45.96
YBR174C_mRNA	73	684.7	39.63	12.0	2.27	37.36	0.9863	0.0686	-35.08
YBR175W_mRNA	40	770.2	52.12	31.5	2.42	49.7	0.975	0.08	-47.28
YBR176W_mRNA	59	670.3	51.05	58.0	2.25	48.8	0.9831	0.0946	-46.54
YBR177C_mRNA	220	759.6	54.89	71.5	3.07	51.82	1.0	0.0997	-48.75
YBR178W_mRNA	5	520.6	224.2	194.0	47.8	176.4	1.0	0.4507	-128.6
YBR179C_mRNA	82	857.5	74.9	85.5	2.71	72.2	1.0	0.1229	-69.49
YBR180W_mRNA	15	479.9	80.8	87.0	2.33	78.47	1.0	0.2217	-76.13
YBR181C_mRNA	5584	657.8	41.03	13.0	2.61	38.42	0.993	0.0693	-35.81
YBR182C-A_mRNA	8	443.1	67.75	7.5	0.38	67.38	0.875	0.1268	-67.0
YBR182C_mRNA	42	715.7	103.38	102.5	1.79	101.6	0.9762	0.1934	-99.81
YBR183W_mRNA	174	673.2	55.54	67.5	11.11	44.43	1.0	0.1264	-33.32
YBR184W_mRNA	29	489.1	42.24	13.0	1.24	41.0	1.0	0.0961	-39.76
YBR185C_mRNA	92	647.2	57.46	73.0	3.85	53.61	0.9891	0.1066	-49.76
YBR186W_mRNA	21	646.0	61.43	79.0	23.19	38.24	0.9524	0.099	-15.05
YBR187W_mRNA	101	618.2	53.94	37.0	7.32	46.62	0.9406	0.0908	-39.31
YBR188C_mRNA	503	541.9	46.63	27.0	1.96	44.67	0.9881	0.0996	-42.71
YBR189W_mRNA	4974	513.1	39.51	12.0	2.59	36.92	0.9958	0.0834	-34.33
YBR191W-A_mRNA	2252	482.1	48.19	31.0	12.25	35.93	0.9964	0.1049	-23.68
YBR191W_mRNA	3565	590.9	51.97	55.0	3.25	48.72	0.9961	0.0868	-45.47
YBR192W_mRNA	167	820.3	58.68	76.0	3.26	55.43	0.982	0.0932	-52.17
YBR193C_mRNA	131	546.5	52.18	66.0	2.15	50.02	1.0	0.1054	-47.87
YBR194W_mRNA	102	532.2	43.55	25.5	2.43	41.12	1.0	0.082	-38.69
YBR195C_mRNA	46	667.6	57.67	25.0	5.04	52.63	1.0	0.1158	-47.59
YBR196C-A_mRNA	21	601.2	193.86	116.0	100.33	93.52	1.0	0.3154	6.81
YBR196C-B_mRNA	6	342.3	254.67	250.0	48.33	206.33	1.0	0.7378	-158.0
YBR196C_mRNA	3484	913.7	52.26	69.0	3.37	48.89	0.9888	0.0839	-45.52
YBR197C_mRNA	121	492.7	66.45	20.0	21.67	44.79	0.9917	0.1713	-23.12
YBR198C_mRNA	74	785.2	46.69	30.5	2.01	44.68	1.0	0.0972	-42.66
YBR199W_mRNA	339	713.7	42.09	13.0	2.9	39.19	0.9794	0.0771	-36.29
YBR200W_mRNA	113	775.7	49.98	45.0	4.09	45.89	0.9823	0.0921	-41.81
YBR201C-A_mRNA	13	371.8	52.08	57.0	0.69	51.38	1.0	0.1545	-50.69
YBR201W_mRNA	306	605.4	53.43	71.5	3.42	50.02	1.0	0.0967	-46.6
YBR202W_mRNA	34	1062.1	73.24	79.0	5.41	67.82	1.0	0.0985	-62.41
YBR203W_mRNA	108	925.2	98.03	95.5	2.15	95.88	0.9815	0.1444	-93.73
YBR204C_mRNA	89	725.5	60.74	66.0	13.91	46.83	0.9775	0.0969	-32.92
YBR205W_mRNA	88	873.5	54.57	55.5	1.15	53.42	0.9773	0.0711	-52.27
YBR206W_mRNA	155	660.8	49.02	32.0	4.25	44.77	1.0	0.0954	-40.53
YBR207W_mRNA	193	703.9	50.94	69.0	5.58	45.36	0.9948	0.0956	-39.79
YBR208C_mRNA	170	775.4	56.84	73.0	6.36	50.48	0.9941	0.1079	-44.12
YBR209W_mRNA	16	428.8	358.62	360.0	1.75	356.88	1.0	0.8335	-355.12
YBR210W_mRNA	208	552.8	97.2	90.5	1.93	95.26	1.0	0.1883	-93.33
YBR211C_mRNA	121	686.5	57.25	53.0	2.48	54.77	0.9917	0.0994	-52.29
YBR212W_mRNA	108	1006.9	51.05	66.5	1.84	49.2	0.9815	0.0877	-47.36
YBR213W_mRNA	35	636.0	48.94	68.0	2.71	46.23	1.0	0.1027	-43.51
YBR214W_mRNA	169	712.1	85.99	74.0	39.96	46.02	1.0	0.1926	-6.06
YBR215W_mRNA	85	636.3	105.55	78.0	14.81	90.74	0.9882	0.2281	-75.93
YBR216C_mRNA	88	755.5	51.89	74.0	1.52	50.36	0.9659	0.0894	-48.84
YBR217W_mRNA	113	626.4	52.09	26.0	3.22	48.87	0.9823	0.1042	-45.65
YBR218C_mRNA	474	767.7	44.41	16.5	2.56	41.85	0.9895	0.0797	-39.29
YBR220C_mRNA	60	854.1	50.13	25.5	5.32	44.82	1.0	0.0924	-39.5
YBR221C_mRNA	675	836.3	42.59	13.0	2.02	40.56	0.9733	0.0712	-38.54
YBR221W-A_mRNA	18	286.3	17.17	5.0	2.5	14.67	1.0	0.0643	-12.17
YBR222C_mRNA	100	873.7	54.52	17.5	12.37	42.15	1.0	0.0768	-29.78
YBR223C_mRNA	28	841.9	46.04	18.0	2.0	44.04	1.0	0.0784	-42.04
YBR223W-A_mRNA	25	458.7	35.32	11.0	1.28	34.04	1.0	0.0842	-32.76
YBR225W_mRNA	20	755.1	53.8	45.5	13.6	40.2	1.0	0.0832	-26.6
YBR226C_mRNA	40	397.2	36.12	9.5	2.08	34.05	0.95	0.0864	-31.98
YBR227C_mRNA	60	853.7	42.28	14.5	1.28	41.0	0.8833	0.062	-39.72
YBR228W_mRNA	49	535.7	63.35	72.0	16.49	46.86	1.0	0.1185	-30.37
YBR229C_mRNA	125	796.3	65.71	72.0	9.7	56.01	0.984	0.1148	-46.3
YBR230C_mRNA	195	490.4	128.51	133.0	7.88	120.63	1.0	0.2675	-112.75
YBR230W-A_mRNA	63	355.7	47.37	20.0	1.4	45.97	0.9841	0.1294	-44.57
YBR231C_mRNA	42	437.6	57.12	26.0	9.45	47.67	1.0	0.1269	-38.21
YBR233W-A_mRNA	198	468.0	45.91	20.0	2.97	42.94	0.9899	0.1026	-39.97
YBR233W_mRNA	41	692.3	38.88	20.0	6.27	32.61	0.9756	0.0801	-26.34
YBR234C_mRNA	252	767.0	50.17	35.5	2.73	47.45	0.996	0.0789	-44.72
YBR235W_mRNA	86	911.6	52.83	66.5	3.83	49.0	0.9884	0.0918	-45.17
YBR236C_mRNA	246	910.3	46.58	18.0	3.28	43.3	0.9878	0.069	-40.01
YBR237W_mRNA	55	546.9	53.15	50.0	4.98	48.16	1.0	0.1084	-43.18
YBR238C_mRNA	64	800.3	59.38	68.5	6.48	52.89	1.0	0.1228	-46.41
YBR239C_mRNA	77	476.6	121.27	84.0	82.83	38.44	0.961	0.2756	44.39
YBR240C_mRNA	27	566.6	87.63	82.0	13.67	73.96	1.0	0.1976	-60.3
YBR241C_mRNA	31	825.4	83.06	77.0	6.58	76.48	1.0	0.1557	-69.9
YBR242W_mRNA	268	672.1	51.44	62.5	2.51	48.93	0.9963	0.0842	-46.42
YBR243C_mRNA	141	616.2	55.09	71.0	4.45	50.64	1.0	0.1274	-46.18
YBR244W_mRNA	204	555.3	49.78	45.0	2.59	47.2	0.9706	0.0914	-44.61
YBR245C_mRNA	66	545.7	45.55	9.5	3.38	42.17	0.9697	0.0896	-38.79
YBR246W_mRNA	127	698.7	50.66	67.0	1.78	48.88	0.9685	0.0988	-47.1
YBR247C_mRNA	113	817.4	36.19	9.0	2.79	33.4	0.9912	0.0639	-30.61
YBR248C_mRNA	149	686.4	40.47	11.0	1.68	38.79	0.9866	0.0799	-37.1
YBR249C_mRNA	1533	781.0	49.02	57.0	3.89	45.13	0.9909	0.0853	-41.24
YBR250W_mRNA	32	583.7	171.12	150.5	53.53	117.59	1.0	0.3322	-64.06
YBR251W_mRNA	93	551.5	60.02	12.0	19.02	41.0	1.0	0.1108	-21.98
YBR252W_mRNA	499	478.9	48.62	28.0	3.53	45.09	0.998	0.0994	-41.57
YBR253W_mRNA	145	461.6	55.7	40.0	5.83	49.87	0.9862	0.1132	-44.03
YBR254C_mRNA	175	591.6	46.18	19.0	3.94	42.23	1.0	0.0777	-38.29
YBR255C-A_mRNA	115	421.6	49.38	11.0	14.38	35.0	0.9826	0.112	-20.62
YBR255W_mRNA	89	604.0	56.54	71.0	3.2	53.34	1.0	0.1113	-50.13
YBR256C_mRNA	1338	642.7	43.69	15.0	2.77	40.92	0.9851	0.0724	-38.15
YBR257W_mRNA	119	702.6	45.09	19.0	3.26	41.83	0.9832	0.0747	-38.57
YBR258C_mRNA	81	482.3	41.68	12.0	2.54	39.14	1.0	0.084	-36.59
YBR259W_mRNA	68	886.6	74.19	74.5	3.04	71.15	0.9853	0.1202	-68.1
YBR260C_mRNA	114	710.9	63.64	74.0	3.59	60.05	0.9912	0.1166	-56.46
YBR261C_mRNA	112	611.1	44.29	14.0	1.91	42.38	0.9464	0.0847	-40.47
YBR262C_mRNA	239	408.2	34.46	10.0	5.17	29.29	1.0	0.0842	-24.12
YBR263W_mRNA	342	838.0	46.16	22.5	3.61	42.56	0.9912	0.0933	-38.95
YBR264C_mRNA	54	462.4	40.44	10.0	2.5	37.94	1.0	0.0782	-35.44
YBR265W_mRNA	120	702.4	47.07	24.5	2.02	45.05	1.0	0.0891	-43.03
YBR266C_mRNA	47	674.0	47.51	49.0	1.96	45.55	1.0	0.0889	-43.6
YBR267W_mRNA	27	737.0	61.15	80.0	1.04	60.11	1.0	0.1135	-59.07
YBR268W_mRNA	333	422.4	42.93	15.0	1.61	41.32	0.991	0.0959	-39.72
YBR269C_mRNA	170	462.8	44.41	17.0	3.43	40.98	0.9882	0.1017	-37.55
YBR270C_mRNA	24	578.5	57.12	47.5	9.83	47.29	1.0	0.1321	-37.46
YBR271W_mRNA	65	681.4	50.97	35.0	2.52	48.45	0.9846	0.0863	-45.92
YBR272C_mRNA	106	697.4	50.25	16.0	3.2	47.05	1.0	0.103	-43.85
YBR273C_mRNA	89	684.6	44.94	16.0	4.78	40.17	0.9888	0.0953	-35.39
YBR274W_mRNA	84	671.7	48.8	42.5	1.88	46.92	1.0	0.0987	-45.04
YBR275C_mRNA	51	759.2	48.86	24.0	1.53	47.33	0.9804	0.0893	-45.8
YBR276C_mRNA	139	712.9	40.97	11.0	3.07	37.9	0.9784	0.0855	-34.83
YBR277C_mRNA	36	476.4	58.94	74.5	2.78	56.17	1.0	0.1229	-53.39
YBR278W_mRNA	30	471.6	38.4	16.0	1.57	36.83	1.0	0.084	-35.27
YBR279W_mRNA	33	370.2	47.76	12.0	6.03	41.73	1.0	0.1277	-35.7
YBR280C_mRNA	87	744.3	59.46	24.0	7.79	51.67	0.9885	0.1111	-43.87
YBR281C_mRNA	157	713.8	60.98	75.0	7.28	53.7	1.0	0.122	-46.42
YBR282W_mRNA	256	488.9	39.23	12.0	2.07	37.16	0.9492	0.084	-35.09
YBR283C_mRNA	774	684.9	48.75	64.5	3.72	45.03	0.9935	0.0982	-41.32
YBR284W_mRNA	21	515.7	73.1	80.0	25.05	48.05	1.0	0.1695	-23.0
YBR285W_mRNA	48	545.0	60.75	75.0	2.25	58.5	1.0	0.115	-56.25
YBR286W_mRNA	902	715.5	48.06	42.5	2.39	45.67	0.9922	0.104	-43.28
YBR287W_mRNA	383	728.7	56.23	72.0	2.78	53.46	0.9922	0.1151	-50.68
YBR288C_mRNA	191	799.4	57.74	46.0	3.44	54.3	1.0	0.0967	-50.86
YBR289W_mRNA	36	847.4	65.0	72.0	4.11	60.89	1.0	0.1038	-56.78
YBR290W_mRNA	328	717.4	45.21	25.5	2.68	42.52	0.9909	0.0718	-39.84
YBR291C_mRNA	173	550.0	59.59	69.0	4.49	55.1	0.9942	0.1337	-50.62
YBR292C_mRNA	25	697.3	178.12	98.0	43.44	134.68	1.0	0.2654	-91.24
YBR293W_mRNA	70	728.1	77.36	73.5	7.53	69.83	0.9857	0.1339	-62.3
YBR294W_mRNA	55	459.6	92.38	74.0	44.85	47.53	0.9818	0.2106	-2.67
YBR295W_mRNA	75	702.2	115.45	109.0	6.13	109.32	1.0	0.2388	-103.19
YBR296C_mRNA	88	799.6	121.73	119.5	2.36	119.36	1.0	0.2181	-117.0
YBR297W_mRNA	121	602.4	55.14	27.0	11.08	44.06	0.9917	0.1098	-32.98
YBR298C_mRNA	97	584.3	51.37	47.0	3.36	48.01	0.9897	0.1071	-44.65
YBR299W_mRNA	25	658.0	63.92	66.0	1.8	62.12	1.0	0.1247	-60.32
YBR300C_mRNA	7	654.7	246.29	81.0	137.86	108.43	1.0	0.3249	29.43
YBR302C_mRNA	48	941.3	63.08	44.0	7.15	55.94	0.9375	0.0817	-48.79
YCL001W-A_mRNA	11	873.0	544.73	661.0	501.09	43.64	1.0	0.594	457.45
YCL001W-B_mRNA	18	465.6	262.5	233.0	144.72	117.78	1.0	0.5288	26.94
YCL001W_mRNA	369	570.6	53.16	66.0	3.08	50.08	0.9973	0.0992	-47.01
YCL002C_mRNA	490	641.2	53.77	66.0	6.65	47.12	0.9837	0.0918	-40.48
YCL004W_mRNA	38	759.6	69.18	67.0	18.74	50.45	0.9737	0.1166	-31.71
YCL005W-A_mRNA	598	369.4	43.19	13.0	3.95	39.24	0.9983	0.1101	-35.29
YCL005W_mRNA	84	585.4	75.04	78.0	9.29	65.75	1.0	0.1581	-56.46
YCL007C_mRNA	117	318.1	143.31	158.0	94.69	48.62	0.9829	0.4484	46.08
YCL008C_mRNA	86	559.3	48.95	59.5	4.55	44.41	1.0	0.1025	-39.86
YCL009C_mRNA	790	726.3	48.96	62.0	2.69	46.27	0.9949	0.087	-43.59
YCL010C_mRNA	103	876.4	93.8	88.0	1.75	92.05	0.9903	0.1141	-90.3
YCL011C_mRNA	489	639.6	47.78	32.0	2.16	45.62	0.9918	0.0938	-43.47
YCL012C_mRNA	166	483.9	45.37	21.0	2.48	42.89	0.9639	0.0939	-40.41
YCL014W_mRNA	56	734.8	44.77	28.0	2.11	42.66	1.0	0.0882	-40.55
YCL016C_mRNA	50	744.8	47.68	14.5	1.44	46.24	1.0	0.0705	-44.8
YCL017C_mRNA	152	724.6	47.64	58.0	2.03	45.61	0.9934	0.094	-43.58
YCL018W_mRNA	639	676.5	43.68	15.0	2.74	40.94	0.975	0.083	-38.21
YCL019W_mRNA	504	1698.2	253.72	313.0	4.03	249.69	0.9861	0.1511	-245.65
YCL020W_mRNA	33	565.9	89.33	70.0	17.67	71.67	1.0	0.1621	-54.0
YCL021W-A_mRNA	10600	329.9	71.76	70.0	21.44	50.32	0.994	0.1998	-28.88
YCL022C_mRNA	50	474.6	59.96	30.0	21.82	38.14	0.96	0.1754	-16.32
YCL024W_mRNA	17	568.8	36.94	16.0	2.71	34.24	1.0	0.0907	-31.53
YCL025C_mRNA	489	721.0	49.19	24.0	2.65	46.55	0.9939	0.0986	-43.9
YCL026C-A_mRNA	19	539.1	60.11	38.0	15.42	44.68	1.0	0.1299	-29.26
YCL026C-B_mRNA	29	595.6	60.69	20.0	13.66	47.03	1.0	0.0978	-33.38
YCL027W_mRNA	18	722.6	59.61	32.5	1.94	57.67	1.0	0.101	-55.72
YCL028W_mRNA	161	775.4	54.28	66.0	4.17	50.11	0.9938	0.088	-45.94
YCL029C_mRNA	69	682.5	44.42	26.0	1.91	42.51	0.9855	0.0891	-40.59
YCL030C_mRNA	1047	776.3	48.67	19.0	2.62	46.05	0.9885	0.0837	-43.43
YCL031C_mRNA	462	740.6	42.31	14.0	2.26	40.06	0.9719	0.0634	-37.8
YCL032W_mRNA	63	533.0	66.33	76.0	1.87	64.46	1.0	0.1518	-62.59
YCL033C_mRNA	196	517.0	49.59	62.5	1.45	48.14	1.0	0.1007	-46.69
YCL034W_mRNA	39	618.3	48.85	63.0	1.03	47.82	1.0	0.1088	-46.79
YCL035C_mRNA	879	454.7	37.59	12.0	1.98	35.61	0.9727	0.08	-33.63
YCL036W_mRNA	40	824.1	52.42	75.5	5.52	46.9	1.0	0.0915	-41.38
YCL037C_mRNA	118	479.4	51.06	70.0	2.58	48.47	1.0	0.1335	-45.89
YCL038C_mRNA	53	937.1	60.45	69.0	2.94	57.51	0.9811	0.0875	-54.57
YCL039W_mRNA	150	695.6	56.5	70.5	4.18	52.32	1.0	0.0975	-48.14
YCL040W_mRNA	432	811.1	43.29	16.0	2.25	41.04	0.9977	0.0773	-38.79
YCL042W_mRNA	8	456.4	89.62	84.5	2.75	86.88	0.875	0.1605	-84.12
YCL043C_mRNA	1015	733.6	43.23	18.0	2.72	40.51	0.9793	0.0827	-37.8
YCL044C_mRNA	66	674.8	65.58	65.0	3.98	61.59	1.0	0.1392	-57.61
YCL045C_mRNA	195	748.8	50.71	65.0	3.11	47.59	0.9897	0.1087	-44.48
YCL047C_mRNA	85	584.0	73.86	82.0	12.32	61.54	0.9882	0.1585	-49.22
YCL048W-A_mRNA	11	463.4	259.82	259.0	39.09	220.73	1.0	0.5583	-181.64
YCL048W_mRNA	22	577.6	173.41	166.5	26.45	146.95	1.0	0.3405	-120.5
