transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YBR062C	146	541.3	52.65	62.0	8.52	44.13	0.9863	0.1013	-35.61
YBR063C	66	606.0	56.59	70.5	4.41	52.18	0.9848	0.1098	-47.77
YBR064W	34	694.0	67.53	62.5	23.53	44.0	1.0	0.0969	-20.47
YBR065C	51	510.4	44.88	27.0	3.0	41.88	1.0	0.0978	-38.88
YBR066C	131	482.2	46.12	23.0	2.66	43.46	0.9847	0.1018	-40.79
YBR067C	1353	637.3	59.43	74.0	3.47	55.96	0.9963	0.1072	-52.49
YBR068C	748	783.3	47.85	28.5	4.08	43.78	0.9813	0.0873	-39.7
YBR069C	309	744.8	44.59	26.0	2.81	41.78	0.9709	0.0916	-38.97
YBR070C	74	556.3	47.34	50.5	3.18	44.16	1.0	0.0892	-40.99
YBR071W	143	719.1	50.11	24.0	3.39	46.72	0.993	0.0808	-43.33
YBR072C-A	72	683.2	40.32	13.0	1.31	39.01	1.0	0.0711	-37.71
YBR072W	83	660.9	46.73	19.0	4.47	42.27	1.0	0.1017	-37.8
YBR073W	193	835.3	48.9	19.0	7.62	41.28	0.9896	0.083	-33.67
YBR074W	258	561.0	44.42	19.5	2.7	41.72	0.9806	0.0999	-39.02
YBR076C-A	90	495.6	56.84	72.5	2.37	54.48	1.0	0.1244	-52.11
YBR076W	71	430.3	49.63	58.0	4.7	44.93	0.9859	0.124	-40.23
YBR077C	104	526.8	58.87	76.5	1.44	57.42	1.0	0.1275	-55.98
YBR078W	1794	892.4	91.33	78.0	42.14	49.19	0.99	0.1069	-7.04
YBR079C	1126	503.9	46.65	29.5	2.87	43.78	0.9885	0.1095	-40.9
YBR080C	193	819.9	47.14	20.0	1.9	45.24	1.0	0.094	-43.34
YBR081C	63	998.3	51.44	40.0	4.43	47.02	0.9841	0.0886	-42.59
YBR082C	1665	505.5	58.1	64.0	18.75	39.35	0.9988	0.1126	-20.6
YBR083W	85	751.8	53.98	57.0	8.58	45.4	0.9647	0.1047	-36.82
YBR084C-A	2442	520.5	42.25	18.0	6.23	36.02	0.9939	0.0851	-29.79
YBR084W	2532	596.6	43.18	19.0	5.45	37.73	0.9925	0.0841	-32.29
YBR085C-A	2489	563.2	45.3	19.0	3.27	42.02	0.9948	0.0834	-38.75
YBR085W	76	683.2	69.67	73.0	13.53	56.14	1.0	0.1134	-42.62
YBR086C	422	756.5	52.94	71.5	2.36	50.57	0.9976	0.1086	-48.21
YBR087W	249	784.9	46.64	25.0	1.82	44.82	0.9719	0.0782	-43.01
YBR088C	273	552.0	48.46	28.0	5.79	42.67	0.9853	0.0945	-36.89
YBR089C-A	125	484.8	45.27	24.0	8.06	37.21	1.0	0.0929	-29.14
YBR089W	275	531.0	46.44	23.0	7.41	39.03	0.9964	0.0902	-31.62
YBR090C	198	442.0	44.07	21.0	5.87	38.2	1.0	0.0995	-32.32
YBR091C	126	462.9	56.98	58.0	7.95	49.03	1.0	0.1215	-41.08
YBR092C	488	569.1	48.63	57.0	2.88	45.75	0.9918	0.1115	-42.87
YBR093C	533	827.8	48.87	62.0	1.74	47.13	0.9887	0.0861	-45.39
YBR094W	96	613.5	53.97	70.5	1.92	52.05	0.9896	0.1144	-50.14
YBR095C	101	683.6	60.1	68.0	3.0	57.1	1.0	0.0983	-54.1
YBR096W	127	628.3	52.38	67.0	2.53	49.85	0.9921	0.0934	-47.32
YBR097W	174	743.0	50.43	21.0	3.94	46.49	1.0	0.0817	-42.55
YBR098W	711	506.7	57.57	69.0	13.1	44.47	1.0	0.1189	-31.37
YBR099C	428	377.9	47.82	41.5	4.31	43.51	0.9977	0.1348	-39.2
YBR101C	1530	787.8	54.22	65.5	3.54	50.68	0.9954	0.0797	-47.13
YBR102C	87	756.2	47.34	12.0	9.07	38.28	0.954	0.0803	-29.21
YBR103C-A	18	502.6	59.83	72.0	0.94	58.89	1.0	0.135	-57.94
YBR103W	52	1041.3	62.35	75.0	1.75	60.6	1.0	0.0932	-58.85
YBR104W	381	761.6	48.36	22.0	4.33	44.03	0.9921	0.0749	-39.7
YBR105C	202	567.4	37.59	10.0	3.17	34.42	0.9901	0.0726	-31.24
YBR106W	1594	624.7	44.36	17.0	2.56	41.8	0.9987	0.0734	-39.24
YBR107C	557	407.3	41.93	15.0	5.64	36.29	1.0	0.103	-30.66
YBR108W	390	565.3	46.62	58.5	1.92	44.7	0.9974	0.0952	-42.77
YBR109C	382	556.0	46.8	60.0	2.02	44.78	0.9921	0.0923	-42.77
YBR109W-A	347	547.8	47.22	63.0	1.6	45.62	0.9971	0.0945	-44.02
YBR110W	215	695.8	80.28	80.0	1.79	78.5	0.9907	0.1323	-76.71
YBR111C	758	543.4	47.5	28.5	4.8	42.69	0.9881	0.0953	-37.89
YBR111W-A	333	510.8	56.95	49.0	10.63	46.32	0.997	0.1194	-35.69
YBR112C	261	634.1	57.47	68.0	11.13	46.34	0.9962	0.1171	-35.2
YBR114W	250	510.6	40.82	13.5	2.26	38.56	0.996	0.104	-36.3
YBR115C	293	919.9	43.81	17.0	2.85	40.96	0.9898	0.0779	-38.11
YBR116C	8	523.8	64.25	86.5	2.0	62.25	1.0	0.1313	-60.25
YBR117C	34	559.5	55.79	72.5	3.71	52.09	1.0	0.1232	-48.38
YBR118W	11936	973.6	59.24	63.0	3.04	56.2	0.9943	0.077	-53.16
YBR119W	5017	448.9	50.59	25.0	4.48	46.11	0.9982	0.1157	-41.64
YBR120C	592	422.0	43.03	15.0	3.83	39.19	0.9882	0.1048	-35.36
YBR121C	1151	890.5	45.23	15.0	3.61	41.62	0.9957	0.0698	-38.01
YBR121C-A	187	1312.6	98.36	91.0	2.29	96.07	0.9893	0.0853	-93.78
YBR122C	132	580.8	41.64	13.0	1.28	40.36	0.9848	0.08	-39.08
YBR123C	153	637.8	38.15	13.0	2.23	35.92	0.9935	0.0691	-33.69
YBR124W	29	508.3	46.83	20.0	1.66	45.17	0.9655	0.1072	-43.52
YBR125C	105	556.5	54.34	70.0	3.18	51.16	0.9905	0.1272	-47.98
YBR126C	456	731.1	48.3	37.0	1.48	46.82	0.9978	0.0869	-45.34
YBR126W-A	212	369.7	40.4	16.5	2.58	37.82	0.9953	0.1112	-35.23
YBR126W-B	214	391.4	40.21	13.5	2.18	38.03	0.9953	0.1047	-35.85
YBR127C	410	722.3	38.73	11.0	2.04	36.69	0.9805	0.0784	-34.65
YBR128C	63	506.0	51.59	65.0	1.92	49.67	1.0	0.11	-47.75
YBR129C	103	607.8	47.34	17.0	1.85	45.49	0.9806	0.0943	-43.63
YBR130C	64	829.4	44.55	19.5	1.38	43.17	1.0	0.0697	-41.8
YBR131W	50	815.9	49.36	67.5	1.64	47.72	1.0	0.094	-46.08
YBR132C	58	582.7	48.09	61.5	3.07	45.02	1.0	0.1138	-41.95
YBR133C	51	801.9	49.02	62.0	0.9	48.12	0.9804	0.0872	-47.22
YBR134W	52	519.3	42.04	16.0	2.6	39.44	0.9808	0.0891	-36.85
YBR135W	46	487.2	49.3	31.0	5.54	43.76	0.9565	0.1187	-38.22
YBR136W	179	631.3	50.87	67.0	2.77	48.1	0.9777	0.0902	-45.33
YBR137W	141	575.4	49.01	26.0	2.08	46.94	0.9929	0.0927	-44.86
YBR138C	128	606.6	49.2	20.0	4.16	45.03	1.0	0.0895	-40.87
YBR139W	142	703.2	43.62	12.5	4.97	38.65	0.9859	0.0751	-33.68
YBR140C	214	729.5	46.09	15.0	2.11	43.98	0.9907	0.0871	-41.87
YBR141C	18	607.7	28.06	10.5	3.83	24.22	1.0	0.054	-20.39
YBR141W-A	20	687.9	49.15	37.5	1.15	48.0	0.95	0.0714	-46.85
YBR142W	760	584.3	44.53	16.5	3.07	41.46	0.9934	0.0912	-38.39
YBR143C	1382	962.2	50.62	61.5	2.35	48.27	0.9928	0.0682	-45.92
YBR144C	44	392.2	51.09	71.0	2.89	48.2	0.9773	0.1489	-45.32
YBR145W	288	799.8	46.17	30.5	2.2	43.97	0.9896	0.074	-41.77
YBR146W	244	617.1	48.49	25.5	2.86	45.63	0.9795	0.0924	-42.77
YBR147W	155	675.4	44.29	16.0	2.05	42.24	1.0	0.0781	-40.19
YBR148W	45	495.0	41.93	38.0	5.33	36.6	1.0	0.0972	-31.27
YBR149W	201	775.5	48.56	54.0	2.48	46.07	0.995	0.083	-43.59
YBR150C	115	583.8	48.74	61.0	3.3	45.43	0.9826	0.1006	-42.13
YBR151W	248	787.3	45.96	19.0	2.42	43.53	0.9919	0.0773	-41.11
YBR152W	143	441.9	46.97	24.0	2.35	44.62	1.0	0.1055	-42.27
YBR153W	537	606.7	40.66	12.0	2.32	38.34	0.9553	0.0766	-36.01
YBR154C	527	601.0	41.36	13.0	1.31	40.05	0.962	0.0769	-38.73
YBR155W	45	877.3	37.76	11.0	1.71	36.04	1.0	0.0605	-34.33
YBR156C	62	494.7	47.23	31.0	4.98	42.24	1.0	0.1158	-37.26
YBR157C	81	610.2	39.49	11.0	2.05	37.44	0.9753	0.079	-35.4
YBR158W	272	839.6	65.74	67.0	21.86	43.88	0.9963	0.095	-22.02
YBR159W	459	807.1	48.62	41.0	2.26	46.36	0.9956	0.0757	-44.1
YBR160W	250	609.9	45.76	21.0	2.5	43.26	1.0	0.0955	-40.77
YBR161W	584	505.1	54.33	69.0	4.83	49.5	0.9966	0.1195	-44.66
YBR162C	1242	796.0	50.66	66.0	2.46	48.2	0.9887	0.0906	-45.74
YBR162W-A	315	330.3	40.61	14.0	1.31	39.3	0.9873	0.1169	-37.99
YBR163W	536	455.6	47.73	28.0	5.24	42.49	0.9832	0.1115	-37.25
YBR164C	501	656.8	49.1	24.0	1.73	47.37	0.996	0.0817	-45.64
YBR165W	274	640.5	77.37	75.0	2.68	74.69	0.9854	0.1277	-72.0
YBR166C	377	869.3	52.59	71.0	3.15	49.44	0.9814	0.0797	-46.3
YBR167C	41	531.0	51.71	70.0	2.07	49.63	0.9512	0.0958	-47.56
YBR168W	231	616.0	50.75	66.0	2.72	48.03	0.9913	0.0947	-45.3
YBR169C	328	879.6	48.2	20.0	3.52	44.67	0.9848	0.0813	-41.15
YBR170C	137	703.6	47.36	31.0	1.94	45.42	0.9781	0.0818	-43.47
YBR171W	200	537.8	44.66	14.5	2.37	42.29	0.975	0.0897	-39.92
YBR172C	327	624.7	46.31	22.0	2.03	44.28	0.9633	0.0891	-42.25
YBR173C	100	559.4	54.24	61.0	2.12	52.12	1.0	0.1008	-50.0
YBR174C	162	599.7	47.27	25.5	2.28	44.99	0.9938	0.0894	-42.71
YBR175W	182	593.5	47.87	24.5	2.69	45.19	0.978	0.0901	-42.5
YBR176W	135	606.3	56.45	73.0	3.77	52.68	1.0	0.1175	-48.91
YBR177C	165	815.7	52.79	68.0	2.84	49.96	1.0	0.0875	-47.12
YBR178W	21	461.0	65.76	80.0	2.67	63.1	1.0	0.1528	-60.43
YBR179C	53	1088.7	72.87	86.0	2.3	70.57	1.0	0.0892	-68.26
YBR180W	2772	657.7	51.16	28.0	11.15	40.01	0.9986	0.0811	-28.85
YBR181C	2866	656.5	52.94	30.0	11.43	41.52	0.9979	0.0851	-30.09
YBR182C	35	763.7	44.2	16.0	1.26	42.94	0.9714	0.0684	-41.69
YBR182C-A	21	229.4	41.29	10.0	0.67	40.62	0.9524	0.1633	-39.95
YBR183W	141	724.6	44.31	22.0	2.23	42.09	1.0	0.072	-39.86
YBR184W	94	545.2	53.11	63.0	7.37	45.73	1.0	0.1067	-38.36
YBR185C	59	650.2	48.76	22.0	3.41	45.36	0.9831	0.0806	-41.95
YBR186W	34	535.0	39.76	7.0	1.82	37.94	0.8235	0.0801	-36.12
YBR187W	302	589.5	46.61	25.5	1.98	44.64	0.9768	0.0957	-42.66
YBR188C	271	529.3	53.56	38.0	9.05	44.51	1.0	0.1046	-35.46
YBR189W	3128	571.1	52.85	31.0	13.09	39.75	0.9987	0.0927	-26.66
YBR190W	2913	501.7	52.2	39.0	16.21	35.99	0.9983	0.1038	-19.78
YBR191W	1863	495.6	55.04	33.0	14.7	40.34	0.9979	0.1142	-25.64
YBR191W-A	1510	540.0	58.61	35.0	17.55	41.06	0.9974	0.1083	-23.51
YBR192W	1576	577.0	58.54	40.0	15.72	42.82	0.9956	0.1049	-27.1
YBR193C	152	550.8	47.64	26.0	2.66	44.97	0.9934	0.0946	-42.31
YBR194W	58	516.5	39.72	11.5	3.59	36.14	1.0	0.079	-32.55
YBR195C	1017	472.6	50.02	65.0	4.06	45.96	0.9912	0.1143	-41.9
YBR196C	2504	1092.4	53.32	70.0	3.39	49.92	0.9908	0.0709	-46.53
YBR196C-A	38	385.2	48.68	62.0	1.89	46.79	0.9211	0.1406	-44.89
YBR196C-B	34	421.6	39.62	20.0	3.29	36.32	0.8824	0.0872	-33.03
YBR197C	71	521.7	42.1	14.0	1.68	40.42	0.9859	0.1029	-38.75
YBR198C	108	684.7	40.96	12.5	2.75	38.21	1.0	0.0997	-35.46
YBR199W	241	856.8	42.85	15.0	2.09	40.76	0.9876	0.0617	-38.67
YBR200W	172	616.9	43.56	17.0	3.76	39.8	0.9651	0.0941	-36.05
YBR200W-A	42	466.7	53.74	63.5	4.02	49.71	1.0	0.1177	-45.69
YBR201C-A	132	490.9	54.48	71.0	5.92	48.56	1.0	0.1151	-42.64
YBR201W	184	667.8	53.43	72.5	3.15	50.28	0.9891	0.086	-47.14
YBR202W	36	1009.6	50.36	45.5	1.75	48.61	0.9722	0.0719	-46.86
YBR203W	105	918.9	46.47	12.0	2.03	44.44	0.9714	0.0731	-42.41
YBR204C	98	715.3	46.24	35.0	1.99	44.26	0.9694	0.0745	-42.27
YBR205W	109	819.2	39.51	13.0	1.64	37.87	0.9908	0.0678	-36.23
YBR206W	82	821.6	36.02	12.0	2.01	34.01	0.9878	0.0578	-32.0
YBR207W	240	644.0	49.63	70.5	2.18	47.45	0.9917	0.1053	-45.27
YBR208C	253	648.9	45.77	17.0	2.94	42.83	0.9842	0.0886	-39.9
YBR209W	171	453.3	183.15	81.0	29.18	153.96	0.9708	0.3015	-124.78
YBR210W	173	548.5	62.48	59.0	15.03	47.45	0.9942	0.1131	-32.41
YBR211C	172	652.6	48.9	40.5	1.91	46.99	0.9884	0.0886	-45.08
YBR212W	82	1205.4	49.91	67.0	1.7	48.22	0.9756	0.0703	-46.52
YBR213W	47	523.8	52.38	68.0	2.17	50.21	1.0	0.1214	-48.04
YBR214W	148	777.3	48.59	27.5	5.66	42.93	1.0	0.0842	-37.26
YBR215W	130	568.4	49.42	60.5	2.87	46.55	0.9769	0.1119	-43.68
YBR216C	95	751.2	56.06	72.0	2.96	53.11	0.9789	0.0901	-50.15
YBR217W	224	479.7	48.59	24.5	2.81	45.78	0.9821	0.1085	-42.96
YBR218C	357	892.8	39.75	12.0	2.58	37.17	0.986	0.0628	-34.59
YBR219C	27	587.9	51.22	11.0	9.44	41.78	1.0	0.104	-32.33
YBR220C	202	517.4	39.53	11.0	4.75	34.78	0.9752	0.0944	-30.02
YBR221C	520	965.6	45.0	20.0	2.11	42.89	0.9808	0.0647	-40.78
YBR221W-A	36	529.7	44.69	18.5	5.42	39.28	0.9722	0.0845	-33.86
YBR222C	77	935.1	39.47	11.0	3.65	35.82	0.9481	0.0557	-32.17
YBR223C	25	825.6	43.04	15.0	1.88	41.16	1.0	0.0863	-39.28
YBR223W-A	16	550.9	41.31	38.0	1.12	40.19	1.0	0.0791	-39.06
YBR225W	49	564.5	37.71	16.0	5.37	32.35	0.9184	0.0723	-26.98
YBR226C	25	594.6	41.2	11.0	1.08	40.12	0.92	0.0911	-39.04
YBR227C	48	857.8	44.04	15.0	1.31	42.73	0.9375	0.0616	-41.42
YBR228W	71	520.8	55.56	75.0	4.76	50.8	0.9859	0.117	-46.04
YBR229C	167	705.0	56.6	71.0	7.07	49.54	0.994	0.1157	-42.47
YBR230C	99	421.4	49.2	31.0	8.35	40.85	0.9798	0.1103	-32.49
YBR230W-A	233	482.7	65.24	39.0	26.92	38.32	0.9914	0.1162	-11.4
YBR231C	164	386.9	58.58	60.0	7.86	50.72	0.9939	0.1515	-42.86
YBR233W	90	519.5	42.31	20.5	1.77	40.54	0.9667	0.0985	-38.78
YBR233W-A	140	499.2	49.83	20.0	3.48	46.35	1.0	0.108	-42.87
YBR234C	255	752.5	47.59	17.0	3.4	44.19	0.9961	0.0723	-40.79
YBR235W	124	792.7	49.55	65.5	3.61	45.94	0.9839	0.0923	-42.32
YBR236C	210	974.0	45.87	19.5	2.33	43.54	0.9905	0.064	-41.21
YBR237W	57	594.1	53.23	66.0	4.65	48.58	0.9825	0.0983	-43.93
YBR238C	62	766.2	49.6	61.0	4.55	45.05	1.0	0.1017	-40.5
YBR239C	103	452.1	36.91	12.0	3.13	33.79	0.9709	0.0912	-30.66
YBR240C	28	500.8	56.43	76.0	5.86	50.57	1.0	0.1618	-44.71
YBR241C	28	876.5	50.68	75.0	1.86	48.82	1.0	0.0837	-46.96
YBR242W	198	628.1	54.94	72.0	3.67	51.28	1.0	0.1007	-47.61
YBR243C	218	664.4	48.38	59.5	2.42	45.96	0.9908	0.0939	-43.54
YBR244W	132	530.4	45.47	16.0	2.08	43.39	0.9545	0.0846	-41.32
YBR245C	135	586.0	44.01	9.0	2.63	41.39	0.9852	0.0758	-38.76
YBR246W	115	716.7	44.04	28.0	2.15	41.9	0.9826	0.0843	-39.75
YBR247C	175	676.0	38.66	12.0	1.85	36.81	0.9829	0.0828	-34.97
YBR248C	468	508.3	47.32	29.0	4.45	42.87	0.9893	0.1107	-38.43
YBR249C	1179	886.8	47.95	57.0	2.4	45.56	0.9915	0.0704	-43.16
YBR250W	44	507.9	52.16	70.0	2.73	49.43	1.0	0.1346	-46.7
YBR251W	213	513.1	46.67	15.0	5.74	40.93	0.9953	0.0923	-35.19
YBR252W	249	474.2	46.14	23.0	2.7	43.45	1.0	0.0957	-40.75
YBR253W	261	523.0	46.5	18.0	3.03	43.48	0.9962	0.0858	-40.45
YBR254C	134	480.3	52.75	58.5	7.13	45.63	0.9925	0.1124	-38.5
YBR255C-A	448	534.3	45.79	24.5	11.34	34.44	0.9866	0.0904	-23.1
YBR255W	175	530.0	50.48	39.0	9.55	40.93	0.9829	0.1054	-31.37
YBR256C	977	679.5	46.39	19.0	2.97	43.43	0.9867	0.071	-40.46
YBR257W	86	679.6	40.86	16.0	1.74	39.12	1.0	0.0657	-37.37
YBR258C	91	574.9	38.75	11.0	1.11	37.64	0.978	0.0755	-36.53
YBR259W	124	689.1	52.92	69.0	1.97	50.95	0.9839	0.103	-48.98
YBR260C	126	727.1	53.33	73.0	3.54	49.79	0.9683	0.1037	-46.25
YBR261C	130	490.9	42.56	12.0	7.04	35.52	0.9769	0.0879	-28.48
YBR262C	82	483.0	33.37	11.0	1.4	31.96	1.0	0.07	-30.56
YBR263W	339	818.6	41.35	14.0	2.65	38.7	0.9912	0.0749	-36.05
YBR264C	123	506.8	45.33	22.0	6.11	39.21	1.0	0.1111	-33.1
YBR265W	105	694.3	43.38	15.0	1.35	42.03	1.0	0.0929	-40.68
YBR266C	64	674.1	51.8	67.5	3.84	47.95	0.9844	0.0873	-44.11
YBR267W	137	476.8	47.05	60.0	1.74	45.31	1.0	0.1043	-43.56
YBR268W	168	444.4	43.85	12.0	1.88	41.98	1.0	0.096	-40.1
YBR269C	206	427.9	40.78	13.5	1.31	39.48	0.9854	0.0949	-38.17
YBR270C	74	491.2	41.47	14.5	2.42	39.05	0.973	0.0933	-36.64
YBR271W	85	653.9	52.81	71.0	6.65	46.16	0.9882	0.1009	-39.52
YBR272C	119	644.8	39.9	15.0	3.32	36.58	1.0	0.0837	-33.26
YBR273C	58	820.8	41.19	14.0	1.62	39.57	0.9828	0.0684	-37.95
YBR274W	61	681.5	51.41	66.0	1.36	50.05	1.0	0.098	-48.69
YBR275C	112	598.7	46.32	36.5	3.6	42.72	0.9911	0.1053	-39.12
YBR276C	117	797.5	41.53	13.0	1.6	39.93	0.9744	0.0725	-38.33
YBR277C	27	486.2	46.7	12.0	1.89	44.81	1.0	0.0915	-42.93
YBR278W	8	441.6	40.62	39.5	1.5	39.12	1.0	0.1165	-37.62
YBR279W	67	443.6	53.61	61.0	6.34	47.27	0.9851	0.1257	-40.93
YBR280C	123	629.7	49.76	20.0	5.24	44.52	1.0	0.1114	-39.28
YBR281C	103	867.3	57.45	76.0	1.61	55.83	1.0	0.0936	-54.22
YBR282W	429	458.0	44.79	24.0	2.51	42.29	0.9814	0.104	-39.78
YBR283C	602	762.3	46.63	40.0	4.11	42.52	0.985	0.0862	-38.42
YBR284W	26	604.0	59.42	81.5	1.81	57.62	1.0	0.1114	-55.81
YBR285W	29	414.9	45.52	26.0	1.28	44.24	0.9655	0.118	-42.97
YBR286W	619	851.9	46.66	23.0	2.34	44.32	0.9903	0.0857	-41.97
YBR287W	624	616.9	50.18	63.0	3.5	46.67	0.9952	0.1114	-43.17
YBR288C	245	707.5	52.6	72.0	2.49	50.11	0.9918	0.1134	-47.62
YBR289W	25	947.7	69.32	66.0	3.04	66.28	1.0	0.0951	-63.24
YBR290W	264	696.8	47.53	32.0	3.06	44.48	0.9924	0.0812	-41.42
YBR291C	241	603.9	53.96	64.0	4.85	49.11	0.9959	0.1046	-44.25
YBR292C	36	734.7	107.89	90.0	10.39	97.5	0.9722	0.1544	-87.11
YBR293W	160	543.8	52.24	62.0	6.24	46.01	0.9875	0.1166	-39.77
YBR294W	65	454.2	43.03	18.0	2.06	40.97	0.9846	0.1056	-38.91
YBR295W	111	618.5	49.0	64.0	2.91	46.09	1.0	0.111	-43.18
YBR296C	86	755.7	43.99	15.0	3.51	40.48	0.9884	0.0825	-36.97
YBR296C-A	32	346.2	43.31	38.0	1.69	41.62	1.0	0.1296	-39.94
YBR297W	104	633.0	44.68	20.0	2.08	42.61	0.9904	0.0946	-40.53
YBR298C	78	641.3	46.92	23.0	2.18	44.74	1.0	0.086	-42.56
YBR298C-A	17	398.2	57.53	74.0	2.53	55.0	1.0	0.1409	-52.47
YBR299W	39	560.2	45.51	15.0	1.18	44.33	0.9744	0.0902	-43.15
YBR300C	26	307.4	50.96	17.5	10.0	40.96	0.9615	0.1466	-30.96
YBR301W	29	300.3	38.76	23.0	1.0	37.76	1.0	0.1331	-36.76
YBR302C	245	655.7	47.91	42.0	2.98	44.94	0.9918	0.0933	-41.96
YCL001W	281	607.9	45.49	20.0	2.53	42.96	0.9929	0.0821	-40.42
YCL001W-A	97	413.9	48.24	58.0	5.98	42.26	1.0	0.1227	-36.28
YCL001W-B	14	511.4	53.14	42.5	7.86	45.29	1.0	0.1151	-37.43
YCL002C	412	618.6	53.87	70.0	5.7	48.17	0.983	0.092	-42.47
YCL004W	174	714.6	72.32	77.0	22.18	50.14	0.9943	0.1127	-27.95
YCL005W	241	403.2	76.34	80.0	32.91	43.43	0.9917	0.1979	-10.52
YCL005W-A	206	357.0	74.46	77.5	35.73	38.73	0.9951	0.196	-3.0
YCL007C	195	351.9	73.32	83.0	34.15	39.17	0.9949	0.2	-5.02
YCL008C	262	442.3	80.37	83.0	27.5	52.87	0.9962	0.1882	-25.37
YCL009C	545	811.0	48.25	60.0	2.41	45.84	0.9945	0.0749	-43.43
YCL010C	261	510.2	52.03	67.0	5.78	46.25	1.0	0.1164	-40.47
YCL011C	429	772.8	47.64	29.0	2.28	45.36	0.9814	0.0761	-43.07
YCL012C	280	466.7	43.95	16.0	3.85	40.1	0.9857	0.0998	-36.24
YCL014W	102	596.2	43.07	16.0	3.34	39.73	0.9902	0.0996	-36.38
YCL016C	39	846.1	53.1	22.0	1.41	51.69	1.0	0.0716	-50.28
YCL017C	290	561.8	43.02	16.0	2.36	40.66	0.9862	0.0984	-38.31
YCL018W	568	715.9	43.39	14.0	1.89	41.5	0.9718	0.0757	-39.61
YCL019W	1101	1132.8	51.54	68.0	2.88	48.66	0.9573	0.0634	-45.78
YCL020W	96	577.3	46.32	16.5	4.28	42.04	0.9792	0.0883	-37.76
YCL021W-A	255	561.5	55.8	65.0	9.08	46.72	0.9843	0.1119	-37.64
YCL022C	49	378.6	43.71	14.0	11.35	32.37	1.0	0.1262	-21.02
YCL024W	93	420.9	53.17	33.0	13.03	40.14	0.9785	0.1406	-27.11
YCL025C	408	802.3	43.48	15.5	2.43	41.05	0.9902	0.0768	-38.62
YCL026C-A	102	349.6	38.1	11.5	2.1	36.0	1.0	0.1102	-33.9
YCL026C-B	24	527.2	36.92	17.5	2.33	34.58	1.0	0.0768	-32.25
YCL027W	68	521.5	45.82	16.0	2.57	43.25	1.0	0.0971	-40.68
YCL028W	117	916.7	52.49	66.0	1.43	51.06	1.0	0.0744	-49.63
YCL029C	101	540.9	40.0	14.0	2.4	37.6	0.9604	0.0973	-35.21
YCL030C	696	955.8	51.6	53.5	2.69	48.92	0.9943	0.0753	-46.23
YCL031C	676	622.8	41.8	14.0	2.81	38.99	0.9793	0.0757	-36.18
YCL032W	244	547.6	43.75	14.0	3.57	40.18	0.9795	0.0839	-36.61
YCL033C	82	528.4	48.32	62.5	3.59	44.73	0.9878	0.1054	-41.15
YCL034W	350	466.4	36.82	11.0	1.8	35.02	0.9771	0.0792	-33.23
YCL035C	313	469.3	40.37	13.0	1.95	38.42	0.9712	0.0836	-36.48
YCL036W	334	499.8	38.96	12.5	1.78	37.18	0.979	0.0801	-35.4
YCL037C	76	555.4	49.37	70.0	2.7	46.67	1.0	0.1151	-43.97
YCL038C	133	633.2	54.68	70.0	2.61	52.07	0.9925	0.1192	-49.46
YCL039W	239	594.2	44.84	17.0	3.67	41.16	0.9958	0.0898	-37.49
YCL040W	302	960.8	44.3	16.5	1.81	42.49	1.0	0.0686	-40.69
YCL041C	10	391.8	62.3	76.5	1.7	60.6	0.9	0.1838	-58.9
YCL042W	9	460.6	25.44	8.0	1.56	23.89	1.0	0.0776	-22.33
YCL043C	692	877.7	42.4	15.0	2.57	39.83	0.9798	0.0673	-37.25
YCL044C	358	469.4	46.61	35.5	4.27	42.33	0.9804	0.1104	-38.06
YCL045C	146	878.3	48.92	59.5	2.41	46.51	0.9863	0.0887	-44.1
YCL046W	22	496.0	55.09	72.5	5.77	49.32	1.0	0.1265	-43.55
YCL047C	117	467.2	55.41	71.0	3.82	51.59	1.0	0.1311	-47.77
YCL048W	53	578.8	47.62	52.0	1.43	46.19	0.9623	0.1022	-44.75
YCL048W-A	37	346.1	37.22	13.0	1.54	35.68	1.0	0.1026	-34.14
YCL049C	162	513.9	44.0	18.5	2.66	41.34	1.0	0.1048	-38.68
YCL050C	659	783.8	50.95	68.0	2.33	48.61	0.9909	0.0811	-46.28
YCL051W	361	493.0	50.08	67.0	3.24	46.84	0.9889	0.1177	-43.6
YCL052C	188	672.1	42.84	17.5	2.03	40.8	1.0	0.0762	-38.77
YCL054W	137	566.0	39.37	11.0	2.01	37.36	0.9854	0.0815	-35.36
YCL055W	136	771.4	49.41	33.0	2.12	47.29	0.9926	0.0784	-45.16
YCL056C	187	480.8	45.87	24.0	4.4	41.48	1.0	0.1036	-37.08
YCL057C-A	61	418.0	41.39	11.0	1.02	40.38	0.9836	0.0992	-39.36
YCL057W	258	742.9	43.6	17.5	2.28	41.33	0.9884	0.0831	-39.05
YCL058C	69	400.7	41.03	18.0	2.12	38.91	1.0	0.0966	-36.8
YCL058W-A	75	399.1	41.96	11.0	2.41	39.55	0.9867	0.1052	-37.13
YCL059C	359	697.9	38.34	14.0	1.89	36.44	0.9833	0.0713	-34.55
YCL061C	164	528.0	39.31	15.0	2.9	36.41	0.9939	0.0888	-33.51
YCL063W	53	646.4	52.47	19.0	2.66	49.81	0.9434	0.0967	-47.15
YCL064C	55	710.9	57.6	75.0	3.18	54.42	1.0	0.1101	-51.24
