transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YBR103W	73	876.5	118.48	121.0	15.4	103.08	1.0	0.191	-87.68
YBR104W	456	735.1	144.94	147.0	21.0	123.94	0.9978	0.2293	-102.94
YBR105C	86	703.2	190.59	192.5	12.74	177.85	0.9884	0.3321	-165.1
YBR106W	1966	590.8	184.18	169.0	15.14	169.04	0.999	0.336	-153.9
YBR107C	29	821.3	343.9	345.0	19.14	324.76	1.0	0.4388	-305.62
YBR108W	47	818.7	211.96	219.0	2.19	209.77	1.0	0.3935	-207.57
YBR109C	962	605.3	252.44	248.0	20.61	231.83	0.999	0.4348	-211.23
YBR110W	140	754.7	159.84	159.0	13.81	146.03	1.0	0.2809	-132.21
YBR111C	640	605.3	115.18	94.0	3.07	112.12	0.9984	0.2114	-109.05
YBR111W-A	416	471.5	232.0	229.0	31.34	200.65	1.0	0.4918	-169.31
YBR112C	165	786.6	239.86	240.0	7.58	232.28	1.0	0.4018	-224.71
YBR114W	75	768.1	111.93	93.0	6.83	105.11	1.0	0.2186	-98.28
YBR115C	396	819.3	155.39	149.0	3.8	151.59	0.9975	0.2946	-147.79
YBR116C	10	450.9	81.2	89.5	7.3	73.9	1.0	0.1851	-66.6
YBR117C	14	896.6	191.36	145.0	4.57	186.79	1.0	0.2191	-182.21
YBR118W	16381	853.1	141.79	131.0	5.57	136.22	0.9981	0.2405	-130.65
YBR119W	78	586.4	193.13	167.0	15.05	178.08	1.0	0.3548	-163.03
YBR120C	135	527.2	140.15	140.0	33.12	107.03	1.0	0.2734	-73.91
YBR121C	1659	850.5	151.14	144.0	6.94	144.2	0.9988	0.2541	-137.25
YBR122C	243	624.1	222.68	214.0	12.72	209.96	1.0	0.381	-197.23
YBR123C	30	824.6	87.13	74.5	6.4	80.73	1.0	0.1621	-74.33
YBR125C	71	692.6	218.96	208.0	20.9	198.06	1.0	0.3744	-177.15
YBR126C	324	909.8	177.25	186.0	10.85	166.4	1.0	0.248	-155.55
YBR126W-A	454	373.4	180.37	161.5	10.87	169.5	1.0	0.476	-158.63
YBR126W-B	35	281.1	161.6	143.0	8.37	153.23	1.0	0.573	-144.86
YBR127C	360	820.4	190.35	180.0	6.87	183.48	1.0	0.3394	-176.61
YBR128C	30	417.2	85.6	77.0	2.8	82.8	1.0	0.2158	-80.0
YBR129C	107	683.6	158.21	150.0	4.77	153.45	1.0	0.2604	-148.68
YBR130C	85	740.0	144.53	127.0	6.52	138.01	1.0	0.2876	-131.49
YBR131W	49	799.9	120.06	96.0	2.18	117.88	1.0	0.2172	-115.69
YBR132C	28	844.8	288.64	295.5	22.21	266.43	1.0	0.4171	-244.21
YBR133C	53	830.6	145.62	139.0	9.47	136.15	1.0	0.2132	-126.68
YBR135W	123	595.5	247.48	260.0	43.94	203.54	1.0	0.4323	-159.59
YBR136W	58	759.2	185.84	201.0	2.69	183.16	1.0	0.3479	-180.47
YBR137W	248	622.9	190.07	183.5	33.94	156.13	1.0	0.3135	-122.19
YBR138C	52	599.3	199.31	193.0	10.08	189.23	1.0	0.4156	-179.15
YBR139W	150	723.8	182.68	182.5	2.99	179.69	1.0	0.3272	-176.71
YBR140C	175	804.2	115.63	111.0	10.65	104.98	0.9943	0.2069	-94.33
YBR141C	35	684.8	127.8	157.0	4.83	122.97	1.0	0.2123	-118.14
YBR142W	232	762.6	189.69	188.0	3.44	186.25	1.0	0.3447	-182.81
YBR143C	1685	915.1	206.31	212.0	8.72	197.59	0.997	0.2909	-188.87
YBR144C	12	371.9	251.5	172.5	109.58	141.92	1.0	0.6226	-32.33
YBR145W	353	741.5	143.54	140.0	12.05	131.49	0.9943	0.2421	-119.45
YBR146W	168	740.4	252.35	263.0	17.74	234.61	0.9881	0.3896	-216.86
YBR147W	124	757.3	146.62	110.0	33.41	113.21	1.0	0.1805	-79.8
YBR148W	14	546.5	123.5	97.5	19.21	104.29	1.0	0.303	-85.07
YBR149W	212	809.1	195.83	193.5	8.41	187.42	1.0	0.296	-179.01
YBR150C	66	669.4	104.94	87.5	7.0	97.94	1.0	0.2043	-90.94
YBR151W	325	727.5	200.79	203.0	26.86	173.93	1.0	0.328	-147.08
YBR153W	70	649.6	266.61	228.0	49.93	216.69	1.0	0.4455	-166.76
YBR154C	912	640.4	171.16	173.0	40.61	130.55	1.0	0.2904	-89.94
YBR155W	51	804.0	129.61	110.0	10.67	118.94	1.0	0.2179	-108.27
YBR156C	13	1030.2	187.23	193.0	5.54	181.69	1.0	0.2308	-176.15
YBR157C	89	619.5	170.13	170.0	20.93	149.2	1.0	0.3178	-128.27
YBR158W	264	836.0	218.64	194.5	46.6	172.04	0.9962	0.3209	-125.44
YBR159W	461	814.6	141.91	146.0	13.02	128.89	1.0	0.2206	-115.87
YBR160W	135	801.8	160.31	158.0	26.56	133.75	1.0	0.2193	-107.19
YBR161W	44	774.3	209.45	199.0	12.5	196.95	1.0	0.3143	-184.45
YBR162C	1120	928.9	335.85	330.0	24.61	311.24	0.9973	0.4412	-286.63
YBR162W-A	792	339.9	158.68	145.0	27.32	131.36	1.0	0.4491	-104.04
YBR163W	72	658.3	134.85	112.5	11.9	122.94	1.0	0.2658	-111.04
YBR164C	690	684.6	249.03	239.0	61.81	187.22	0.9986	0.3755	-125.4
YBR165W	109	704.4	198.5	208.0	24.8	173.71	1.0	0.3224	-148.91
YBR166C	386	874.1	140.3	142.0	8.87	131.44	1.0	0.2113	-122.57
YBR167C	125	533.3	176.02	153.0	52.06	123.95	0.992	0.3128	-71.89
YBR168W	59	971.1	247.1	221.0	41.08	206.02	1.0	0.2989	-164.93
YBR169C	361	879.4	206.8	201.0	4.88	201.92	0.9972	0.3349	-197.04
YBR170C	111	714.9	190.75	167.0	3.41	187.34	1.0	0.3278	-183.94
YBR171W	357	583.9	163.31	158.0	8.1	155.2	1.0	0.3087	-147.1
YBR172C	91	801.4	161.27	160.0	4.73	156.55	1.0	0.2773	-151.82
YBR173C	406	575.5	201.6	201.5	10.9	190.71	1.0	0.3624	-179.81
YBR175W	100	751.8	167.54	134.0	18.02	149.52	0.99	0.2474	-131.5
YBR176W	57	693.4	181.14	190.0	27.35	153.79	1.0	0.3046	-126.44
YBR177C	198	813.8	178.15	186.5	5.1	173.05	1.0	0.292	-167.95
YBR178W	5	520.6	224.2	194.0	47.8	176.4	1.0	0.4507	-128.6
YBR179C	80	874.9	130.28	137.0	5.24	125.04	1.0	0.2204	-119.8
YBR180W	15	479.9	80.8	87.0	2.33	78.47	1.0	0.2217	-76.13
YBR181C	5480	671.3	135.49	118.0	11.62	123.86	0.9993	0.2252	-112.24
YBR182C	28	897.7	355.68	366.5	20.04	335.64	0.9643	0.461	-315.61
YBR182C-A	6	448.7	263.17	187.0	99.5	163.67	1.0	0.5451	-64.17
YBR183W	148	755.9	132.2	131.0	16.97	115.24	1.0	0.2064	-98.27
YBR184W	30	482.6	121.63	101.5	1.33	120.3	1.0	0.2957	-118.97
YBR185C	85	678.3	182.71	188.0	8.01	174.69	0.9882	0.308	-166.68
YBR186W	24	607.6	55.42	41.5	1.21	54.21	0.9583	0.1077	-53.0
YBR187W	462	609.0	185.37	184.5	18.06	167.3	0.9957	0.335	-149.24
YBR188C	60	564.3	229.42	222.5	25.3	204.12	1.0	0.4228	-178.82
YBR189W	4871	520.3	109.33	92.0	10.34	99.0	0.9986	0.2319	-88.66
YBR191W	5556	564.3	165.72	158.0	18.44	147.28	0.9996	0.3043	-128.84
YBR191W-A	49	190.7	118.98	106.0	53.49	65.49	1.0	0.5827	-12.0
YBR192W	176	811.2	290.91	278.5	57.66	233.25	0.9943	0.4098	-175.59
YBR193C	64	744.1	322.33	308.0	6.72	315.61	1.0	0.4503	-308.89
YBR194W	91	566.0	251.37	261.0	51.19	200.19	1.0	0.4497	-149.0
YBR195C	45	680.8	179.38	164.0	19.51	159.87	1.0	0.3518	-140.36
YBR196C	3142	986.5	197.4	197.0	7.51	189.89	0.9949	0.2836	-182.38
YBR196C-A	10	712.8	573.7	435.5	422.1	151.6	1.0	0.7816	270.5
YBR196C-B	10	403.1	316.3	284.5	68.1	248.2	1.0	0.769	-180.1
YBR197C	26	771.4	380.73	427.0	3.35	377.38	1.0	0.4619	-374.04
YBR198C	122	692.9	127.39	100.0	13.16	114.24	1.0	0.265	-101.08
YBR199W	292	793.6	192.98	198.0	10.99	181.98	1.0	0.3123	-170.99
YBR200W	83	938.9	267.11	264.0	8.84	258.27	1.0	0.3889	-249.42
YBR201C-A	111	496.6	317.2	311.0	43.8	273.4	1.0	0.6349	-229.59
YBR201W	158	741.0	234.7	218.0	76.2	158.49	1.0	0.3229	-82.29
YBR202W	28	1237.9	229.68	233.5	2.82	226.86	1.0	0.223	-224.04
YBR203W	101	966.7	217.42	228.0	19.9	197.51	0.9802	0.2927	-177.61
YBR204C	71	848.5	250.27	232.0	22.83	227.44	1.0	0.3739	-204.61
YBR205W	150	987.9	166.95	174.0	6.68	160.27	1.0	0.1773	-153.59
YBR206W	86	329.2	109.26	104.5	16.31	92.94	1.0	0.3232	-76.63
YBR207W	162	798.1	162.01	170.0	12.6	149.41	1.0	0.2613	-136.81
YBR208C	152	836.9	177.86	172.0	6.91	170.95	1.0	0.3306	-164.04
YBR209W	16	428.8	358.62	360.0	1.75	356.88	1.0	0.8335	-355.12
YBR210W	191	578.3	235.79	227.0	25.27	210.52	1.0	0.4154	-185.26
YBR211C	117	703.2	163.16	164.0	31.5	131.67	1.0	0.275	-100.17
YBR212W	80	1255.7	292.62	272.5	59.19	233.44	0.975	0.294	-174.25
YBR213W	28	728.5	217.75	226.5	13.75	204.0	1.0	0.3464	-190.25
YBR214W	114	906.9	212.69	197.5	15.61	197.08	1.0	0.314	-181.46
YBR215W	71	711.9	230.46	216.0	2.93	227.54	1.0	0.4182	-224.61
YBR216C	88	764.5	210.11	254.5	20.86	189.25	0.9773	0.3312	-168.39
YBR217W	77	782.8	357.16	351.0	22.82	334.34	1.0	0.4764	-311.52
YBR218C	435	813.6	157.46	141.0	4.67	152.79	0.9931	0.2981	-148.13
YBR219C	33	344.9	58.21	35.0	17.52	40.7	1.0	0.1524	-23.18
YBR220C	29	1419.1	240.69	229.0	20.76	219.93	1.0	0.1775	-199.17
YBR221C	520	1009.4	312.56	290.0	61.69	250.88	0.9981	0.3583	-189.19
YBR222C	110	825.5	161.73	128.0	14.61	147.12	1.0	0.2613	-132.51
YBR223C	40	791.8	265.77	265.0	1.68	264.1	1.0	0.4376	-262.42
YBR225W	14	921.7	179.5	212.5	30.29	149.21	1.0	0.1945	-118.93
YBR226C	12	391.8	103.25	94.0	57.75	45.5	1.0	0.2588	12.25
YBR227C	90	701.2	122.31	115.0	2.88	119.43	1.0	0.2253	-116.56
YBR228W	39	574.2	155.49	152.0	12.62	142.87	1.0	0.3172	-130.26
YBR229C	115	852.8	170.97	153.0	12.72	158.25	0.9913	0.2792	-145.53
YBR230C	195	490.5	164.55	170.0	16.71	147.84	1.0	0.3427	-131.13
YBR230W-A	54	366.0	174.72	168.5	21.81	152.91	1.0	0.4709	-131.09
YBR231C	42	437.6	100.57	64.0	9.45	91.12	1.0	0.2549	-81.67
YBR233W	35	771.5	190.97	188.0	15.71	175.26	1.0	0.3258	-159.54
YBR233W-A	151	527.8	267.36	258.0	20.12	247.24	1.0	0.5029	-227.12
YBR234C	260	753.3	118.85	110.5	15.3	103.55	1.0	0.2027	-88.25
YBR235W	86	914.0	129.52	122.0	6.9	122.63	1.0	0.2265	-115.73
YBR236C	229	960.6	172.9	163.0	12.41	160.49	1.0	0.2351	-148.09
YBR237W	52	567.2	131.15	116.5	5.25	125.9	1.0	0.2931	-120.65
YBR238C	45	981.1	314.13	314.0	10.8	303.33	1.0	0.3943	-292.53
YBR239C	52	533.9	148.19	125.5	56.12	92.08	0.9423	0.306	-35.96
YBR240C	18	679.7	229.0	235.5	10.83	218.17	1.0	0.4059	-207.33
YBR241C	28	882.4	162.86	133.5	14.57	148.29	1.0	0.2462	-133.71
YBR242W	301	651.1	166.87	158.0	51.2	115.67	0.9967	0.2773	-64.48
YBR243C	90	749.2	149.34	138.5	10.17	139.18	1.0	0.266	-129.01
YBR244W	194	568.2	180.43	170.5	31.31	149.11	0.9948	0.3257	-117.8
YBR245C	62	568.3	142.42	124.0	5.44	136.98	0.9677	0.3099	-131.55
YBR246W	105	797.6	166.77	169.0	6.32	160.45	1.0	0.2712	-154.12
YBR247C	91	970.0	163.4	138.0	4.16	159.23	0.989	0.2043	-155.07
YBR248C	139	723.2	120.77	91.0	10.19	110.58	1.0	0.2249	-100.4
YBR249C	1434	820.1	175.31	183.0	27.59	147.72	0.9979	0.2672	-120.13
YBR250W	32	583.7	171.12	150.5	53.53	117.59	1.0	0.3322	-64.06
YBR251W	84	576.9	141.02	125.5	20.17	120.86	1.0	0.2805	-100.69
YBR252W	480	490.5	122.39	119.5	8.44	113.94	1.0	0.2568	-105.5
YBR253W	142	466.0	145.96	138.0	25.68	120.29	1.0	0.3123	-94.61
YBR254C	163	619.6	166.84	165.0	7.36	159.48	1.0	0.2766	-152.13
YBR255C-A	111	431.7	168.81	177.0	49.24	119.57	1.0	0.3828	-70.32
YBR255W	79	652.3	159.53	156.0	4.51	155.03	1.0	0.2994	-150.52
YBR256C	1314	650.9	101.2	92.5	7.86	93.34	0.997	0.1689	-85.47
YBR257W	145	656.2	115.34	107.0	23.77	91.58	1.0	0.1988	-67.81
YBR258C	54	507.6	152.48	138.0	20.87	131.61	1.0	0.2913	-110.74
YBR259W	63	938.2	162.75	155.0	9.02	153.73	0.9841	0.2262	-144.71
YBR260C	106	747.7	175.84	187.0	3.81	172.03	1.0	0.3335	-168.22
YBR261C	100	660.9	167.99	154.5	7.62	160.37	1.0	0.2826	-152.75
YBR262C	216	426.7	149.51	142.0	14.81	134.7	1.0	0.3516	-119.89
YBR263W	319	884.8	111.2	102.0	10.04	101.16	0.9937	0.1938	-91.12
YBR264C	56	455.1	79.96	50.5	5.89	74.07	1.0	0.1839	-68.18
YBR265W	99	803.9	175.65	170.0	8.31	167.33	1.0	0.2596	-159.02
YBR267W	68	737.1	155.97	161.5	3.0	152.97	1.0	0.2719	-149.97
YBR268W	319	431.0	150.68	147.0	4.56	146.13	1.0	0.3472	-141.57
YBR269C	135	511.7	196.27	175.0	5.39	190.87	1.0	0.3982	-185.48
YBR270C	23	589.0	94.43	75.0	13.78	80.65	1.0	0.1957	-66.87
YBR271W	60	722.3	137.18	126.5	5.67	131.52	0.9833	0.2529	-125.85
YBR272C	82	823.1	220.62	204.5	2.67	217.95	1.0	0.3439	-215.28
YBR273C	80	726.4	141.51	120.0	2.68	138.84	1.0	0.2673	-136.16
YBR274W	68	767.8	204.32	204.5	6.62	197.71	1.0	0.3339	-191.09
YBR275C	49	781.7	147.59	140.0	3.37	144.22	0.9796	0.2819	-140.86
YBR276C	129	752.4	110.12	90.0	7.23	102.88	1.0	0.2238	-95.65
YBR278W	59	502.5	168.78	172.0	3.68	165.1	1.0	0.3451	-161.42
YBR279W	20	468.4	169.35	168.5	1.3	168.05	1.0	0.419	-166.75
YBR280C	74	828.5	189.26	183.5	6.39	182.86	1.0	0.3074	-176.47
YBR281C	133	796.6	152.33	165.0	1.94	150.39	1.0	0.2739	-148.45
YBR282W	245	501.1	146.41	126.0	24.01	122.4	0.9959	0.298	-98.38
YBR283C	661	759.8	208.85	216.0	16.67	192.19	0.9985	0.3551	-175.52
YBR284W	16	579.2	171.56	202.0	18.56	153.0	1.0	0.3559	-134.44
YBR285W	42	588.7	243.5	236.0	53.52	189.98	1.0	0.4244	-136.45
YBR286W	827	761.9	110.4	113.0	4.06	106.34	0.9964	0.221	-102.29
YBR287W	343	785.3	147.91	151.0	8.35	139.56	0.9971	0.2541	-131.21
YBR288C	195	787.4	125.18	116.0	8.49	116.69	1.0	0.2162	-108.19
YBR289W	36	847.4	106.92	119.0	4.86	102.06	1.0	0.1722	-97.19
YBR290W	329	716.9	150.58	144.0	2.43	148.15	1.0	0.2562	-145.71
YBR291C	136	629.2	127.21	125.0	13.39	113.82	1.0	0.2456	-100.43
YBR292C	16	586.4	432.5	309.0	363.31	69.19	1.0	0.7087	294.12
YBR293W	61	785.9	206.07	226.0	10.69	195.38	1.0	0.2945	-184.69
YBR294W	32	530.4	129.75	130.0	7.94	121.81	0.9688	0.2977	-113.88
YBR295W	71	726.4	140.59	133.0	6.08	134.51	1.0	0.276	-128.42
YBR296C	74	894.3	282.78	291.5	10.39	272.39	1.0	0.4252	-262.0
YBR297W	106	652.5	197.54	235.5	20.69	176.85	1.0	0.3347	-156.16
YBR298C	56	742.6	139.0	129.5	10.12	128.88	1.0	0.2563	-118.75
YBR299W	19	779.5	188.95	173.0	27.95	161.0	1.0	0.3218	-133.05
YBR302C	155	632.0	112.3	95.0	5.14	107.17	0.9871	0.2394	-102.03
YCL001W	590	595.8	135.71	132.0	14.66	121.05	0.9983	0.2395	-106.39
YCL001W-A	11	873.0	544.73	661.0	501.09	43.64	1.0	0.594	457.45
YCL001W-B	18	465.6	262.5	233.0	144.72	117.78	1.0	0.5288	26.94
YCL002C	189	801.0	250.88	248.0	28.63	222.25	1.0	0.3294	-193.62
YCL004W	59	602.3	141.63	115.0	44.29	97.34	1.0	0.3152	-53.05
YCL005W	73	622.2	192.71	196.0	19.47	173.25	1.0	0.3696	-153.78
YCL005W-A	571	373.1	188.21	195.0	40.82	147.4	1.0	0.5013	-106.58
YCL007C	16	376.8	231.75	231.0	22.12	209.62	1.0	0.6138	-187.5
YCL008C	72	628.1	168.0	184.0	7.14	160.86	1.0	0.3217	-153.72
YCL009C	728	769.6	172.71	169.5	5.72	166.99	0.9986	0.2666	-161.27
YCL010C	6	389.2	122.67	97.0	7.83	114.83	1.0	0.2797	-107.0
YCL011C	560	705.6	123.38	114.0	10.33	113.05	0.9964	0.2106	-102.72
YCL012C	158	499.4	167.89	173.5	19.15	148.74	1.0	0.3398	-129.59
YCL014W	54	757.1	132.07	128.5	2.19	129.89	1.0	0.2544	-127.7
YCL016C	45	806.8	185.91	163.0	5.53	180.38	1.0	0.2949	-174.84
YCL017C	133	785.4	186.65	154.0	11.23	175.41	1.0	0.2993	-164.18
YCL018W	607	700.4	118.0	101.0	4.93	113.07	1.0	0.2188	-108.15
YCL019W	1424	1087.8	319.71	331.0	3.72	315.98	0.9965	0.3804	-312.26
YCL020W	39	533.2	80.38	49.0	15.08	65.31	1.0	0.1593	-50.23
YCL021W-A	101	790.4	493.78	390.0	177.19	316.59	1.0	0.5945	-139.41
YCL024W	52	572.5	128.58	115.0	2.48	126.1	1.0	0.262	-123.62
YCL025C	461	750.8	120.99	101.0	4.15	116.84	0.9935	0.2383	-112.69
YCL026C-A	14	618.1	230.21	217.5	12.5	217.71	1.0	0.4202	-205.21
YCL026C-B	28	599.0	122.54	93.0	14.43	108.11	1.0	0.202	-93.68
YCL027W	19	745.4	190.68	165.0	28.84	161.84	1.0	0.3191	-133.0
YCL028W	149	813.0	142.54	142.0	7.84	134.7	0.9933	0.2238	-126.87
YCL029C	47	880.5	254.83	277.0	6.96	247.87	0.9787	0.3225	-240.91
YCL030C	954	830.7	145.75	142.0	7.75	138.0	0.9979	0.2464	-130.25
YCL031C	443	764.4	151.66	138.0	11.53	140.13	0.9955	0.2301	-128.6
YCL032W	57	566.5	168.91	172.0	2.54	166.37	1.0	0.3592	-163.82
YCL033C	191	525.7	110.0	120.0	1.4	108.6	1.0	0.2167	-107.19
YCL034W	38	628.7	115.0	114.0	5.53	109.47	1.0	0.2442	-103.95
YCL035C	854	460.5	165.46	157.0	24.6	140.86	0.9988	0.3633	-116.26
YCL036W	38	858.6	138.21	160.5	8.68	129.53	1.0	0.2174	-120.84
YCL037C	34	818.3	367.97	351.0	18.88	349.09	1.0	0.4961	-330.21
YCL038C	52	950.7	129.31	129.0	11.44	117.87	1.0	0.1862	-106.42
YCL039W	149	698.6	105.28	85.0	4.59	100.69	1.0	0.1895	-96.1
YCL040W	393	870.3	196.26	188.0	6.26	189.99	0.9949	0.3034	-183.73
YCL043C	975	757.3	124.3	116.0	5.32	118.98	0.9979	0.2389	-113.67
YCL044C	48	839.1	217.29	215.0	11.27	206.02	1.0	0.3389	-194.75
YCL045C	190	762.7	102.18	104.0	4.94	97.24	0.9895	0.218	-92.3
YCL047C	69	647.5	151.45	161.0	4.29	147.16	1.0	0.2738	-142.87
YCL048W	34	500.1	168.56	166.5	17.79	150.76	1.0	0.3768	-132.97
YCL048W-A	11	463.4	259.82	259.0	39.09	220.73	1.0	0.5583	-181.64
YCL049C	105	628.3	180.28	183.0	20.72	159.55	1.0	0.3414	-138.83
YCL050C	855	729.3	168.56	174.0	13.82	154.74	0.9988	0.2862	-140.92
YCL051W	66	727.0	176.09	151.0	22.14	153.95	1.0	0.2883	-131.82
YCL052C	168	773.9	199.36	190.5	5.55	193.8	1.0	0.3097	-188.25
YCL054W	114	549.6	131.25	116.5	1.86	129.39	0.9912	0.2918	-127.53
YCL055W	124	802.0	152.9	157.5	3.61	149.28	1.0	0.2358	-145.67
YCL056C	172	402.4	99.84	95.0	38.82	61.02	0.9942	0.2614	-22.2
YCL057C-A	280	428.7	164.01	154.0	11.5	152.51	0.9929	0.3805	-141.02
YCL057W	203	923.1	157.19	151.0	2.63	154.56	1.0	0.2443	-151.93
YCL058C	32	300.5	100.22	100.5	45.94	54.28	1.0	0.3444	-8.34
YCL059C	360	721.1	134.45	117.0	7.94	126.51	0.9889	0.2337	-118.57
YCL061C	59	772.8	198.64	178.0	2.51	196.14	1.0	0.3064	-193.63
YCL063W	38	775.3	235.63	192.5	17.11	218.53	1.0	0.3333	-201.42
YCL064C	51	744.3	184.84	162.0	28.61	156.24	1.0	0.2994	-127.63
YCL065W	27	400.0	154.81	160.0	101.7	53.11	1.0	0.3559	48.59
YCL066W	149	696.6	250.64	253.0	14.65	235.99	1.0	0.3579	-221.34
YCL067C	185	634.9	115.04	93.0	5.07	109.97	1.0	0.1918	-104.9
YCR001W	22	796.9	531.91	499.0	239.18	292.73	1.0	0.6456	-53.55
YCR002C	340	670.7	142.96	132.0	11.07	131.89	1.0	0.2479	-120.82
YCR003W	250	588.7	150.12	128.0	7.42	142.7	1.0	0.2694	-135.29
YCR004C	247	782.7	258.59	251.0	53.76	204.83	1.0	0.3604	-151.07
YCR005C	668	843.9	171.13	165.0	10.27	160.86	0.9955	0.2617	-150.59
YCR007C	53	493.0	190.08	159.0	26.79	163.28	1.0	0.3879	-136.49
YCR008W	159	836.7	306.64	298.0	21.8	284.84	1.0	0.4463	-263.04
YCR009C	427	765.7	218.9	193.0	15.48	203.42	0.9953	0.3158	-187.94
YCR011C	197	852.6	101.32	75.0	11.93	89.39	0.9898	0.1693	-77.46
YCR012W	5966	1261.2	201.33	193.0	18.69	182.64	0.9966	0.1614	-163.95
YCR013C	4404	478.8	148.03	127.0	4.28	143.75	0.9968	0.3431	-139.47
YCR014C	28	727.8	164.86	181.5	10.96	153.89	1.0	0.3229	-142.93
YCR015C	75	697.7	143.47	148.0	5.41	138.05	0.9733	0.2379	-132.64
YCR016W	117	589.4	198.78	181.0	5.26	193.52	1.0	0.3997	-188.26
YCR017C	137	650.2	208.61	208.0	2.37	206.23	1.0	0.4194	-203.86
YCR018C	437	563.4	255.96	240.0	38.34	217.62	0.9977	0.4478	-179.29
YCR018C-A	14827	384.9	186.02	183.0	135.9	50.13	0.9988	0.4442	85.77
YCR019W	21	567.4	180.62	188.0	14.48	166.14	1.0	0.3587	-151.67
YCR020C	29	478.3	212.97	171.0	123.86	89.1	1.0	0.4243	34.76
YCR020C-A	368	457.7	212.23	204.5	7.2	205.03	1.0	0.4581	-197.82
YCR020W-B	133	730.9	518.55	522.0	13.67	504.88	1.0	0.7099	-491.21
YCR021C	1495	888.5	238.9	247.0	37.57	201.33	0.9987	0.3149	-163.75
YCR023C	130	791.5	202.89	239.0	8.85	194.04	0.9923	0.2844	-185.18
YCR024C	34	584.2	124.26	122.5	7.62	116.65	1.0	0.2551	-109.03
YCR024C-A	17	581.8	466.65	550.0	98.65	368.0	1.0	0.7741	-269.35
YCR024C-B	1802	577.0	374.9	318.5	150.76	224.14	1.0	0.6396	-73.38
YCR025C	12	646.2	331.83	242.0	175.83	156.0	1.0	0.453	19.83
YCR026C	74	774.8	230.57	222.0	5.09	225.47	1.0	0.3834	-220.38
YCR027C	60	834.2	405.12	335.0	66.85	338.27	1.0	0.4625	-271.42
YCR028C	53	1045.6	402.72	276.0	12.26	390.45	1.0	0.4347	-378.19
YCR028C-A	1756	599.7	246.16	249.5	30.57	215.59	1.0	0.4172	-185.01
YCR030C	113	717.5	196.95	188.0	4.75	192.19	1.0	0.3648	-187.44
YCR031C	5184	476.7	151.88	137.0	12.52	139.37	0.9986	0.3331	-126.85
YCR032W	94	850.1	103.87	93.5	9.83	94.04	1.0	0.1684	-84.21
YCR033W	46	791.3	183.5	188.5	7.5	176.0	0.9783	0.3049	-168.5
YCR034W	569	715.4	199.57	213.0	6.25	193.32	1.0	0.351	-187.07
YCR035C	178	711.3	188.3	182.5	4.76	183.53	1.0	0.3492	-178.77
YCR036W	261	730.3	118.59	104.0	4.54	114.05	0.9923	0.1953	-109.51
YCR037C	56	845.4	125.45	114.5	3.7	121.75	1.0	0.2064	-118.05
YCR038C	65	658.8	134.85	114.0	31.0	103.85	1.0	0.3001	-72.85
YCR039C	164	641.0	113.1	93.0	4.35	108.75	1.0	0.1876	-104.4
YCR040W	166	706.8	251.83	266.5	15.02	236.81	0.994	0.352	-221.79
YCR041W	68	381.4	135.25	137.0	85.72	49.53	1.0	0.3199	36.19
YCR042C	100	887.7	116.47	108.0	1.91	114.56	1.0	0.1615	-112.65
YCR043C	411	549.2	221.9	213.0	16.36	205.54	1.0	0.4149	-189.17
YCR044C	115	757.7	116.83	115.0	5.57	111.27	1.0	0.1906	-105.7
YCR045C	20	763.2	247.85	230.0	26.45	221.4	1.0	0.4036	-194.95
YCR046C	92	548.4	143.21	117.0	5.66	137.54	1.0	0.2748	-131.88
YCR047C	19	453.3	214.89	206.0	6.16	208.74	1.0	0.4918	-202.58
YCR048W	36	1164.4	235.47	239.5	4.28	231.19	1.0	0.2373	-226.92
YCR050C	40	435.4	222.92	234.0	4.82	218.1	1.0	0.5193	-213.28
YCR051W	90	558.8	179.63	152.5	4.29	175.34	1.0	0.3667	-171.06
YCR052W	116	701.8	224.07	223.5	5.35	218.72	1.0	0.3885	-213.36
YCR053W	922	815.9	138.25	140.0	9.49	128.75	0.9978	0.2535	-119.26
YCR054C	48	786.9	188.71	184.5	13.69	175.02	1.0	0.3218	-161.33
YCR057C	50	816.0	140.76	122.0	2.68	138.08	0.98	0.2716	-135.4
YCR059C	94	694.1	212.05	209.0	4.93	207.13	1.0	0.362	-202.2
YCR060W	285	445.9	168.03	153.0	4.79	163.24	0.9965	0.3821	-158.46
YCR061W	31	1007.6	372.42	352.0	11.06	361.35	1.0	0.4251	-350.29
YCR063W	14	627.4	317.14	380.0	3.21	313.93	1.0	0.4487	-310.71
YCR065W	33	771.7	364.82	325.0	51.3	313.52	1.0	0.5514	-262.21
YCR066W	45	608.5	213.04	226.0	2.6	210.44	1.0	0.4364	-207.84
YCR067C	82	910.6	126.74	120.0	4.98	121.77	1.0	0.2208	-116.79
YCR069W	126	783.9	219.89	179.0	72.65	147.24	1.0	0.3137	-74.59
YCR071C	161	477.9	126.4	113.0	12.19	114.2	1.0	0.2695	-102.01
YCR072C	55	760.6	115.4	103.0	4.69	110.71	1.0	0.2165	-106.02
YCR073C	92	717.3	96.27	84.0	1.42	94.85	0.9891	0.1781	-93.42
