transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YBR073W_mRNA	199	838.4	116.06	123.0	4.99	111.07	0.9899	0.2111	-106.07
YBR074W_mRNA	203	589.5	42.93	18.0	1.3	41.63	0.9803	0.0982	-40.33
YBR076C-A_mRNA	125	411.7	61.1	72.0	7.73	53.37	0.992	0.1484	-45.64
YBR077C_mRNA	133	577.4	72.23	78.0	3.39	68.84	1.0	0.1338	-65.45
YBR078W_mRNA	2441	763.2	53.8	69.0	4.8	48.99	0.9861	0.0965	-44.19
YBR079C_mRNA	368	706.9	45.01	13.0	1.36	43.65	0.9973	0.082	-42.3
YBR080C_mRNA	282	693.8	52.78	59.0	1.78	51.0	1.0	0.1132	-49.22
YBR081C_mRNA	67	975.6	126.09	127.0	2.16	123.93	1.0	0.2041	-121.76
YBR082C_mRNA	1577	512.0	48.64	31.0	9.25	39.39	0.9975	0.0967	-30.15
YBR083W_mRNA	89	722.1	101.51	73.0	46.97	54.54	1.0	0.1877	-7.57
YBR084C-A_mRNA	4334	526.5	39.87	13.0	3.32	36.56	0.994	0.0795	-33.24
YBR084W_mRNA	598	809.0	45.47	22.5	3.4	42.07	0.9732	0.0895	-38.68
YBR085C-A_mRNA	2481	564.3	46.82	23.0	3.42	43.4	0.9948	0.0861	-39.98
YBR085W_mRNA	59	692.4	80.41	85.0	17.88	62.53	1.0	0.1408	-44.64
YBR086C_mRNA	416	762.2	56.42	73.0	5.12	51.31	0.9976	0.1194	-46.19
YBR087W_mRNA	298	727.5	66.36	75.0	3.85	62.51	1.0	0.1165	-58.66
YBR088C_mRNA	251	617.1	43.92	20.0	4.09	39.83	0.9522	0.0851	-35.74
YBR089C-A_mRNA	446	496.4	73.17	48.0	36.65	36.52	1.0	0.136	0.14
YBR091C_mRNA	174	426.7	45.89	25.5	2.27	43.61	1.0	0.1066	-41.34
YBR092C_mRNA	762	540.0	54.17	66.0	4.92	49.25	0.9921	0.123	-44.33
YBR093C_mRNA	291	1104.2	60.04	69.0	1.42	58.62	0.9966	0.0739	-57.2
YBR094W_mRNA	107	625.9	50.47	64.0	3.35	47.12	1.0	0.1018	-43.78
YBR095C_mRNA	58	704.6	49.05	41.0	1.78	47.28	0.9828	0.0981	-45.5
YBR096W_mRNA	263	627.1	55.53	65.0	4.86	50.68	0.9962	0.0959	-45.82
YBR097W_mRNA	80	882.9	105.3	88.0	4.58	100.72	1.0	0.1587	-96.15
YBR098W_mRNA	34	667.4	62.65	72.0	2.71	59.94	1.0	0.131	-57.24
YBR101C_mRNA	2591	652.0	52.05	52.0	4.04	48.0	0.995	0.0954	-43.96
YBR102C_mRNA	107	664.2	58.48	18.0	3.69	54.79	1.0	0.1038	-51.09
YBR103W_mRNA	76	850.3	61.05	71.5	2.42	58.63	1.0	0.1055	-56.21
YBR104W_mRNA	504	689.9	42.65	13.0	2.77	39.87	0.994	0.0718	-37.1
YBR105C_mRNA	71	773.4	57.83	66.0	5.07	52.76	0.9859	0.0888	-47.69
YBR106W_mRNA	2098	568.4	51.91	33.0	11.96	39.95	0.999	0.0907	-27.99
YBR107C_mRNA	55	573.0	80.65	82.0	2.36	78.29	1.0	0.185	-75.93
YBR108W_mRNA	76	561.9	52.3	65.5	2.21	50.09	1.0	0.1355	-47.88
YBR109C_mRNA	1102	562.3	45.87	30.5	2.66	43.21	0.9946	0.0886	-40.55
YBR110W_mRNA	145	741.6	61.57	67.0	9.1	52.47	0.9862	0.1064	-43.37
YBR111C_mRNA	661	593.8	51.43	21.0	2.14	49.29	0.9864	0.0909	-47.15
YBR111W-A_mRNA	470	450.1	54.42	61.0	10.14	44.28	0.9979	0.1199	-34.14
YBR112C_mRNA	223	652.2	47.88	24.0	4.13	43.75	0.9955	0.1008	-39.62
YBR114W_mRNA	118	565.7	52.59	22.0	10.86	41.74	0.9915	0.1402	-30.88
YBR115C_mRNA	426	777.0	45.28	16.0	2.96	42.32	0.993	0.0849	-39.35
YBR116C_mRNA	10	450.9	81.2	89.5	7.3	73.9	1.0	0.1851	-66.6
YBR117C_mRNA	14	896.6	191.36	145.0	4.57	186.79	1.0	0.2191	-182.21
YBR118W_mRNA	16668	817.4	53.64	25.0	2.83	50.81	0.9956	0.0851	-47.98
YBR119W_mRNA	86	552.8	66.78	27.5	15.86	50.92	0.9535	0.1315	-35.06
YBR120C_mRNA	136	525.3	45.44	22.5	1.94	43.5	1.0	0.0898	-41.56
YBR121C-A_mRNA	830	774.7	58.66	57.0	4.76	53.9	0.994	0.1005	-49.15
YBR121C_mRNA	921	856.0	52.37	36.0	2.85	49.52	0.9891	0.0881	-46.67
YBR122C_mRNA	279	576.3	38.89	15.0	1.72	37.17	0.9964	0.0751	-35.44
YBR123C_mRNA	27	877.7	43.33	14.0	2.22	41.11	1.0	0.066	-38.89
YBR125C_mRNA	90	607.5	97.28	86.5	1.71	95.57	0.9889	0.2045	-93.86
YBR126C_mRNA	353	854.9	56.66	71.0	4.04	52.62	1.0	0.0909	-48.59
YBR126W-A_mRNA	23	347.8	161.7	180.0	12.96	148.74	1.0	0.4328	-135.78
YBR126W-B_mRNA	550	345.6	96.21	85.0	56.88	39.33	0.9982	0.2626	17.55
YBR127C_mRNA	407	755.3	44.62	22.0	2.71	41.91	0.9975	0.0871	-39.19
YBR128C_mRNA	30	417.2	71.27	72.5	2.37	68.9	1.0	0.1812	-66.53
YBR129C_mRNA	114	653.2	51.45	62.5	1.79	49.66	1.0	0.0904	-47.87
YBR130C_mRNA	97	675.0	46.12	19.0	1.52	44.61	0.9794	0.0954	-43.09
YBR131W_mRNA	50	789.1	43.7	14.0	2.38	41.32	1.0	0.0833	-38.94
YBR132C_mRNA	50	610.8	57.66	73.0	2.78	54.88	0.98	0.1415	-52.1
YBR133C_mRNA	61	760.0	44.62	23.0	1.41	43.21	1.0	0.0761	-41.8
YBR135W_mRNA	154	531.6	54.7	69.5	6.06	48.64	0.974	0.1121	-42.57
YBR136W_mRNA	58	759.2	185.84	201.0	2.69	183.16	1.0	0.3479	-180.47
YBR137W_mRNA	278	583.8	49.53	23.5	5.96	43.57	0.9928	0.0928	-37.62
YBR138C_mRNA	42	671.7	202.88	209.0	10.5	192.38	1.0	0.366	-181.88
YBR139W_mRNA	196	615.7	56.58	65.0	8.16	48.42	1.0	0.1254	-40.27
YBR140C_mRNA	159	855.2	112.94	110.0	7.21	105.74	0.9937	0.1807	-98.53
YBR141C_mRNA	41	618.4	37.85	16.0	2.59	35.27	0.9756	0.0679	-32.68
YBR142W_mRNA	323	608.0	40.99	14.0	3.1	37.89	0.9938	0.0965	-34.79
YBR143C_mRNA	1803	870.8	56.39	59.0	2.22	54.17	0.9933	0.0826	-51.96
YBR144C_mRNA	12	371.9	251.5	172.5	109.58	141.92	1.0	0.6226	-32.33
YBR145W_mRNA	377	707.3	44.71	23.0	2.82	41.89	0.9841	0.0815	-39.08
YBR146W_mRNA	211	644.7	48.73	23.0	2.19	46.54	0.9858	0.0898	-44.34
YBR147W_mRNA	128	742.8	57.77	65.5	8.87	48.91	1.0	0.0853	-40.04
YBR148W_mRNA	13	555.8	109.31	96.0	2.85	106.46	1.0	0.2707	-103.62
YBR149W_mRNA	254	715.8	59.01	64.5	4.5	54.51	0.9921	0.1088	-50.02
YBR150C_mRNA	61	702.5	102.39	87.0	4.48	97.92	1.0	0.1809	-93.44
YBR151W_mRNA	383	655.3	49.61	24.0	6.9	42.72	0.9948	0.0996	-35.82
YBR153W_mRNA	120	465.8	53.28	68.5	2.04	51.23	0.9917	0.1432	-49.19
YBR154C_mRNA	941	628.0	45.55	18.0	2.0	43.55	0.9926	0.0794	-41.55
YBR155W_mRNA	68	673.3	45.56	17.5	1.51	44.04	1.0	0.1016	-42.53
YBR156C_mRNA	15	924.7	63.73	73.0	5.13	58.6	1.0	0.1092	-53.47
YBR157C_mRNA	115	549.4	44.97	26.0	3.12	41.85	0.9826	0.102	-38.73
YBR158W_mRNA	294	784.5	66.84	65.5	20.83	46.01	0.9966	0.115	-25.18
YBR159W_mRNA	507	760.2	50.71	58.0	4.13	46.58	0.998	0.0892	-42.45
YBR160W_mRNA	143	771.2	46.82	26.0	1.64	45.18	1.0	0.0734	-43.55
YBR161W_mRNA	69	585.8	54.46	67.0	4.96	49.51	0.971	0.1319	-44.55
YBR162C_mRNA	1468	781.9	53.81	70.0	3.14	50.67	0.9898	0.0952	-47.53
YBR162W-A_mRNA	862	332.5	51.01	33.5	1.23	49.79	0.9896	0.1466	-48.56
YBR163W_mRNA	74	639.9	79.27	61.0	7.39	71.88	1.0	0.1409	-64.49
YBR164C_mRNA	762	644.3	44.97	16.0	2.08	42.89	0.9921	0.0751	-40.81
YBR165W_mRNA	115	680.6	53.7	69.0	4.04	49.66	1.0	0.096	-45.62
YBR166C_mRNA	418	825.0	55.12	71.0	2.24	52.87	0.9809	0.0923	-50.63
YBR167C_mRNA	126	530.9	107.61	110.5	1.85	105.76	0.9921	0.2093	-103.91
YBR168W_mRNA	59	971.1	247.1	221.0	41.08	206.02	1.0	0.2989	-164.93
YBR169C_mRNA	403	812.4	56.79	62.0	3.23	53.56	0.9926	0.1008	-50.33
YBR170C_mRNA	133	645.7	46.46	27.0	2.64	43.82	0.9699	0.0929	-41.18
YBR171W_mRNA	385	557.2	44.45	16.0	2.31	42.14	0.9506	0.0887	-39.83
YBR172C_mRNA	93	789.5	51.74	53.0	1.87	49.87	1.0	0.088	-48.0
YBR173C_mRNA	445	544.1	50.98	66.0	2.51	48.47	0.9933	0.0998	-45.96
YBR174C_mRNA	17	854.8	68.18	57.0	2.18	66.0	1.0	0.0877	-63.82
YBR175W_mRNA	95	694.9	49.25	27.0	2.38	46.87	0.9895	0.0814	-44.49
YBR176W_mRNA	60	663.9	52.58	65.0	2.07	50.52	0.9833	0.1038	-48.45
YBR177C_mRNA	219	761.8	54.61	71.0	3.24	51.37	1.0	0.0973	-48.12
YBR178W_mRNA	5	520.6	224.2	194.0	47.8	176.4	1.0	0.4507	-128.6
YBR179C_mRNA	82	857.5	74.9	85.5	2.71	72.2	1.0	0.1229	-69.49
YBR180W_mRNA	15	479.9	80.8	87.0	2.33	78.47	1.0	0.2217	-76.13
YBR181C_mRNA	5584	657.8	41.03	13.0	2.61	38.42	0.993	0.0693	-35.81
YBR182C-A_mRNA	8	443.1	67.75	7.5	0.38	67.38	0.875	0.1268	-67.0
YBR182C_mRNA	28	897.7	355.68	366.5	20.04	335.64	0.9643	0.461	-315.61
YBR183W_mRNA	174	673.2	55.54	67.5	11.11	44.43	1.0	0.1264	-33.32
YBR184W_mRNA	28	496.7	117.82	101.0	1.43	116.39	1.0	0.2731	-114.96
YBR185C_mRNA	93	643.3	58.34	73.0	5.29	53.05	0.9892	0.1109	-47.76
YBR186W_mRNA	20	650.5	72.55	79.0	24.35	48.2	0.95	0.1104	-23.85
YBR187W_mRNA	90	608.1	54.88	39.0	7.97	46.91	0.9333	0.0921	-38.94
YBR188C_mRNA	515	545.3	46.93	34.0	2.0	44.93	0.9883	0.0996	-42.94
YBR189W_mRNA	4974	513.1	39.51	12.0	2.59	36.92	0.9958	0.0834	-34.33
YBR191W-A_mRNA	4683	539.5	63.59	72.0	16.76	46.82	0.9979	0.1172	-30.06
YBR191W_mRNA	1133	587.2	72.59	63.0	2.01	70.58	0.9894	0.1208	-68.57
YBR192W_mRNA	167	820.3	58.68	76.0	3.26	55.43	0.982	0.0932	-52.17
YBR193C_mRNA	131	546.5	52.18	66.0	2.15	50.02	1.0	0.1054	-47.87
YBR194W_mRNA	102	532.2	43.77	25.5	2.66	41.12	1.0	0.0823	-38.46
YBR195C_mRNA	46	667.6	58.57	25.0	5.04	53.52	1.0	0.1176	-48.48
YBR196C-A_mRNA	21	601.2	193.86	116.0	100.33	93.52	1.0	0.3154	6.81
YBR196C-B_mRNA	6	342.3	254.67	250.0	48.33	206.33	1.0	0.7378	-158.0
YBR196C_mRNA	3484	913.7	52.26	69.0	3.37	48.89	0.9888	0.0839	-45.52
YBR197C_mRNA	121	492.7	66.45	20.0	21.67	44.79	0.9917	0.1713	-23.12
YBR198C_mRNA	74	785.2	46.69	30.5	2.01	44.68	1.0	0.0972	-42.66
YBR199W_mRNA	339	713.7	42.09	13.0	2.9	39.19	0.9794	0.0771	-36.29
YBR200W_mRNA	113	775.7	49.98	45.0	4.09	45.89	0.9823	0.0921	-41.81
YBR201C-A_mRNA	14	380.4	54.36	63.5	0.64	53.71	1.0	0.1556	-53.07
YBR201W_mRNA	305	605.8	53.35	71.0	3.44	49.9	1.0	0.0964	-46.46
YBR202W_mRNA	34	1062.1	73.24	79.0	5.41	67.82	1.0	0.0985	-62.41
YBR203W_mRNA	97	991.9	215.97	226.0	20.63	195.34	0.9794	0.2756	-174.71
YBR204C_mRNA	95	702.2	69.69	69.0	23.16	46.54	0.9789	0.1263	-23.38
YBR205W_mRNA	17	886.0	100.35	111.0	14.0	86.35	1.0	0.0956	-72.35
YBR206W_mRNA	226	726.7	48.11	32.0	5.9	42.21	1.0	0.0867	-36.31
YBR207W_mRNA	229	637.4	61.49	74.0	15.19	46.3	0.9956	0.143	-31.11
YBR208C_mRNA	131	923.0	178.04	175.0	7.63	170.41	1.0	0.2888	-162.79
YBR209W_mRNA	16	428.8	358.62	360.0	1.75	356.88	1.0	0.8335	-355.12
YBR210W_mRNA	197	572.0	201.77	198.0	2.97	198.8	1.0	0.3712	-195.83
YBR211C_mRNA	117	703.2	163.16	164.0	31.5	131.67	1.0	0.275	-100.17
YBR212W_mRNA	107	1014.4	52.42	65.0	1.82	50.6	0.9813	0.0873	-48.78
YBR213W_mRNA	35	636.0	50.37	68.0	3.03	47.34	1.0	0.1064	-44.31
YBR214W_mRNA	177	701.7	98.82	77.0	52.13	46.69	1.0	0.2184	5.44
YBR215W_mRNA	73	673.4	88.38	19.0	8.58	79.81	0.9863	0.1762	-71.23
YBR216C_mRNA	87	752.5	52.44	74.0	1.41	51.02	0.9655	0.0934	-49.61
YBR217W_mRNA	118	606.8	51.75	25.0	3.2	48.54	0.9746	0.1081	-45.34
YBR218C_mRNA	469	773.9	53.93	30.0	2.74	51.19	0.9915	0.0995	-48.45
YBR220C_mRNA	61	856.5	52.25	29.0	6.57	45.67	1.0	0.0931	-39.1
YBR221C_mRNA	675	836.3	42.7	14.0	2.12	40.58	0.9733	0.0713	-38.46
YBR222C_mRNA	117	788.4	51.41	17.0	10.96	40.45	1.0	0.0795	-29.5
YBR223C_mRNA	53	661.1	41.32	15.0	1.66	39.66	1.0	0.0819	-38.0
YBR225W_mRNA	14	921.7	179.5	212.5	30.29	149.21	1.0	0.1945	-118.93
YBR226C_mRNA	9	445.1	105.11	99.0	55.89	49.22	1.0	0.2055	6.67
YBR227C_mRNA	97	667.5	41.9	11.0	1.61	40.29	0.9175	0.0793	-38.68
YBR228W_mRNA	48	539.4	69.21	72.5	22.92	46.29	1.0	0.1231	-23.38
YBR229C_mRNA	125	796.3	65.71	72.0	9.7	56.01	0.984	0.1148	-46.3
YBR230C_mRNA	195	490.4	128.51	133.0	7.88	120.63	1.0	0.2675	-112.75
YBR230W-A_mRNA	63	355.7	47.37	20.0	1.4	45.97	0.9841	0.1294	-44.57
YBR231C_mRNA	42	437.6	57.12	26.0	9.45	47.67	1.0	0.1269	-38.21
YBR233W-A_mRNA	198	468.0	45.91	20.0	2.97	42.94	0.9899	0.1026	-39.97
YBR233W_mRNA	41	692.3	45.66	31.0	6.27	39.39	1.0	0.0929	-33.12
YBR234C_mRNA	252	767.0	50.17	35.5	2.73	47.45	0.996	0.0789	-44.72
YBR235W_mRNA	81	954.2	70.48	76.0	4.07	66.41	1.0	0.1154	-62.33
YBR236C_mRNA	251	896.5	46.66	18.0	3.53	43.13	0.988	0.0712	-39.61
YBR237W_mRNA	55	546.9	59.27	50.0	4.98	54.29	1.0	0.1245	-49.31
YBR238C_mRNA	64	800.3	59.38	68.5	6.48	52.89	1.0	0.1228	-46.41
YBR239C_mRNA	77	476.6	123.49	84.0	82.83	40.66	0.961	0.2817	42.17
YBR240C_mRNA	18	679.7	229.0	235.5	10.83	218.17	1.0	0.4059	-207.33
YBR241C_mRNA	31	825.4	83.06	77.0	6.58	76.48	1.0	0.1557	-69.9
YBR242W_mRNA	250	689.4	55.4	70.0	3.59	51.82	0.996	0.093	-48.23
YBR243C_mRNA	159	595.3	51.63	67.0	3.92	47.7	1.0	0.1152	-43.78
YBR244W_mRNA	205	554.1	75.37	69.0	2.99	72.38	0.9854	0.1433	-69.39
YBR245C_mRNA	61	572.6	141.08	124.0	3.02	138.07	0.9672	0.3028	-135.05
YBR246W_mRNA	127	698.7	50.66	67.0	1.78	48.88	0.9685	0.0988	-47.1
YBR247C_mRNA	113	817.4	36.19	9.0	2.79	33.4	0.9912	0.0639	-30.61
YBR248C_mRNA	149	686.4	40.47	11.0	1.68	38.79	0.9866	0.0799	-37.1
YBR249C_mRNA	1532	781.3	49.35	57.5	4.2	45.15	0.9915	0.0856	-40.95
YBR250W_mRNA	32	583.7	171.12	150.5	53.53	117.59	1.0	0.3322	-64.06
YBR251W_mRNA	93	551.5	60.02	12.0	19.02	41.0	1.0	0.1108	-21.98
YBR252W_mRNA	499	478.9	48.62	28.0	3.53	45.09	0.998	0.0994	-41.57
YBR253W_mRNA	145	461.6	55.7	40.0	5.83	49.87	0.9862	0.1132	-44.03
YBR254C_mRNA	175	591.6	46.18	19.0	3.94	42.23	1.0	0.0777	-38.29
YBR255C-A_mRNA	115	421.6	49.38	11.0	14.38	35.0	0.9826	0.112	-20.62
YBR255W_mRNA	89	604.0	56.54	71.0	3.2	53.34	1.0	0.1113	-50.13
YBR256C_mRNA	1338	642.7	46.47	20.0	5.56	40.92	0.988	0.0759	-35.36
YBR257W_mRNA	130	682.5	45.24	19.0	3.07	42.17	0.9846	0.0763	-39.1
YBR258C_mRNA	70	485.0	44.1	18.5	2.79	41.31	1.0	0.0869	-38.53
YBR259W_mRNA	68	886.6	74.19	74.5	3.04	71.15	0.9853	0.1202	-68.1
YBR260C_mRNA	114	710.9	63.95	75.0	3.59	60.36	0.9912	0.1174	-56.77
YBR261C_mRNA	112	611.1	44.29	14.0	1.91	42.38	0.9464	0.0847	-40.47
YBR262C_mRNA	239	408.2	34.46	10.0	5.17	29.29	1.0	0.0842	-24.12
YBR263W_mRNA	343	835.9	46.36	23.0	3.92	42.44	0.9913	0.0933	-38.53
YBR264C_mRNA	53	468.6	41.28	10.0	2.53	38.75	1.0	0.0793	-36.23
YBR265W_mRNA	120	702.4	48.54	28.0	2.02	46.52	1.0	0.0925	-44.51
YBR267W_mRNA	74	697.0	55.68	72.0	1.62	54.05	1.0	0.1046	-52.43
YBR268W_mRNA	333	422.4	42.93	15.0	1.61	41.32	0.991	0.0959	-39.72
YBR269C_mRNA	170	462.8	44.41	17.0	3.43	40.98	0.9882	0.1017	-37.55
YBR270C_mRNA	23	589.0	94.43	75.0	13.78	80.65	1.0	0.1957	-66.87
YBR271W_mRNA	65	681.4	55.97	35.0	2.52	53.45	0.9846	0.0974	-50.92
YBR272C_mRNA	106	697.4	50.25	16.0	3.2	47.05	1.0	0.103	-43.85
YBR273C_mRNA	89	684.6	45.15	16.0	4.8	40.35	0.9888	0.0959	-35.55
YBR274W_mRNA	96	622.7	54.52	68.5	9.2	45.32	1.0	0.1261	-36.12
YBR275C_mRNA	39	906.9	145.21	136.0	3.97	141.23	0.9744	0.2169	-137.26
YBR276C_mRNA	139	712.9	40.97	11.0	3.07	37.9	0.9784	0.0855	-34.83
YBR278W_mRNA	65	477.1	51.2	25.0	2.38	48.82	1.0	0.1089	-46.43
YBR279W_mRNA	33	370.2	47.76	12.0	6.03	41.73	1.0	0.1277	-35.7
YBR280C_mRNA	86	747.9	57.23	21.5	8.12	49.12	0.9884	0.1048	-41.0
YBR281C_mRNA	158	712.0	62.96	75.5	9.08	53.88	1.0	0.1262	-44.8
YBR282W_mRNA	256	488.9	46.64	21.5	2.07	44.57	0.9922	0.1012	-42.5
YBR283C_mRNA	774	684.9	48.75	64.5	3.72	45.03	0.9935	0.0982	-41.32
YBR284W_mRNA	15	595.6	166.8	173.0	19.8	147.0	1.0	0.331	-127.2
YBR285W_mRNA	50	534.1	64.7	75.5	6.58	58.12	1.0	0.1329	-51.54
YBR286W_mRNA	902	715.5	48.06	42.5	2.39	45.67	0.9922	0.104	-43.28
YBR287W_mRNA	385	725.9	56.3	72.0	2.89	53.42	0.9922	0.1163	-50.53
YBR288C_mRNA	189	805.6	63.54	53.0	3.4	60.15	1.0	0.1044	-56.75
YBR289W_mRNA	36	847.4	68.78	73.5	4.25	64.53	1.0	0.1099	-60.28
YBR290W_mRNA	324	723.3	45.26	25.0	2.73	42.52	0.9907	0.0706	-39.79
YBR291C_mRNA	176	544.6	62.05	69.0	5.19	56.85	0.9943	0.1411	-51.66
YBR292C_mRNA	14	614.3	455.79	348.5	377.36	78.43	1.0	0.7116	298.93
YBR293W_mRNA	61	785.9	206.07	226.0	10.69	195.38	1.0	0.2945	-184.69
YBR294W_mRNA	32	530.4	129.75	130.0	7.94	121.81	0.9688	0.2977	-113.88
YBR295W_mRNA	71	726.4	140.59	133.0	6.08	134.51	1.0	0.276	-128.42
YBR296C_mRNA	74	894.3	282.78	291.5	10.39	272.39	1.0	0.4252	-262.0
YBR297W_mRNA	121	602.4	55.14	27.0	11.08	44.06	0.9917	0.1098	-32.98
YBR298C_mRNA	91	603.0	99.87	91.0	50.73	49.14	1.0	0.2187	1.58
YBR299W_mRNA	43	561.2	75.74	75.0	14.23	61.51	1.0	0.1583	-47.28
YBR300C_mRNA	7	654.7	246.29	81.0	137.86	108.43	1.0	0.3249	29.43
YBR302C_mRNA	171	647.7	118.51	110.0	4.12	114.39	0.9825	0.2419	-110.27
YCL001W-A_mRNA	11	873.0	544.73	661.0	501.09	43.64	1.0	0.594	457.45
YCL001W-B_mRNA	18	465.6	262.5	233.0	144.72	117.78	1.0	0.5288	26.94
YCL001W_mRNA	631	575.1	51.92	43.0	5.27	46.65	0.9889	0.0942	-41.38
YCL002C_mRNA	231	707.7	65.37	73.0	13.58	51.79	0.9913	0.1025	-38.2
YCL004W_mRNA	35	776.7	74.46	67.0	19.91	54.54	0.9714	0.1225	-34.63
YCL005W-A_mRNA	713	360.5	61.63	59.0	20.7	40.93	0.9986	0.1714	-20.23
YCL005W_mRNA	84	585.4	75.04	78.0	9.29	65.75	1.0	0.1581	-56.46
YCL008C_mRNA	86	559.3	48.95	59.5	4.55	44.41	1.0	0.1025	-39.86
YCL009C_mRNA	790	726.3	48.96	62.0	2.69	46.27	0.9949	0.087	-43.59
YCL010C_mRNA	103	876.4	93.8	88.0	1.75	92.05	0.9903	0.1141	-90.3
YCL011C_mRNA	489	639.6	47.78	32.0	2.16	45.62	0.9918	0.0938	-43.47
YCL012C_mRNA	171	476.5	46.53	22.0	4.28	42.25	0.9649	0.0997	-37.97
YCL014W_mRNA	51	784.1	130.0	127.0	2.22	127.78	1.0	0.2366	-125.57
YCL016C_mRNA	50	744.8	47.68	14.5	1.44	46.24	1.0	0.0705	-44.8
YCL017C_mRNA	152	724.6	47.64	58.0	2.03	45.61	0.9934	0.094	-43.58
YCL018W_mRNA	639	676.5	43.68	15.0	2.74	40.94	0.975	0.083	-38.21
YCL019W_mRNA	1254	1177.7	311.83	328.0	3.41	308.42	0.9944	0.3312	-305.01
YCL020W_mRNA	33	565.9	89.33	70.0	17.67	71.67	1.0	0.1621	-54.0
YCL021W-A_mRNA	102	800.0	374.51	283.0	155.62	218.89	1.0	0.4228	-63.27
YCL024W_mRNA	52	572.5	128.58	115.0	2.48	126.1	1.0	0.262	-123.62
YCL025C_mRNA	487	723.1	54.39	31.0	2.66	51.73	0.9938	0.1096	-49.07
YCL026C-A_mRNA	19	539.1	60.11	38.0	15.42	44.68	1.0	0.1299	-29.26
YCL026C-B_mRNA	31	575.1	68.13	21.0	23.35	44.77	1.0	0.1312	-21.42
YCL027W_mRNA	16	778.1	153.69	140.5	3.31	150.38	1.0	0.2595	-147.06
YCL028W_mRNA	161	775.4	55.2	66.0	5.09	50.11	0.9938	0.0886	-45.02
YCL029C_mRNA	69	682.5	50.64	29.0	1.91	48.72	0.9855	0.1031	-46.81
YCL030C_mRNA	1047	776.3	48.67	19.0	2.62	46.05	0.9885	0.0837	-43.43
YCL031C_mRNA	462	740.6	42.31	14.0	2.26	40.06	0.9719	0.0634	-37.8
YCL032W_mRNA	63	533.0	69.51	79.0	1.87	67.63	1.0	0.1598	-65.76
YCL033C_mRNA	195	518.9	51.17	64.0	1.46	49.71	1.0	0.1023	-48.26
YCL034W_mRNA	40	606.8	49.42	63.5	1.0	48.42	1.0	0.1173	-47.42
YCL035C_mRNA	879	454.7	37.59	12.0	1.98	35.61	0.9727	0.08	-33.63
YCL036W_mRNA	40	824.1	52.42	75.5	5.52	46.9	1.0	0.0915	-41.38
YCL037C_mRNA	118	479.4	51.06	70.0	2.58	48.47	1.0	0.1335	-45.89
YCL038C_mRNA	53	937.1	60.45	69.0	2.94	57.51	0.9811	0.0875	-54.57
YCL039W_mRNA	150	695.6	56.99	71.5	4.18	52.81	1.0	0.0985	-48.63
YCL040W_mRNA	438	805.2	43.33	16.0	2.24	41.09	0.9954	0.0778	-38.86
YCL043C_mRNA	1015	733.6	43.23	18.0	2.72	40.51	0.9793	0.0827	-37.8
YCL044C_mRNA	66	674.8	67.02	65.0	3.98	63.03	1.0	0.1427	-59.05
YCL045C_mRNA	195	748.8	52.86	68.0	3.14	49.71	0.9897	0.1134	-46.57
YCL047C_mRNA	85	584.0	76.87	82.0	13.4	63.47	0.9882	0.1642	-50.07
YCL048W-A_mRNA	11	463.4	259.82	259.0	39.09	220.73	1.0	0.5583	-181.64
YCL048W_mRNA	22	577.6	173.41	166.5	26.45	146.95	1.0	0.3405	-120.5
YCL049C_mRNA	127	560.2	60.65	67.0	3.24	57.42	1.0	0.1402	-54.18
YCL050C_mRNA	964	676.7	59.49	74.0	2.13	57.36	0.9969	0.1139	-55.22
YCL051W_mRNA	79	642.4	56.19	53.0	2.05	54.14	0.9873	0.1196	-52.09
YCL052C_mRNA	200	688.5	48.26	26.5	2.04	46.22	1.0	0.0877	-44.18
YCL054W_mRNA	119	535.6	29.94	7.0	1.82	28.13	0.9832	0.0622	-26.31
YCL055W_mRNA	130	778.1	56.25	41.5	4.05	52.2	1.0	0.089	-48.15
YCL056C_mRNA	189	436.6	57.51	57.0	15.67	41.84	0.9947	0.1212	-26.17
YCL057C-A_mRNA	320	410.1	41.24	14.5	1.9	39.34	0.9938	0.0975	-37.44
YCL057W_mRNA	196	900.0	45.56	21.0	4.07	41.49	0.9898	0.079	-37.43
YCL058W-A_mRNA	20	300.0	54.2	67.5	2.7	51.5	1.0	0.1572	-48.8
YCL059C_mRNA	390	678.0	38.7	15.0	2.04	36.66	0.9846	0.0771	-34.62
YCL061C_mRNA	59	772.8	198.64	178.0	2.51	196.14	1.0	0.3064	-193.63
YCL063W_mRNA	44	700.7	106.2	73.5	19.14	87.07	0.9545	0.1681	-67.93
YCL064C_mRNA	54	711.7	79.22	77.0	25.07	54.15	1.0	0.1245	-29.07
YCL065W_mRNA	23	386.5	142.35	142.0	91.13	51.22	1.0	0.3248	39.91
YCL066W_mRNA	168	714.9	254.52	259.5	15.65	238.88	1.0	0.3563	-223.23
YCL067C_mRNA	182	639.5	111.52	92.0	4.31	107.2	1.0	0.1831	-102.89
YCR001W_mRNA	22	796.9	531.91	499.0	239.18	292.73	1.0	0.6456	-53.55
YCR002C_mRNA	376	635.3	50.92	19.0	6.25	44.67	0.9973	0.0981	-38.42
