panel	gene	chrom	position	window_position	depth_sense	depth_antisense
Fig1B	YBL091C	II	46943	2686	0	0
Fig1B	YBL091C	II	46944	2685	0	0
Fig1B	YBL091C	II	46945	2684	0	0
Fig1B	YBL091C	II	46946	2683	0	0
Fig1B	YBL091C	II	46947	2682	0	0
Fig1B	YBL091C	II	46948	2681	0	0
Fig1B	YBL091C	II	46949	2680	0	0
Fig1B	YBL091C	II	46950	2679	0	0
Fig1B	YBL091C	II	46951	2678	0	0
Fig1B	YBL091C	II	46952	2677	0	0
Fig1B	YBL091C	II	46953	2676	0	0
Fig1B	YBL091C	II	46954	2675	0	0
Fig1B	YBL091C	II	46955	2674	0	0
Fig1B	YBL091C	II	46956	2673	0	0
Fig1B	YBL091C	II	46957	2672	0	0
Fig1B	YBL091C	II	46958	2671	0	0
Fig1B	YBL091C	II	46959	2670	0	0
Fig1B	YBL091C	II	46960	2669	0	0
Fig1B	YBL091C	II	46961	2668	0	0
Fig1B	YBL091C	II	46962	2667	0	0
Fig1B	YBL091C	II	46963	2666	0	0
Fig1B	YBL091C	II	46964	2665	0	0
Fig1B	YBL091C	II	46965	2664	0	0
Fig1B	YBL091C	II	46966	2663	0	0
Fig1B	YBL091C	II	46967	2662	0	0
Fig1B	YBL091C	II	46968	2661	0	0
Fig1B	YBL091C	II	46969	2660	0	0
Fig1B	YBL091C	II	46970	2659	0	0
Fig1B	YBL091C	II	46971	2658	0	0
Fig1B	YBL091C	II	46972	2657	0	0
Fig1B	YBL091C	II	46973	2656	0	0
Fig1B	YBL091C	II	46974	2655	0	0
Fig1B	YBL091C	II	46975	2654	0	0
Fig1B	YBL091C	II	46976	2653	0	0
Fig1B	YBL091C	II	46977	2652	0	0
Fig1B	YBL091C	II	46978	2651	0	0
Fig1B	YBL091C	II	46979	2650	0	0
Fig1B	YBL091C	II	46980	2649	0	0
Fig1B	YBL091C	II	46981	2648	0	0
Fig1B	YBL091C	II	46982	2647	0	0
Fig1B	YBL091C	II	46983	2646	0	0
Fig1B	YBL091C	II	46984	2645	0	0
Fig1B	YBL091C	II	46985	2644	0	0
Fig1B	YBL091C	II	46986	2643	0	0
Fig1B	YBL091C	II	46987	2642	0	0
Fig1B	YBL091C	II	46988	2641	0	0
Fig1B	YBL091C	II	46989	2640	0	0
Fig1B	YBL091C	II	46990	2639	0	0
Fig1B	YBL091C	II	46991	2638	0	0
Fig1B	YBL091C	II	46992	2637	0	0
Fig1B	YBL091C	II	46993	2636	0	0
Fig1B	YBL091C	II	46994	2635	0	0
Fig1B	YBL091C	II	46995	2634	0	0
Fig1B	YBL091C	II	46996	2633	0	0
Fig1B	YBL091C	II	46997	2632	0	0
Fig1B	YBL091C	II	46998	2631	0	0
Fig1B	YBL091C	II	46999	2630	0	0
Fig1B	YBL091C	II	47000	2629	0	0
Fig1B	YBL091C	II	47001	2628	0	0
Fig1B	YBL091C	II	47002	2627	0	0
Fig1B	YBL091C	II	47003	2626	0	0
Fig1B	YBL091C	II	47004	2625	0	0
Fig1B	YBL091C	II	47005	2624	0	0
Fig1B	YBL091C	II	47006	2623	0	0
Fig1B	YBL091C	II	47007	2622	0	0
Fig1B	YBL091C	II	47008	2621	0	0
Fig1B	YBL091C	II	47009	2620	0	0
Fig1B	YBL091C	II	47010	2619	0	0
Fig1B	YBL091C	II	47011	2618	0	0
Fig1B	YBL091C	II	47012	2617	0	0
Fig1B	YBL091C	II	47013	2616	0	0
Fig1B	YBL091C	II	47014	2615	0	0
Fig1B	YBL091C	II	47015	2614	0	0
Fig1B	YBL091C	II	47016	2613	1	0
Fig1B	YBL091C	II	47017	2612	1	0
Fig1B	YBL091C	II	47018	2611	1	0
Fig1B	YBL091C	II	47019	2610	2	0
Fig1B	YBL091C	II	47020	2609	2	0
Fig1B	YBL091C	II	47021	2608	3	0
Fig1B	YBL091C	II	47022	2607	3	0
Fig1B	YBL091C	II	47023	2606	3	0
Fig1B	YBL091C	II	47024	2605	3	0
Fig1B	YBL091C	II	47025	2604	5	0
Fig1B	YBL091C	II	47026	2603	5	0
Fig1B	YBL091C	II	47027	2602	4	0
Fig1B	YBL091C	II	47028	2601	4	0
Fig1B	YBL091C	II	47029	2600	4	0
Fig1B	YBL091C	II	47030	2599	5	0
Fig1B	YBL091C	II	47031	2598	5	0
Fig1B	YBL091C	II	47032	2597	5	0
Fig1B	YBL091C	II	47033	2596	5	0
Fig1B	YBL091C	II	47034	2595	5	0
Fig1B	YBL091C	II	47035	2594	6	0
Fig1B	YBL091C	II	47036	2593	6	0
Fig1B	YBL091C	II	47037	2592	6	0
Fig1B	YBL091C	II	47038	2591	6	0
Fig1B	YBL091C	II	47039	2590	6	0
Fig1B	YBL091C	II	47040	2589	6	0
Fig1B	YBL091C	II	47041	2588	6	0
Fig1B	YBL091C	II	47042	2587	6	0
Fig1B	YBL091C	II	47043	2586	6	0
Fig1B	YBL091C	II	47044	2585	5	0
Fig1B	YBL091C	II	47045	2584	5	0
Fig1B	YBL091C	II	47046	2583	5	0
Fig1B	YBL091C	II	47047	2582	5	0
Fig1B	YBL091C	II	47048	2581	6	0
Fig1B	YBL091C	II	47049	2580	6	0
Fig1B	YBL091C	II	47050	2579	6	0
Fig1B	YBL091C	II	47051	2578	6	0
Fig1B	YBL091C	II	47052	2577	4	0
Fig1B	YBL091C	II	47053	2576	5	0
Fig1B	YBL091C	II	47054	2575	6	0
Fig1B	YBL091C	II	47055	2574	6	0
Fig1B	YBL091C	II	47056	2573	4	0
Fig1B	YBL091C	II	47057	2572	4	0
Fig1B	YBL091C	II	47058	2571	5	0
Fig1B	YBL091C	II	47059	2570	6	0
Fig1B	YBL091C	II	47060	2569	6	0
Fig1B	YBL091C	II	47061	2568	5	0
Fig1B	YBL091C	II	47062	2567	6	0
Fig1B	YBL091C	II	47063	2566	5	0
Fig1B	YBL091C	II	47064	2565	5	0
Fig1B	YBL091C	II	47065	2564	6	0
Fig1B	YBL091C	II	47066	2563	6	0
Fig1B	YBL091C	II	47067	2562	6	0
Fig1B	YBL091C	II	47068	2561	6	0
Fig1B	YBL091C	II	47069	2560	6	0
Fig1B	YBL091C	II	47070	2559	5	0
Fig1B	YBL091C	II	47071	2558	5	0
Fig1B	YBL091C	II	47072	2557	6	0
Fig1B	YBL091C	II	47073	2556	6	0
Fig1B	YBL091C	II	47074	2555	6	0
Fig1B	YBL091C	II	47075	2554	6	0
Fig1B	YBL091C	II	47076	2553	5	0
Fig1B	YBL091C	II	47077	2552	6	0
Fig1B	YBL091C	II	47078	2551	4	0
Fig1B	YBL091C	II	47079	2550	6	0
Fig1B	YBL091C	II	47080	2549	6	0
Fig1B	YBL091C	II	47081	2548	6	0
Fig1B	YBL091C	II	47082	2547	6	0
Fig1B	YBL091C	II	47083	2546	5	0
Fig1B	YBL091C	II	47084	2545	6	0
Fig1B	YBL091C	II	47085	2544	5	0
Fig1B	YBL091C	II	47086	2543	4	0
Fig1B	YBL091C	II	47087	2542	4	0
Fig1B	YBL091C	II	47088	2541	5	0
Fig1B	YBL091C	II	47089	2540	5	0
Fig1B	YBL091C	II	47090	2539	5	0
Fig1B	YBL091C	II	47091	2538	6	0
Fig1B	YBL091C	II	47092	2537	6	0
Fig1B	YBL091C	II	47093	2536	6	0
Fig1B	YBL091C	II	47094	2535	6	0
Fig1B	YBL091C	II	47095	2534	6	0
Fig1B	YBL091C	II	47096	2533	6	0
Fig1B	YBL091C	II	47097	2532	6	0
Fig1B	YBL091C	II	47098	2531	6	0
Fig1B	YBL091C	II	47099	2530	6	0
Fig1B	YBL091C	II	47100	2529	6	0
Fig1B	YBL091C	II	47101	2528	5	0
Fig1B	YBL091C	II	47102	2527	0	0
Fig1B	YBL091C	II	47103	2526	6	0
Fig1B	YBL091C	II	47104	2525	6	0
Fig1B	YBL091C	II	47105	2524	6	0
Fig1B	YBL091C	II	47106	2523	6	0
Fig1B	YBL091C	II	47107	2522	6	0
Fig1B	YBL091C	II	47108	2521	6	0
Fig1B	YBL091C	II	47109	2520	6	0
Fig1B	YBL091C	II	47110	2519	6	0
Fig1B	YBL091C	II	47111	2518	6	0
Fig1B	YBL091C	II	47112	2517	6	0
Fig1B	YBL091C	II	47113	2516	6	0
Fig1B	YBL091C	II	47114	2515	6	0
Fig1B	YBL091C	II	47115	2514	6	0
Fig1B	YBL091C	II	47116	2513	6	0
Fig1B	YBL091C	II	47117	2512	6	0
Fig1B	YBL091C	II	47118	2511	5	0
Fig1B	YBL091C	II	47119	2510	6	0
Fig1B	YBL091C	II	47120	2509	6	0
Fig1B	YBL091C	II	47121	2508	6	0
Fig1B	YBL091C	II	47122	2507	6	0
Fig1B	YBL091C	II	47123	2506	6	0
Fig1B	YBL091C	II	47124	2505	6	0
Fig1B	YBL091C	II	47125	2504	6	0
Fig1B	YBL091C	II	47126	2503	6	0
Fig1B	YBL091C	II	47127	2502	6	0
Fig1B	YBL091C	II	47128	2501	6	0
Fig1B	YBL091C	II	47129	2500	6	0
Fig1B	YBL091C	II	47130	2499	6	0
Fig1B	YBL091C	II	47131	2498	6	0
Fig1B	YBL091C	II	47132	2497	6	0
Fig1B	YBL091C	II	47133	2496	6	0
Fig1B	YBL091C	II	47134	2495	6	0
Fig1B	YBL091C	II	47135	2494	5	0
Fig1B	YBL091C	II	47136	2493	6	0
Fig1B	YBL091C	II	47137	2492	6	0
Fig1B	YBL091C	II	47138	2491	6	0
Fig1B	YBL091C	II	47139	2490	6	0
Fig1B	YBL091C	II	47140	2489	6	0
Fig1B	YBL091C	II	47141	2488	6	0
Fig1B	YBL091C	II	47142	2487	6	0
Fig1B	YBL091C	II	47143	2486	6	0
Fig1B	YBL091C	II	47144	2485	5	0
Fig1B	YBL091C	II	47145	2484	6	0
Fig1B	YBL091C	II	47146	2483	7	0
Fig1B	YBL091C	II	47147	2482	8	0
Fig1B	YBL091C	II	47148	2481	6	0
Fig1B	YBL091C	II	47149	2480	14	0
Fig1B	YBL091C	II	47150	2479	14	0
Fig1B	YBL091C	II	47151	2478	14	0
Fig1B	YBL091C	II	47152	2477	14	0
Fig1B	YBL091C	II	47153	2476	12	0
Fig1B	YBL091C	II	47154	2475	14	0
Fig1B	YBL091C	II	47155	2474	14	0
Fig1B	YBL091C	II	47156	2473	14	0
Fig1B	YBL091C	II	47157	2472	14	0
Fig1B	YBL091C	II	47158	2471	14	0
Fig1B	YBL091C	II	47159	2470	14	0
Fig1B	YBL091C	II	47160	2469	14	0
Fig1B	YBL091C	II	47161	2468	22	0
Fig1B	YBL091C	II	47162	2467	23	0
Fig1B	YBL091C	II	47163	2466	23	0
Fig1B	YBL091C	II	47164	2465	22	0
Fig1B	YBL091C	II	47165	2464	23	0
Fig1B	YBL091C	II	47166	2463	23	0
Fig1B	YBL091C	II	47167	2462	23	0
Fig1B	YBL091C	II	47168	2461	23	0
Fig1B	YBL091C	II	47169	2460	23	0
Fig1B	YBL091C	II	47170	2459	23	0
Fig1B	YBL091C	II	47171	2458	23	0
Fig1B	YBL091C	II	47172	2457	23	0
Fig1B	YBL091C	II	47173	2456	22	0
Fig1B	YBL091C	II	47174	2455	24	0
Fig1B	YBL091C	II	47175	2454	23	0
Fig1B	YBL091C	II	47176	2453	24	0
Fig1B	YBL091C	II	47177	2452	24	0
Fig1B	YBL091C	II	47178	2451	24	0
Fig1B	YBL091C	II	47179	2450	34	0
Fig1B	YBL091C	II	47180	2449	34	0
Fig1B	YBL091C	II	47181	2448	34	0
Fig1B	YBL091C	II	47182	2447	35	0
Fig1B	YBL091C	II	47183	2446	80	0
Fig1B	YBL091C	II	47184	2445	82	0
Fig1B	YBL091C	II	47185	2444	81	0
Fig1B	YBL091C	II	47186	2443	83	0
Fig1B	YBL091C	II	47187	2442	83	0
Fig1B	YBL091C	II	47188	2441	86	0
Fig1B	YBL091C	II	47189	2440	86	0
Fig1B	YBL091C	II	47190	2439	86	0
Fig1B	YBL091C	II	47191	2438	95	0
Fig1B	YBL091C	II	47192	2437	95	0
Fig1B	YBL091C	II	47193	2436	96	0
Fig1B	YBL091C	II	47194	2435	96	0
Fig1B	YBL091C	II	47195	2434	96	0
Fig1B	YBL091C	II	47196	2433	93	0
Fig1B	YBL091C	II	47197	2432	96	0
Fig1B	YBL091C	II	47198	2431	95	0
Fig1B	YBL091C	II	47199	2430	97	0
Fig1B	YBL091C	II	47200	2429	89	0
Fig1B	YBL091C	II	47201	2428	96	0
Fig1B	YBL091C	II	47202	2427	100	0
Fig1B	YBL091C	II	47203	2426	100	0
Fig1B	YBL091C	II	47204	2425	106	0
Fig1B	YBL091C	II	47205	2424	105	0
Fig1B	YBL091C	II	47206	2423	108	0
Fig1B	YBL091C	II	47207	2422	119	0
Fig1B	YBL091C	II	47208	2421	96	0
Fig1B	YBL091C	II	47209	2420	128	0
Fig1B	YBL091C	II	47210	2419	150	0
Fig1B	YBL091C	II	47211	2418	152	0
Fig1B	YBL091C	II	47212	2417	156	0
Fig1B	YBL091C	II	47213	2416	157	0
Fig1B	YBL091C	II	47214	2415	159	0
Fig1B	YBL091C	II	47215	2414	159	0
Fig1B	YBL091C	II	47216	2413	178	0
Fig1B	YBL091C	II	47217	2412	179	0
Fig1B	YBL091C	II	47218	2411	168	0
Fig1B	YBL091C	II	47219	2410	167	0
Fig1B	YBL091C	II	47220	2409	170	0
Fig1B	YBL091C	II	47221	2408	181	0
Fig1B	YBL091C	II	47222	2407	176	0
Fig1B	YBL091C	II	47223	2406	177	0
Fig1B	YBL091C	II	47224	2405	180	0
Fig1B	YBL091C	II	47225	2404	180	0
Fig1B	YBL091C	II	47226	2403	183	0
Fig1B	YBL091C	II	47227	2402	183	0
Fig1B	YBL091C	II	47228	2401	183	0
Fig1B	YBL091C	II	47229	2400	183	0
Fig1B	YBL091C	II	47230	2399	183	0
Fig1B	YBL091C	II	47231	2398	183	0
Fig1B	YBL091C	II	47232	2397	182	0
Fig1B	YBL091C	II	47233	2396	176	0
Fig1B	YBL091C	II	47234	2395	174	0
Fig1B	YBL091C	II	47235	2394	168	0
Fig1B	YBL091C	II	47236	2393	175	0
Fig1B	YBL091C	II	47237	2392	177	0
Fig1B	YBL091C	II	47238	2391	182	0
Fig1B	YBL091C	II	47239	2390	183	0
Fig1B	YBL091C	II	47240	2389	166	0
Fig1B	YBL091C	II	47241	2388	71	0
Fig1B	YBL091C	II	47242	2387	177	0
Fig1B	YBL091C	II	47243	2386	181	0
Fig1B	YBL091C	II	47244	2385	178	0
Fig1B	YBL091C	II	47245	2384	185	0
Fig1B	YBL091C	II	47246	2383	186	0
Fig1B	YBL091C	II	47247	2382	187	0
Fig1B	YBL091C	II	47248	2381	187	0
Fig1B	YBL091C	II	47249	2380	192	0
Fig1B	YBL091C	II	47250	2379	178	0
Fig1B	YBL091C	II	47251	2378	187	0
Fig1B	YBL091C	II	47252	2377	199	0
Fig1B	YBL091C	II	47253	2376	196	0
Fig1B	YBL091C	II	47254	2375	209	0
Fig1B	YBL091C	II	47255	2374	204	0
Fig1B	YBL091C	II	47256	2373	222	0
Fig1B	YBL091C	II	47257	2372	239	0
Fig1B	YBL091C	II	47258	2371	236	0
Fig1B	YBL091C	II	47259	2370	233	0
Fig1B	YBL091C	II	47260	2369	251	0
Fig1B	YBL091C	II	47261	2368	246	0
Fig1B	YBL091C	II	47262	2367	368	0
Fig1B	YBL091C	II	47263	2366	377	0
Fig1B	YBL091C	II	47264	2365	401	0
Fig1B	YBL091C	II	47265	2364	405	0
Fig1B	YBL091C	II	47266	2363	424	0
Fig1B	YBL091C	II	47267	2362	427	0
Fig1B	YBL091C	II	47268	2361	467	0
Fig1B	YBL091C	II	47269	2360	605	0
Fig1B	YBL091C	II	47270	2359	617	0
Fig1B	YBL091C	II	47271	2358	622	0
Fig1B	YBL091C	II	47272	2357	943	0
Fig1B	YBL091C	II	47273	2356	961	0
Fig1B	YBL091C	II	47274	2355	991	0
Fig1B	YBL091C	II	47275	2354	1004	0
Fig1B	YBL091C	II	47276	2353	1055	0
Fig1B	YBL091C	II	47277	2352	1068	0
Fig1B	YBL091C	II	47278	2351	1087	0
Fig1B	YBL091C	II	47279	2350	1083	0
Fig1B	YBL091C	II	47280	2349	1074	0
Fig1B	YBL091C	II	47281	2348	1078	0
Fig1B	YBL091C	II	47282	2347	1072	0
Fig1B	YBL091C	II	47283	2346	1068	0
Fig1B	YBL091C	II	47284	2345	1104	0
Fig1B	YBL091C	II	47285	2344	1079	0
Fig1B	YBL091C	II	47286	2343	1104	0
Fig1B	YBL091C	II	47287	2342	1119	0
Fig1B	YBL091C	II	47288	2341	1098	0
Fig1B	YBL091C	II	47289	2340	1114	0
Fig1B	YBL091C	II	47290	2339	1086	0
Fig1B	YBL091C	II	47291	2338	709	0
Fig1B	YBL091C	II	47292	2337	931	0
Fig1B	YBL091C	II	47293	2336	1102	0
Fig1B	YBL091C	II	47294	2335	1139	0
Fig1B	YBL091C	II	47295	2334	1135	0
Fig1B	YBL091C	II	47296	2333	1135	0
Fig1B	YBL091C	II	47297	2332	1150	0
Fig1B	YBL091C	II	47298	2331	1150	0
Fig1B	YBL091C	II	47299	2330	1151	0
Fig1B	YBL091C	II	47300	2329	1149	0
Fig1B	YBL091C	II	47301	2328	1150	0
Fig1B	YBL091C	II	47302	2327	1148	0
Fig1B	YBL091C	II	47303	2326	1113	0
Fig1B	YBL091C	II	47304	2325	1120	0
Fig1B	YBL091C	II	47305	2324	1130	0
Fig1B	YBL091C	II	47306	2323	986	0
Fig1B	YBL091C	II	47307	2322	993	0
Fig1B	YBL091C	II	47308	2321	1124	0
Fig1B	YBL091C	II	47309	2320	1152	0
Fig1B	YBL091C	II	47310	2319	1130	0
Fig1B	YBL091C	II	47311	2318	1143	0
Fig1B	YBL091C	II	47312	2317	1117	0
Fig1B	YBL091C	II	47313	2316	1116	0
Fig1B	YBL091C	II	47314	2315	1102	0
Fig1B	YBL091C	II	47315	2314	1145	0
Fig1B	YBL091C	II	47316	2313	1135	0
Fig1B	YBL091C	II	47317	2312	1142	0
Fig1B	YBL091C	II	47318	2311	1090	0
Fig1B	YBL091C	II	47319	2310	1142	0
Fig1B	YBL091C	II	47320	2309	1152	0
Fig1B	YBL091C	II	47321	2308	1135	0
Fig1B	YBL091C	II	47322	2307	1144	0
Fig1B	YBL091C	II	47323	2306	1150	0
Fig1B	YBL091C	II	47324	2305	1138	0
Fig1B	YBL091C	II	47325	2304	1137	0
Fig1B	YBL091C	II	47326	2303	1040	0
Fig1B	YBL091C	II	47327	2302	1037	0
Fig1B	YBL091C	II	47328	2301	1148	0
Fig1B	YBL091C	II	47329	2300	1122	0
Fig1B	YBL091C	II	47330	2299	1107	0
Fig1B	YBL091C	II	47331	2298	1132	0
Fig1B	YBL091C	II	47332	2297	944	0
Fig1B	YBL091C	II	47333	2296	1028	0
Fig1B	YBL091C	II	47334	2295	986	0
Fig1B	YBL091C	II	47335	2294	890	0
Fig1B	YBL091C	II	47336	2293	885	0
Fig1B	YBL091C	II	47337	2292	1134	0
Fig1B	YBL091C	II	47338	2291	1057	0
Fig1B	YBL091C	II	47339	2290	1078	0
Fig1B	YBL091C	II	47340	2289	1140	0
Fig1B	YBL091C	II	47341	2288	1156	0
Fig1B	YBL091C	II	47342	2287	1155	0
Fig1B	YBL091C	II	47343	2286	1163	0
Fig1B	YBL091C	II	47344	2285	1161	0
Fig1B	YBL091C	II	47345	2284	1157	0
Fig1B	YBL091C	II	47346	2283	1122	0
Fig1B	YBL091C	II	47347	2282	1153	0
Fig1B	YBL091C	II	47348	2281	1162	0
Fig1B	YBL091C	II	47349	2280	929	0
Fig1B	YBL091C	II	47350	2279	650	0
Fig1B	YBL091C	II	47351	2278	1065	0
Fig1B	YBL091C	II	47352	2277	1138	0
Fig1B	YBL091C	II	47353	2276	1151	0
Fig1B	YBL091C	II	47354	2275	1156	0
Fig1B	YBL091C	II	47355	2274	1168	0
Fig1B	YBL091C	II	47356	2273	1169	0
Fig1B	YBL091C	II	47357	2272	1173	0
Fig1B	YBL091C	II	47358	2271	1172	0
Fig1B	YBL091C	II	47359	2270	863	0
Fig1B	YBL091C	II	47360	2269	1173	0
Fig1B	YBL091C	II	47361	2268	1174	0
Fig1B	YBL091C	II	47362	2267	1149	0
Fig1B	YBL091C	II	47363	2266	1151	0
Fig1B	YBL091C	II	47364	2265	1112	0
Fig1B	YBL091C	II	47365	2264	1105	0
Fig1B	YBL091C	II	47366	2263	1041	0
Fig1B	YBL091C	II	47367	2262	1008	0
Fig1B	YBL091C	II	47368	2261	923	0
Fig1B	YBL091C	II	47369	2260	1070	0
Fig1B	YBL091C	II	47370	2259	1070	0
Fig1B	YBL091C	II	47371	2258	1180	0
Fig1B	YBL091C	II	47372	2257	1180	0
Fig1B	YBL091C	II	47373	2256	1179	0
Fig1B	YBL091C	II	47374	2255	1182	0
Fig1B	YBL091C	II	47375	2254	1175	0
Fig1B	YBL091C	II	47376	2253	1176	0
Fig1B	YBL091C	II	47377	2252	1130	0
Fig1B	YBL091C	II	47378	2251	1177	0
Fig1B	YBL091C	II	47379	2250	1174	0
Fig1B	YBL091C	II	47380	2249	1057	0
Fig1B	YBL091C	II	47381	2248	1164	0
Fig1B	YBL091C	II	47382	2247	1087	0
Fig1B	YBL091C	II	47383	2246	1175	0
Fig1B	YBL091C	II	47384	2245	1175	0
Fig1B	YBL091C	II	47385	2244	898	0
Fig1B	YBL091C	II	47386	2243	1164	0
Fig1B	YBL091C	II	47387	2242	1155	0
Fig1B	YBL091C	II	47388	2241	1174	0
Fig1B	YBL091C	II	47389	2240	1184	0
Fig1B	YBL091C	II	47390	2239	1182	0
Fig1B	YBL091C	II	47391	2238	1167	0
Fig1B	YBL091C	II	47392	2237	1177	0
Fig1B	YBL091C	II	47393	2236	1154	0
Fig1B	YBL091C	II	47394	2235	1169	0
Fig1B	YBL091C	II	47395	2234	1171	0
Fig1B	YBL091C	II	47396	2233	1163	0
Fig1B	YBL091C	II	47397	2232	949	0
Fig1B	YBL091C	II	47398	2231	672	0
Fig1B	YBL091C	II	47399	2230	1054	0
Fig1B	YBL091C	II	47400	2229	984	0
Fig1B	YBL091C	II	47401	2228	1056	0
Fig1B	YBL091C	II	47402	2227	1031	0
Fig1B	YBL091C	II	47403	2226	1048	0
Fig1B	YBL091C	II	47404	2225	1148	0
Fig1B	YBL091C	II	47405	2224	1114	0
Fig1B	YBL091C	II	47406	2223	1083	0
Fig1B	YBL091C	II	47407	2222	1166	0
Fig1B	YBL091C	II	47408	2221	1126	0
Fig1B	YBL091C	II	47409	2220	1162	0
Fig1B	YBL091C	II	47410	2219	1158	0
Fig1B	YBL091C	II	47411	2218	1173	0
Fig1B	YBL091C	II	47412	2217	1151	0
Fig1B	YBL091C	II	47413	2216	1074	0
Fig1B	YBL091C	II	47414	2215	827	0
Fig1B	YBL091C	II	47415	2214	1153	0
Fig1B	YBL091C	II	47416	2213	1172	0
Fig1B	YBL091C	II	47417	2212	1177	0
Fig1B	YBL091C	II	47418	2211	1170	0
Fig1B	YBL091C	II	47419	2210	1172	0
Fig1B	YBL091C	II	47420	2209	1168	0
Fig1B	YBL091C	II	47421	2208	1172	0
Fig1B	YBL091C	II	47422	2207	987	0
Fig1B	YBL091C	II	47423	2206	991	0
Fig1B	YBL091C	II	47424	2205	1141	0
Fig1B	YBL091C	II	47425	2204	1173	0
Fig1B	YBL091C	II	47426	2203	1145	0
Fig1B	YBL091C	II	47427	2202	1180	0
Fig1B	YBL091C	II	47428	2201	1114	0
Fig1B	YBL091C	II	47429	2200	1175	0
Fig1B	YBL091C	II	47430	2199	1177	0
Fig1B	YBL091C	II	47431	2198	1181	0
Fig1B	YBL091C	II	47432	2197	1171	0
Fig1B	YBL091C	II	47433	2196	1181	0
Fig1B	YBL091C	II	47434	2195	1184	0
Fig1B	YBL091C	II	47435	2194	1185	0
Fig1B	YBL091C	II	47436	2193	1184	0
Fig1B	YBL091C	II	47437	2192	1047	0
Fig1B	YBL091C	II	47438	2191	1158	0
Fig1B	YBL091C	II	47439	2190	1137	0
Fig1B	YBL091C	II	47440	2189	1071	0
Fig1B	YBL091C	II	47441	2188	1172	0
Fig1B	YBL091C	II	47442	2187	1128	0
Fig1B	YBL091C	II	47443	2186	1175	0
Fig1B	YBL091C	II	47444	2185	1189	0
Fig1B	YBL091C	II	47445	2184	1189	0
Fig1B	YBL091C	II	47446	2183	1190	0
Fig1B	YBL091C	II	47447	2182	1194	0
Fig1B	YBL091C	II	47448	2181	1199	0
Fig1B	YBL091C	II	47449	2180	1190	0
Fig1B	YBL091C	II	47450	2179	635	0
Fig1B	YBL091C	II	47451	2178	1176	0
Fig1B	YBL091C	II	47452	2177	1177	0
Fig1B	YBL091C	II	47453	2176	1173	0
Fig1B	YBL091C	II	47454	2175	1171	0
Fig1B	YBL091C	II	47455	2174	1193	0
Fig1B	YBL091C	II	47456	2173	1177	0
Fig1B	YBL091C	II	47457	2172	1177	0
Fig1B	YBL091C	II	47458	2171	1161	0
Fig1B	YBL091C	II	47459	2170	1173	0
Fig1B	YBL091C	II	47460	2169	1193	0
Fig1B	YBL091C	II	47461	2168	1160	0
Fig1B	YBL091C	II	47462	2167	1147	0
Fig1B	YBL091C	II	47463	2166	1157	0
Fig1B	YBL091C	II	47464	2165	1174	0
Fig1B	YBL091C	II	47465	2164	1095	0
Fig1B	YBL091C	II	47466	2163	1096	0
Fig1B	YBL091C	II	47467	2162	1093	0
Fig1B	YBL091C	II	47468	2161	1184	0
Fig1B	YBL091C	II	47469	2160	1191	0
Fig1B	YBL091C	II	47470	2159	1193	0
Fig1B	YBL091C	II	47471	2158	1187	0
Fig1B	YBL091C	II	47472	2157	1193	0
Fig1B	YBL091C	II	47473	2156	1199	0
Fig1B	YBL091C	II	47474	2155	1194	0
Fig1B	YBL091C	II	47475	2154	1181	0
Fig1B	YBL091C	II	47476	2153	1194	0
Fig1B	YBL091C	II	47477	2152	1130	0
Fig1B	YBL091C	II	47478	2151	1185	0
Fig1B	YBL091C	II	47479	2150	1199	0
Fig1B	YBL091C	II	47480	2149	1185	0
Fig1B	YBL091C	II	47481	2148	1199	0
Fig1B	YBL091C	II	47482	2147	1194	0
Fig1B	YBL091C	II	47483	2146	1135	0
Fig1B	YBL091C	II	47484	2145	1195	0
Fig1B	YBL091C	II	47485	2144	1185	0
Fig1B	YBL091C	II	47486	2143	1184	0
Fig1B	YBL091C	II	47487	2142	1191	0
Fig1B	YBL091C	II	47488	2141	1160	0
Fig1B	YBL091C	II	47489	2140	1159	0
Fig1B	YBL091C	II	47490	2139	1194	0
Fig1B	YBL091C	II	47491	2138	1161	0
Fig1B	YBL091C	II	47492	2137	1186	0
Fig1B	YBL091C	II	47493	2136	1175	0
Fig1B	YBL091C	II	47494	2135	1192	0
Fig1B	YBL091C	II	47495	2134	1132	0
Fig1B	YBL091C	II	47496	2133	1181	0
Fig1B	YBL091C	II	47497	2132	1152	0
Fig1B	YBL091C	II	47498	2131	1147	0
Fig1B	YBL091C	II	47499	2130	1147	0
Fig1B	YBL091C	II	47500	2129	1134	0
Fig1B	YBL091C	II	47501	2128	1167	0
Fig1B	YBL091C	II	47502	2127	1172	0
Fig1B	YBL091C	II	47503	2126	1163	0
Fig1B	YBL091C	II	47504	2125	1162	0
Fig1B	YBL091C	II	47505	2124	1141	0
Fig1B	YBL091C	II	47506	2123	1033	0
Fig1B	YBL091C	II	47507	2122	1128	0
Fig1B	YBL091C	II	47508	2121	1151	0
Fig1B	YBL091C	II	47509	2120	1102	0
Fig1B	YBL091C	II	47510	2119	1134	0
Fig1B	YBL091C	II	47511	2118	1157	0
Fig1B	YBL091C	II	47512	2117	1147	0
Fig1B	YBL091C	II	47513	2116	1168	0
Fig1B	YBL091C	II	47514	2115	1164	0
