transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YBR070C_mRNA	69	555.2	51.7	20.0	3.52	48.17	1.0	0.0941	-44.65
YBR071W_mRNA	154	689.3	51.59	53.5	3.36	48.23	0.9935	0.0925	-44.88
YBR072W_mRNA	180	654.8	43.89	13.0	6.88	37.02	1.0	0.0882	-30.14
YBR073W_mRNA	213	796.9	54.87	68.0	4.61	50.27	0.9906	0.1052	-45.66
YBR074W_mRNA	204	588.5	41.78	15.0	1.29	40.5	0.9755	0.0961	-39.21
YBR076C-A_mRNA	187	461.5	56.08	73.0	2.79	53.29	0.9947	0.1348	-50.51
YBR077C_mRNA	70	594.7	57.87	73.0	1.2	56.67	1.0	0.1031	-55.47
YBR078W_mRNA	2441	763.2	53.71	69.0	4.72	48.99	0.9861	0.0965	-44.28
YBR079C_mRNA	368	706.9	45.01	13.0	1.36	43.65	0.9973	0.082	-42.3
YBR080C_mRNA	282	693.8	52.45	57.0	1.78	50.67	1.0	0.1122	-48.89
YBR081C_mRNA	77	882.3	65.78	71.0	4.19	61.58	1.0	0.1284	-57.39
YBR082C_mRNA	1577	512.0	42.82	15.0	3.43	39.39	0.9962	0.0879	-35.97
YBR083W_mRNA	90	716.9	95.84	73.0	46.08	49.77	0.9778	0.175	-3.69
YBR084C-A_mRNA	4334	526.5	39.87	13.0	3.32	36.56	0.994	0.0795	-33.24
YBR084W_mRNA	598	809.0	45.47	22.5	3.4	42.07	0.9732	0.0895	-38.68
YBR085C-A_mRNA	2481	564.3	46.82	23.0	3.42	43.4	0.9948	0.0861	-39.98
YBR085W_mRNA	59	692.4	78.41	83.0	17.83	60.58	1.0	0.1368	-42.75
YBR086C_mRNA	416	762.2	56.42	73.0	5.12	51.31	0.9976	0.1194	-46.19
YBR087W_mRNA	299	725.5	59.13	67.0	3.84	55.29	1.0	0.1041	-51.45
YBR088C_mRNA	251	620.5	43.84	19.0	3.74	40.1	0.9522	0.0844	-36.36
YBR089C-A_mRNA	89	432.3	45.07	40.0	10.92	34.15	1.0	0.0989	-23.22
YBR090C_mRNA	447	494.2	55.63	19.0	17.01	38.62	0.9955	0.1056	-21.61
YBR091C_mRNA	88	429.7	45.69	25.0	2.23	43.47	1.0	0.1078	-41.24
YBR092C_mRNA	649	611.9	56.0	69.0	5.4	50.61	0.9892	0.117	-45.21
YBR093C_mRNA	404	830.9	51.36	61.0	1.63	49.73	0.9975	0.0924	-48.11
YBR094W_mRNA	107	625.9	50.47	64.0	3.35	47.12	1.0	0.1018	-43.78
YBR095C_mRNA	58	704.6	49.05	41.0	1.78	47.28	0.9828	0.0981	-45.5
YBR096W_mRNA	263	627.1	53.35	65.0	2.97	50.37	0.9962	0.0931	-47.4
YBR097W_mRNA	82	867.0	43.66	17.0	3.1	40.56	1.0	0.0656	-37.46
YBR098W_mRNA	40	602.4	50.38	46.0	2.58	47.8	1.0	0.1108	-45.22
YBR101C_mRNA	2620	648.7	51.17	52.0	3.2	47.98	0.995	0.0954	-44.78
YBR102C_mRNA	74	806.7	59.89	16.5	2.96	56.93	1.0	0.081	-53.97
YBR103W_mRNA	76	850.3	61.05	71.5	2.42	58.63	1.0	0.1055	-56.21
YBR104W_mRNA	504	689.9	42.65	13.0	2.77	39.87	0.994	0.0718	-37.1
YBR105C_mRNA	71	773.4	57.83	66.0	5.07	52.76	0.9859	0.0888	-47.69
YBR106W_mRNA	2089	570.2	43.15	15.0	3.09	40.06	0.9986	0.0786	-36.98
YBR107C_mRNA	58	511.9	54.16	63.0	2.22	51.93	1.0	0.1426	-49.71
YBR108W_mRNA	80	574.3	56.8	71.0	3.74	53.06	1.0	0.1431	-49.32
YBR109C_mRNA	1105	560.4	45.23	28.0	2.11	43.13	0.9946	0.088	-41.02
YBR110W_mRNA	145	741.6	61.57	67.0	9.1	52.47	0.9862	0.1064	-43.37
YBR111C_mRNA	662	593.4	49.31	18.0	2.14	47.18	0.9864	0.0869	-45.04
YBR111W-A_mRNA	471	449.6	54.46	61.0	10.13	44.33	0.9979	0.1204	-34.2
YBR112C_mRNA	223	656.1	51.65	24.0	4.1	47.55	0.9955	0.103	-43.45
YBR114W_mRNA	106	599.1	46.85	23.0	2.99	43.86	0.9906	0.1356	-40.87
YBR115C_mRNA	437	762.5	42.27	14.0	2.54	39.73	0.9931	0.0804	-37.18
YBR116C_mRNA	11	536.2	63.09	83.0	2.09	61.0	1.0	0.1388	-58.91
YBR117C_mRNA	13	858.8	150.69	95.0	5.62	145.08	1.0	0.1848	-139.46
YBR118W_mRNA	16690	818.6	53.9	25.0	2.83	51.06	0.9956	0.0851	-48.23
YBR119W_mRNA	86	552.8	66.78	27.5	15.86	50.92	0.9535	0.1315	-35.06
YBR120C_mRNA	136	525.3	45.44	22.5	1.94	43.5	1.0	0.0898	-41.56
YBR121C-A_mRNA	830	774.7	58.66	57.0	4.76	53.9	0.994	0.1005	-49.15
YBR121C_mRNA	921	856.0	52.37	36.0	2.85	49.52	0.9891	0.0881	-46.67
YBR122C_mRNA	277	578.9	38.84	14.0	1.73	37.11	0.9964	0.0741	-35.38
YBR123C_mRNA	29	831.6	43.55	14.0	2.14	41.41	1.0	0.076	-39.28
YBR125C_mRNA	90	607.5	92.19	83.5	1.71	90.48	0.9889	0.1929	-88.77
YBR126C_mRNA	353	854.9	56.07	71.0	3.92	52.15	1.0	0.0895	-48.23
YBR126W-A_mRNA	487	365.8	43.58	19.0	1.28	42.3	0.9979	0.1112	-41.02
YBR126W-B_mRNA	68	239.9	43.0	18.5	4.99	38.01	0.9853	0.1666	-33.03
YBR127C_mRNA	429	729.8	39.0	13.0	3.07	35.93	0.9837	0.0803	-32.87
YBR128C_mRNA	30	417.2	68.03	71.0	2.37	65.67	1.0	0.1726	-63.3
YBR129C_mRNA	114	653.2	51.45	62.5	1.79	49.66	1.0	0.0904	-47.87
YBR130C_mRNA	97	675.0	46.12	19.0	1.52	44.61	0.9794	0.0954	-43.09
YBR131W_mRNA	49	799.9	42.31	14.0	1.63	40.67	1.0	0.0763	-39.04
YBR132C_mRNA	51	603.9	56.29	72.0	2.73	53.57	0.9804	0.141	-50.84
YBR133C_mRNA	61	760.0	44.62	23.0	1.41	43.21	1.0	0.0761	-41.8
YBR135W_mRNA	154	531.6	54.7	69.5	6.06	48.64	0.974	0.1121	-42.57
YBR136W_mRNA	173	653.3	50.24	27.0	2.23	48.01	0.9827	0.0872	-45.79
YBR137W_mRNA	153	593.9	48.82	19.0	3.04	45.78	1.0	0.0862	-42.74
YBR138C_mRNA	60	548.4	61.45	69.0	5.57	55.88	1.0	0.1277	-50.32
YBR139W_mRNA	173	662.8	51.06	54.0	2.81	48.25	1.0	0.0976	-45.45
YBR140C_mRNA	192	754.6	41.26	12.0	4.87	36.39	0.9896	0.0697	-31.52
YBR141C_mRNA	33	697.8	41.64	16.0	3.15	38.48	0.9697	0.0658	-35.33
YBR142W_mRNA	323	608.0	40.99	14.0	3.1	37.89	0.9938	0.0965	-34.79
YBR143C_mRNA	1803	870.8	56.39	59.0	2.22	54.17	0.9933	0.0826	-51.96
YBR144C_mRNA	12	371.9	251.5	172.5	109.58	141.92	1.0	0.6226	-32.33
YBR145W_mRNA	378	706.1	44.43	21.0	2.59	41.84	0.9841	0.0819	-39.25
YBR146W_mRNA	211	644.7	48.73	23.0	2.19	46.54	0.9858	0.0898	-44.34
YBR147W_mRNA	122	762.0	56.92	64.0	9.29	47.63	1.0	0.0788	-38.34
YBR148W_mRNA	27	426.5	75.56	70.0	39.19	36.37	1.0	0.2318	2.81
YBR149W_mRNA	248	726.9	55.18	64.0	2.26	52.92	0.9879	0.1	-50.67
YBR150C_mRNA	67	659.5	49.46	56.0	3.75	45.72	1.0	0.0886	-41.97
YBR151W_mRNA	382	656.4	49.74	24.5	6.92	42.82	0.9948	0.0998	-35.9
YBR153W_mRNA	113	482.5	53.58	69.0	1.83	51.75	0.9912	0.1392	-49.92
YBR154C_mRNA	948	624.8	41.22	13.0	1.98	39.24	0.9916	0.0716	-37.27
YBR155W_mRNA	68	673.3	45.56	17.5	1.51	44.04	1.0	0.1016	-42.53
YBR156C_mRNA	15	924.7	63.33	73.0	5.13	58.2	1.0	0.1081	-53.07
YBR157C_mRNA	115	549.4	44.97	26.0	3.12	41.85	0.9826	0.102	-38.73
YBR158W_mRNA	340	754.7	87.05	66.5	43.27	43.78	0.9971	0.1314	-0.51
YBR159W_mRNA	505	762.7	50.64	58.0	4.04	46.59	0.998	0.0878	-42.55
YBR160W_mRNA	143	771.2	46.82	26.0	1.64	45.18	1.0	0.0734	-43.55
YBR161W_mRNA	66	602.5	51.26	64.0	4.55	46.71	0.9697	0.1103	-42.17
YBR162C_mRNA	1471	780.8	53.96	70.0	3.16	50.79	0.9898	0.0963	-47.63
YBR162W-A_mRNA	862	332.5	51.01	33.5	1.23	49.79	0.9896	0.1466	-48.56
YBR163W_mRNA	74	639.9	78.59	61.0	7.39	71.2	1.0	0.1399	-63.81
YBR164C_mRNA	762	644.3	44.77	16.0	1.88	42.89	0.9908	0.0748	-41.02
YBR165W_mRNA	115	680.6	53.7	69.0	4.04	49.66	1.0	0.096	-45.62
YBR166C_mRNA	418	825.0	52.21	68.0	2.24	49.97	0.9761	0.0869	-47.72
YBR167C_mRNA	126	530.8	68.13	78.0	1.85	66.28	0.9921	0.132	-64.43
YBR168W_mRNA	65	905.4	70.03	73.0	1.6	68.43	1.0	0.1043	-66.83
YBR169C_mRNA	403	812.4	52.19	55.0	3.21	48.97	0.9926	0.0915	-45.76
YBR170C_mRNA	133	645.7	46.46	27.0	2.64	43.82	0.9699	0.0929	-41.18
YBR171W_mRNA	383	559.5	44.61	16.0	2.28	42.33	0.9504	0.0888	-40.04
YBR172C_mRNA	95	775.5	49.86	33.0	1.83	48.03	1.0	0.086	-46.2
YBR173C_mRNA	445	544.1	50.94	66.0	2.48	48.47	0.9933	0.0998	-45.99
YBR174C_mRNA	17	854.8	68.18	57.0	2.18	66.0	1.0	0.0877	-63.82
YBR175W_mRNA	95	694.9	49.25	27.0	2.38	46.87	0.9895	0.0814	-44.49
YBR176W_mRNA	59	671.0	52.59	64.0	2.07	50.53	0.9831	0.1029	-48.46
YBR177C_mRNA	220	759.4	54.5	71.0	3.14	51.36	1.0	0.0975	-48.22
YBR178W_mRNA	5	520.6	224.2	194.0	47.8	176.4	1.0	0.4507	-128.6
YBR179C_mRNA	82	857.5	74.9	85.5	2.71	72.2	1.0	0.1229	-69.49
YBR180W_mRNA	15	479.9	80.8	87.0	2.33	78.47	1.0	0.2217	-76.13
YBR181C_mRNA	5585	657.7	40.96	12.0	2.5	38.46	0.9928	0.0693	-35.96
YBR182C-A_mRNA	8	443.1	67.75	7.5	0.38	67.38	0.875	0.1268	-67.0
YBR182C_mRNA	44	705.5	89.48	81.5	14.61	74.86	0.9773	0.158	-60.25
YBR183W_mRNA	174	673.2	55.54	67.5	11.11	44.43	1.0	0.1264	-33.32
YBR184W_mRNA	29	489.1	41.07	12.0	1.24	39.83	1.0	0.0931	-38.59
YBR185C_mRNA	92	647.2	57.46	73.0	3.85	53.61	0.9891	0.1066	-49.76
YBR186W_mRNA	20	650.5	72.55	79.0	24.35	48.2	0.95	0.1104	-23.85
YBR187W_mRNA	204	605.2	52.11	37.0	5.05	47.06	0.9608	0.0975	-42.01
YBR188C_mRNA	401	528.9	45.81	25.0	1.73	44.08	0.99	0.0986	-42.35
YBR189W_mRNA	4975	513.2	39.26	12.0	2.34	36.92	0.9958	0.0831	-34.58
YBR191W-A_mRNA	1768	464.7	43.06	29.0	10.97	32.09	0.9972	0.0996	-21.12
YBR191W_mRNA	4049	585.5	49.49	52.0	1.99	47.49	0.9896	0.0848	-45.5
YBR192W_mRNA	167	820.3	58.68	76.0	3.26	55.43	0.982	0.0932	-52.17
YBR193C_mRNA	131	546.5	52.18	66.0	2.15	50.02	1.0	0.1054	-47.87
YBR194W_mRNA	102	532.2	43.71	25.5	2.59	41.12	1.0	0.0822	-38.53
YBR195C_mRNA	46	667.6	58.57	25.0	5.04	53.52	1.0	0.1176	-48.48
YBR196C-A_mRNA	12	437.5	86.67	81.0	1.83	84.83	1.0	0.2431	-83.0
YBR196C-B_mRNA	32	457.5	180.34	160.0	44.75	135.59	1.0	0.4007	-90.84
YBR196C_mRNA	3484	913.7	52.26	69.0	3.37	48.89	0.9888	0.0839	-45.52
YBR197C_mRNA	110	509.6	49.42	13.0	5.13	44.29	0.9909	0.1166	-39.16
YBR198C_mRNA	74	785.2	46.69	30.5	2.01	44.68	1.0	0.0972	-42.66
YBR199W_mRNA	339	713.7	42.09	13.0	2.9	39.19	0.9794	0.0771	-36.29
YBR200W_mRNA	113	775.7	49.98	45.0	4.09	45.89	0.9823	0.0921	-41.81
YBR201C-A_mRNA	26	424.5	51.88	63.5	3.5	48.38	1.0	0.1369	-44.88
YBR201W_mRNA	293	611.1	53.46	71.0	3.29	50.17	1.0	0.0957	-46.88
YBR202W_mRNA	34	1062.1	73.24	79.0	5.41	67.82	1.0	0.0985	-62.41
YBR203W_mRNA	114	888.0	58.01	30.5	2.63	55.38	0.9649	0.0892	-52.75
YBR204C_mRNA	83	762.2	59.59	66.0	12.52	47.07	0.9759	0.0838	-34.55
YBR205W_mRNA	85	845.8	56.68	73.0	1.38	55.31	0.9765	0.0789	-53.93
YBR206W_mRNA	158	679.7	47.12	28.0	3.22	43.9	1.0	0.0907	-40.68
YBR207W_mRNA	194	701.8	51.18	69.0	5.44	45.74	0.9948	0.0967	-40.3
YBR208C_mRNA	331	578.8	43.4	15.0	2.13	41.27	0.9758	0.0907	-39.15
YBR210W_mRNA	209	551.2	88.28	81.0	1.68	86.59	0.9952	0.1708	-84.91
YBR211C_mRNA	121	686.5	57.25	53.0	2.48	54.77	0.9917	0.0994	-52.29
YBR212W_mRNA	108	1006.9	51.05	66.5	1.84	49.2	0.9815	0.0877	-47.36
YBR213W_mRNA	25	723.8	51.16	73.0	2.36	48.8	1.0	0.0888	-46.44
YBR214W_mRNA	187	686.4	93.67	74.0	49.53	44.14	1.0	0.2093	5.4
YBR215W_mRNA	73	673.4	88.38	19.0	8.58	79.81	0.9863	0.1762	-71.23
YBR216C_mRNA	87	752.5	52.44	74.0	1.41	51.02	0.9655	0.0934	-49.61
YBR217W_mRNA	112	630.2	52.21	25.0	2.97	49.23	0.9821	0.1034	-46.26
YBR218C_mRNA	476	765.3	44.19	17.5	2.71	41.48	0.9832	0.0801	-38.76
YBR220C_mRNA	61	856.5	52.25	29.0	6.57	45.67	1.0	0.0931	-39.1
YBR221C_mRNA	675	836.3	42.52	13.0	1.96	40.56	0.9733	0.0712	-38.59
YBR222C_mRNA	117	788.4	49.34	15.0	10.96	38.38	1.0	0.0758	-27.43
YBR223C_mRNA	53	661.1	41.32	15.0	1.66	39.66	1.0	0.0819	-38.0
YBR225W_mRNA	22	780.3	57.59	63.5	9.5	48.09	1.0	0.0865	-38.59
YBR226C_mRNA	52	478.2	38.25	10.0	2.56	35.69	0.9423	0.0898	-33.13
YBR227C_mRNA	46	873.3	40.22	12.0	1.52	38.7	0.8696	0.0507	-37.17
YBR228W_mRNA	49	535.7	63.35	72.0	16.49	46.86	1.0	0.1185	-30.37
YBR229C_mRNA	125	796.3	65.71	72.0	9.7	56.01	0.984	0.1148	-46.3
YBR230C_mRNA	199	485.5	89.24	86.0	7.7	81.54	1.0	0.1876	-73.84
YBR230W-A_mRNA	63	355.7	47.37	20.0	1.4	45.97	0.9841	0.1294	-44.57
YBR231C_mRNA	42	437.6	57.12	26.0	9.45	47.67	1.0	0.1269	-38.21
YBR233W-A_mRNA	198	468.0	45.91	20.0	2.97	42.94	0.9899	0.1026	-39.97
YBR233W_mRNA	41	692.3	37.37	15.0	6.27	31.1	0.9756	0.077	-24.83
YBR234C_mRNA	252	767.0	50.17	35.5	2.73	47.45	0.996	0.0789	-44.72
YBR235W_mRNA	86	911.6	52.83	66.5	3.83	49.0	0.9884	0.0918	-45.17
YBR236C_mRNA	246	910.3	46.58	18.0	3.28	43.3	0.9878	0.069	-40.01
YBR237W_mRNA	55	546.9	53.15	50.0	4.98	48.16	1.0	0.1084	-43.18
YBR238C_mRNA	64	800.3	59.38	68.5	6.48	52.89	1.0	0.1228	-46.41
YBR239C_mRNA	77	476.6	123.49	84.0	82.83	40.66	0.961	0.2817	42.17
YBR240C_mRNA	36	473.2	51.72	64.0	5.33	46.39	1.0	0.1401	-41.06
YBR241C_mRNA	31	825.4	83.06	77.0	6.58	76.48	1.0	0.1557	-69.9
YBR242W_mRNA	258	679.2	53.09	66.5	2.72	50.37	0.9961	0.0903	-47.65
YBR243C_mRNA	151	607.8	54.3	70.0	4.7	49.6	1.0	0.1192	-44.89
YBR244W_mRNA	204	555.3	49.78	45.0	2.59	47.2	0.9706	0.0914	-44.61
YBR245C_mRNA	66	545.7	45.55	9.5	3.38	42.17	0.9697	0.0896	-38.79
YBR246W_mRNA	127	698.7	50.66	67.0	1.78	48.88	0.9685	0.0988	-47.1
YBR247C_mRNA	113	817.4	36.19	9.0	2.79	33.4	0.9912	0.0639	-30.61
YBR248C_mRNA	149	686.4	40.47	11.0	1.68	38.79	0.9866	0.0799	-37.1
YBR249C_mRNA	1533	781.0	48.99	57.0	3.86	45.13	0.9909	0.0852	-41.28
YBR250W_mRNA	32	583.7	171.12	150.5	53.53	117.59	1.0	0.3322	-64.06
YBR251W_mRNA	93	551.5	60.02	12.0	19.02	41.0	1.0	0.1108	-21.98
YBR252W_mRNA	499	478.9	48.62	28.0	3.53	45.09	0.998	0.0994	-41.57
YBR253W_mRNA	145	461.7	55.66	40.0	5.79	49.88	0.9862	0.1128	-44.09
YBR254C_mRNA	175	591.5	45.71	19.0	3.49	42.23	1.0	0.0773	-38.74
YBR255C-A_mRNA	115	421.6	49.38	11.0	14.38	35.0	0.9826	0.112	-20.62
YBR255W_mRNA	89	604.0	56.06	70.0	3.18	52.88	1.0	0.1104	-49.7
YBR256C_mRNA	1338	642.7	44.07	16.0	3.16	40.92	0.9851	0.0729	-37.76
YBR257W_mRNA	130	682.5	45.24	19.0	3.07	42.17	0.9846	0.0763	-39.1
YBR258C_mRNA	70	485.0	44.1	18.5	2.79	41.31	1.0	0.0869	-38.53
YBR259W_mRNA	68	886.6	74.19	74.5	3.04	71.15	0.9853	0.1202	-68.1
YBR260C_mRNA	114	710.9	63.53	74.0	3.59	59.94	0.9912	0.1164	-56.35
YBR261C_mRNA	112	611.1	44.29	14.0	1.91	42.38	0.9464	0.0847	-40.47
YBR262C_mRNA	239	408.2	34.46	10.0	5.17	29.29	1.0	0.0842	-24.12
YBR263W_mRNA	342	838.0	46.16	22.5	3.61	42.56	0.9912	0.0933	-38.95
YBR264C_mRNA	54	462.4	40.63	10.0	2.54	38.09	1.0	0.0786	-35.56
YBR265W_mRNA	120	702.4	45.38	19.0	2.02	43.36	1.0	0.0857	-41.34
YBR267W_mRNA	74	697.0	52.43	72.0	1.62	50.81	1.0	0.0978	-49.19
YBR268W_mRNA	333	422.4	42.93	15.0	1.61	41.32	0.991	0.0959	-39.72
YBR269C_mRNA	170	462.8	44.41	17.0	3.43	40.98	0.9882	0.1017	-37.55
YBR270C_mRNA	24	578.5	56.83	47.0	9.79	47.04	1.0	0.1314	-37.25
YBR271W_mRNA	65	681.4	50.97	35.0	2.52	48.45	0.9846	0.0863	-45.92
YBR272C_mRNA	106	697.4	50.25	16.0	3.2	47.05	1.0	0.103	-43.85
YBR273C_mRNA	89	684.6	44.94	16.0	4.78	40.17	0.9888	0.0953	-35.39
YBR274W_mRNA	83	677.7	48.13	28.0	1.78	46.35	1.0	0.0945	-44.57
YBR275C_mRNA	53	739.4	52.04	60.0	1.55	50.49	0.9811	0.1053	-48.94
YBR276C_mRNA	138	715.9	39.91	10.0	2.15	37.75	0.9783	0.0814	-35.6
YBR278W_mRNA	66	474.2	50.32	25.0	2.24	48.08	1.0	0.1072	-45.83
YBR279W_mRNA	33	367.1	43.55	12.0	2.15	41.39	1.0	0.1176	-39.24
YBR280C_mRNA	87	745.5	60.71	24.0	9.26	51.45	0.9885	0.1145	-42.18
YBR281C_mRNA	157	713.8	60.98	75.0	7.28	53.7	1.0	0.122	-46.42
YBR282W_mRNA	256	488.9	39.23	12.0	2.07	37.16	0.9492	0.084	-35.09
YBR283C_mRNA	774	684.9	48.75	64.5	3.72	45.03	0.9935	0.0982	-41.32
YBR284W_mRNA	20	531.0	78.05	84.5	22.2	55.85	1.0	0.1703	-33.65
YBR285W_mRNA	49	538.2	60.41	75.0	2.1	58.31	1.0	0.1192	-56.2
YBR286W_mRNA	902	715.5	48.06	42.5	2.39	45.67	0.9922	0.104	-43.28
YBR287W_mRNA	380	733.0	56.43	73.0	2.73	53.71	0.9921	0.1146	-50.98
YBR288C_mRNA	194	789.7	44.09	26.0	3.39	40.7	0.9897	0.0742	-37.31
YBR289W_mRNA	36	847.4	65.0	72.0	4.11	60.89	1.0	0.1038	-56.78
YBR290W_mRNA	325	722.1	45.55	28.0	2.7	42.85	0.9908	0.0721	-40.14
YBR291C_mRNA	176	544.1	58.7	65.0	4.41	54.29	0.9943	0.132	-49.88
YBR292C_mRNA	25	697.3	186.68	99.0	48.28	138.4	1.0	0.2752	-90.12
YBR293W_mRNA	90	648.1	99.38	69.0	13.08	86.3	0.9889	0.211	-73.22
YBR294W_mRNA	32	530.4	129.75	130.0	7.94	121.81	0.9688	0.2977	-113.88
YBR295W_mRNA	75	702.2	52.57	62.0	6.64	45.93	1.0	0.1081	-39.29
YBR296C_mRNA	99	731.9	54.9	67.0	2.34	52.56	1.0	0.1096	-50.21
YBR297W_mRNA	121	602.4	52.59	21.0	11.08	41.5	0.9917	0.1042	-30.42
YBR298C_mRNA	97	584.3	51.37	47.0	3.36	48.01	0.9897	0.1071	-44.65
YBR299W_mRNA	25	648.2	60.12	32.0	1.44	58.68	1.0	0.1185	-57.24
YBR300C_mRNA	7	654.7	246.29	81.0	137.86	108.43	1.0	0.3249	29.43
YBR302C_mRNA	187	747.0	57.81	52.0	6.71	51.11	0.984	0.1079	-44.4
YCL001W-A_mRNA	11	873.0	544.73	661.0	501.09	43.64	1.0	0.594	457.45
YCL001W-B_mRNA	18	465.6	262.5	233.0	144.72	117.78	1.0	0.5288	26.94
YCL001W_mRNA	631	575.1	51.92	43.0	5.27	46.65	0.9889	0.0942	-41.38
YCL002C_mRNA	232	704.0	64.57	72.0	12.98	51.59	0.9914	0.1023	-38.62
YCL004W_mRNA	34	804.2	72.12	67.0	20.65	51.47	0.9706	0.1161	-30.82
YCL005W-A_mRNA	713	360.5	61.63	59.0	20.7	40.93	0.9986	0.1714	-20.23
YCL005W_mRNA	91	568.5	89.75	83.0	8.15	81.59	1.0	0.203	-73.44
YCL008C_mRNA	45	625.8	46.91	31.0	4.51	42.4	1.0	0.0885	-37.89
YCL009C_mRNA	831	714.5	48.92	62.0	2.78	46.14	0.9952	0.0882	-43.36
YCL010C_mRNA	103	876.4	93.8	88.0	1.75	92.05	0.9903	0.1141	-90.3
YCL011C_mRNA	489	639.6	47.78	32.0	2.16	45.62	0.9918	0.0938	-43.47
YCL012C_mRNA	166	483.9	45.37	21.0	2.48	42.89	0.9639	0.0939	-40.41
YCL014W_mRNA	56	734.8	43.18	25.0	2.11	41.07	1.0	0.0853	-38.96
YCL016C_mRNA	50	744.8	47.68	14.5	1.44	46.24	1.0	0.0705	-44.8
YCL017C_mRNA	152	724.6	47.64	58.0	2.03	45.61	0.9934	0.094	-43.58
YCL018W_mRNA	639	676.5	43.68	15.0	2.74	40.94	0.975	0.083	-38.21
YCL019W_mRNA	503	1695.5	252.29	313.0	4.04	248.25	0.9861	0.1499	-244.21
YCL020W_mRNA	33	565.9	89.33	70.0	17.67	71.67	1.0	0.1621	-54.0
YCL021W-A_mRNA	11924	345.6	81.04	79.0	31.14	49.9	0.9949	0.2145	-18.76
YCL024W_mRNA	67	498.5	52.52	14.0	16.97	35.55	0.9701	0.1499	-18.58
YCL025C_mRNA	487	723.1	51.27	26.0	2.66	48.61	0.9938	0.1026	-45.95
YCL026C-A_mRNA	19	539.1	60.11	38.0	15.42	44.68	1.0	0.1299	-29.26
YCL026C-B_mRNA	31	575.1	68.13	21.0	23.35	44.77	1.0	0.1312	-21.42
YCL027W_mRNA	16	778.1	153.69	140.5	3.31	150.38	1.0	0.2595	-147.06
YCL028W_mRNA	161	775.4	54.28	66.0	4.17	50.11	0.9938	0.088	-45.94
YCL029C_mRNA	55	792.7	48.0	57.0	2.09	45.91	0.9818	0.0836	-43.82
YCL030C_mRNA	1061	769.3	48.2	18.0	2.58	45.62	0.9887	0.0835	-43.04
YCL031C_mRNA	462	740.6	42.31	14.0	2.26	40.06	0.9719	0.0634	-37.8
YCL032W_mRNA	63	533.0	66.33	76.0	1.87	64.46	1.0	0.1518	-62.59
YCL033C_mRNA	196	517.0	49.59	62.5	1.45	48.14	1.0	0.1007	-46.69
YCL034W_mRNA	39	618.3	48.85	63.0	1.03	47.82	1.0	0.1088	-46.79
YCL035C_mRNA	879	454.7	37.59	12.0	1.98	35.61	0.9727	0.08	-33.63
YCL036W_mRNA	40	824.1	52.42	75.5	5.52	46.9	1.0	0.0915	-41.38
YCL037C_mRNA	118	479.4	51.06	70.0	2.58	48.47	1.0	0.1335	-45.89
YCL038C_mRNA	53	937.1	60.45	69.0	2.94	57.51	0.9811	0.0875	-54.57
YCL039W_mRNA	150	695.6	56.27	70.5	4.18	52.09	1.0	0.0971	-47.91
YCL040W_mRNA	431	811.9	43.14	16.0	2.26	40.89	0.9977	0.077	-38.63
YCL042W_mRNA	9	455.6	91.44	85.0	2.44	89.0	0.8889	0.1689	-86.56
YCL043C_mRNA	1015	733.6	43.23	18.0	2.72	40.51	0.9793	0.0827	-37.8
YCL044C_mRNA	66	674.8	67.02	65.0	3.98	63.03	1.0	0.1427	-59.05
YCL045C_mRNA	195	748.8	50.31	65.0	3.1	47.21	0.9897	0.1078	-44.11
YCL047C_mRNA	85	584.0	75.38	82.0	12.49	62.88	0.9882	0.1618	-50.39
YCL048W-A_mRNA	13	423.5	112.85	121.0	2.08	110.77	1.0	0.2667	-108.69
YCL048W_mRNA	22	577.6	173.41	166.5	26.45	146.95	1.0	0.3405	-120.5
YCL049C_mRNA	127	560.2	59.54	67.0	2.97	56.57	1.0	0.1375	-53.61
YCL050C_mRNA	964	676.7	57.67	73.0	2.13	55.53	0.9969	0.1103	-53.4
YCL051W_mRNA	79	642.4	52.28	53.0	2.05	50.23	0.9494	0.1109	-48.18
YCL052C_mRNA	198	693.8	48.28	26.5	2.06	46.22	1.0	0.086	-44.16
YCL054W_mRNA	122	528.0	30.44	7.0	1.77	28.67	0.9836	0.0665	-26.9
YCL055W_mRNA	130	778.1	56.25	41.5	4.05	52.2	1.0	0.089	-48.15
YCL056C_mRNA	195	429.7	43.75	18.0	3.44	40.32	0.9897	0.1022	-36.88
YCL057C-A_mRNA	320	410.1	41.24	14.5	1.9	39.34	0.9938	0.0975	-37.44
YCL057W_mRNA	191	917.9	46.27	23.0	3.26	43.01	0.9895	0.0795	-39.75
YCL058W-A_mRNA	20	300.0	54.2	67.5	2.7	51.5	1.0	0.1572	-48.8
YCL059C_mRNA	391	676.4	37.73	14.0	2.04	35.69	0.9847	0.0752	-33.65
YCL061C_mRNA	72	671.5	45.85	9.5	2.82	43.03	0.9861	0.0781	-40.21
YCL063W_mRNA	40	750.8	104.42	69.5	9.02	95.4	0.95	0.1235	-86.38
YCL064C_mRNA	54	711.7	78.7	77.0	24.56	54.15	1.0	0.1241	-29.59
YCL065W_mRNA	23	386.5	142.35	142.0	91.13	51.22	1.0	0.3248	39.91
