gene	technology	count_new	count_old	len_new	len_old	length_gain_nt	extended	quantifiable	cpm_new	cpm_old	tpm_new	tpm_old	log2fc_cpm	log2fc_tpm	max_same_strand_orf_overlap_nt	worst_tier
YBL032W	direct RNA	186	186	1449	1449	0	False	True	57.71208804506507	58.189808899662	41.800484377888075	38.46664303136537	-0.011892978959454403	0.11991172843606979	0	False
YBL031W	direct RNA	41	41	1222	1222	0	False	True	12.72148177337456	12.826785832721193	10.925703396538166	10.054312496042032	-0.011892978959454847	0.11991172843606979	0	False
YBL030C	direct RNA	1147	1147	1427	1427	0	False	True	355.8912096112346	358.837154881249	261.74367775656543	240.86803700544166	-0.011892978959453515	0.11991172843607067	0	False
YBL029C-A	direct RNA	301	301	1689	1689	0	False	True	93.39429301916445	94.16737891827022	58.03281021706394	53.40434274746454	-0.011892978959454403	0.11991172843606979	0	False
YBL029W	direct RNA	66	64	1306	1131	175	True	True	20.47848285470051	20.022299836442837	16.456501519022822	16.957315384409547	0.032501140398998984	-0.043250119762086925	0	False
YBL028C	direct RNA	897	898	664	664	0	False	True	278.3211987979751	280.9378945800886	439.9072497377668	405.2732935427086	-0.013500438781340662	0.11830426861418353	0	False
YBL027W	direct RNA	5381	5381	973	973	0	False	True	1669.6169127445976	1683.4374284359205	1800.888842443918	1657.2570694444903	-0.011892978959453515	0.1199117284360689	0	False
YBL026W	direct RNA	972	972	841	821	20	True	True	301.592202041953	304.0886787659756	376.36308932901267	354.7830282463024	-0.011892978959453515	0.08518814995873036	0	False
YBL025W	direct RNA	55	55	1137	1080	57	True	True	17.065402378917092	17.206663921943065	15.752118868252571	15.260847851377253	-0.011892978959455291	0.04571078659465311	0	False
YBL024W	direct RNA	239	239	2370	2364	6	True	True	74.15693033747608	74.77077595171622	32.83872679413547	30.296339389305466	-0.011892978959455291	0.11625470482798139	0	False
YBL023C	direct RNA	99	99	2908	2897	11	True	True	30.717724282050764	30.971995059497516	11.086068251638828	10.240624170893128	-0.011892978959454403	0.11444414378687862	0	False
YBL022C	direct RNA	216	216	3620	3610	10	True	True	67.02048934265622	67.57526194799458	19.430408724720667	17.93024722623665	-0.011892978959454403	0.11592086824003545	0	False
YBL021C	direct RNA	53	53	1034	1034	0	False	True	16.444842292411014	16.580967052054227	16.69137392508824	15.360135941846917	-0.011892978959455291	0.11991172843607023	0	False
YBL020W	direct RNA	103	102	2598	1883	715	True	True	31.958844455062916	31.910540364330775	12.910255390719621	16.232655813331903	0.0021822062522671715	-0.3303815171858604	0	False
YBL019W	direct RNA	85	86	1748	1748	0	False	True	26.37380367650823	26.904965405220064	15.834860911402847	14.743369548948612	-0.028766797523851473	0.1030379098716736	0	False
YBL018C	direct RNA	180	179	776	764	12	True	True	55.85040778554684	55.99986985505106	75.53487927780156	70.21006917249527	-0.0038556598940369113	0.10546503335010904	0	False
YBL017C	direct RNA	209	194	5000	4740	260	True	True	64.84852903988495	60.692596379217356	13.61172095643441	12.264874728885932	0.0955533109343003	0.15031698256599668	0	False
YBL016W	direct RNA	111	85	1260	1062	198	True	True	34.44108480108722	26.592116970275644	28.687267907728028	23.984691538374115	0.3731319512529492	0.2582966910653486	0	False
YBL015W	direct RNA	110	110	2027	2027	0	False	True	34.130804757834184	34.41332784388613	17.671592652395827	16.26217629944493	-0.011892978959455291	0.1199117284360689	0	False
YBL014C	direct RNA	60	60	2860	2854	6	True	True	18.616802595182282	18.77090609666516	6.8315928111391635	6.299948657509373	-0.011892978959455291	0.11688191624608146	0	False
YBL011W	direct RNA	124	124	3208	3208	0	False	True	38.47472536337671	38.793205933108	12.587053587605945	11.583159965180469	-0.011892978959454403	0.11991172843606934	0	False
YBL010C	direct RNA	61	61	1214	1214	0	False	True	18.92708263843532	19.08375453160958	16.362433852709202	15.057430828946137	-0.011892978959454403	0.11991172843606934	0	False
YBL009W	direct RNA	87	87	2209	2209	0	False	True	26.99436376301431	27.21781384016448	12.825086187321915	11.802208025971497	-0.011892978959454403	0.11991172843606979	0	False
YBL008W	direct RNA	56	56	2693	2692	1	True	True	17.37568242217013	17.519512356887482	6.771555295408146	6.233797636439932	-0.011892978959454403	0.11937590854471525	0	False
YBL007C	direct RNA	274	274	4017	3969	48	True	True	85.01673185133242	85.7204711747709	22.211888600618597	20.687556271007388	-0.011892978959455291	0.1025688293904361	0	False
YBL006C	direct RNA	174	171	1093	809	284	True	True	53.98872752602862	53.49708237549571	51.84010135003496	63.34135029087204	0.013198002003375287	-0.28907908384302683	0	False
YBL006W-A	direct RNA	7	10	857	857	0	False	True	2.171960302771266	3.1284843494441934	2.6598305732984446	3.496704291818699	-0.5264661517892131	-0.39466144439368867	18	True
YBL005W	direct RNA	189	171	3278	2931	347	True	True	58.642928174824185	53.49708237549571	18.77541782658716	17.48316355691419	0.1324969303757193	0.10287875136132651	18	True
YBL005W-A	direct RNA	8	16	1323	1323	0	False	True	2.4822403460243043	5.005574959110709	1.96909603828249	3.624097448935601	-1.0118929789594548	-0.8800882715639303	0	False
YBL005W-B	direct RNA	1619	1633	5268	5268	0	False	True	502.34339002666854	510.8814942642368	100.07782035285406	92.89239216056804	-0.024314784218583796	0.10748992317694128	0	False
YBL004W	direct RNA	269	242	7647	7482	165	True	True	83.46533163506723	75.70932125654949	11.455075221921023	9.69253528331258	0.14070614632257428	0.24104094552556754	0	False
YBL003C	direct RNA	3489	3517	958	958	0	False	True	1082.5670709098497	1100.2879456995229	1185.9659382335522	1100.1365352962102	-0.023424716390387346	0.10837999100513684	0	False
YBL002W	direct RNA	1092	1082	1294	1290	4	True	True	338.8258072323175	338.5020066098617	274.8053083503985	251.34906786758853	0.0013793781335813549	0.1287175338472153	0	False
YBL001C	direct RNA	915	925	791	791	0	False	True	283.9062395765298	289.3848023235879	376.68763648272386	350.432984795446	-0.02757460119172528	0.10423010620379891	0	False
YBR001C	direct RNA	111	111	2650	2650	0	False	True	34.44108480108722	34.72617627883055	13.639983986315965	12.552112798786315	-0.011892978959455291	0.11991172843606979	0	False
YBR002C	direct RNA	99	99	1136	1128	8	True	True	30.717724282050764	30.971995059497516	28.37877330613178	26.300610126841658	-0.011892978959454403	0.10971596133018124	0	False
YBR003W	direct RNA	164	165	1584	1584	0	False	True	50.88592709349824	51.61999176582919	33.71517563275161	31.21537060508984	-0.02066318858718752	0.11114151880833756	0	False
YBR004C	direct RNA	223	225	2444	2443	1	True	True	69.19244964542749	70.39089786249436	29.71258362717086	27.599345275069197	-0.02477427025618706	0.10644001558786442	0	False
YBR005W	direct RNA	143	140	1092	1078	14	True	True	44.370046185184435	43.79878089221871	42.64323607905517	38.91786465050161	0.01869534087396829	0.1318843701021457	0	False
YBR006W	direct RNA	141	141	1770	1770	0	False	True	43.74948609867836	44.11162932716313	25.940754397551586	23.87182240172294	-0.011892978959455291	0.11991172843606979	0	False
YBR007C	direct RNA	105	105	2483	2483	0	False	True	32.57940454156899	32.84908566916403	13.77048812716533	12.672208445400951	-0.011892978959454403	0.11991172843606979	0	False
YBR008C	direct RNA	107	106	2479	2432	47	True	True	33.19996462807507	33.161934104108454	14.055425790404778	13.061168226866538	0.001653552878492448	0.10584321763088056	0	False
YBR009C	direct RNA	4539	4536	1004	1000	4	True	True	1408.3611163255396	1419.080500907886	1472.1878376745597	1359.2920422210002	-0.010939130963789623	0.11510630714304959	0	False
YBR010W	direct RNA	3650	3651	795	795	0	False	True	1132.5221578735889	1142.209635982075	1495.0733198214198	1376.2091239750403	-0.012288183739597613	0.11951652365592658	0	False
YBR011C	direct RNA	1610	1609	1132	1114	18	True	True	499.5508696373912	503.37313182557074	463.1441734124174	432.82325001298	-0.010996616680921889	0.09768336522275156	0	False
YBR012W-B	direct RNA	617	625	5271	5271	0	False	True	191.44278668712445	195.5302718402621	38.11789447414276	35.53257894717113	-0.03047867935948645	0.10132602803603774	0	False
YBR014C	direct RNA	265	265	914	914	0	False	True	82.22421146205508	82.90483526027113	94.41400786948161	86.88391993364175	-0.011892978959454403	0.1199117284360689	0	False
YBR015C	direct RNA	392	392	2343	2343	0	False	True	121.6297769551909	122.63658649821238	54.481685392120774	50.13644159670256	-0.011892978959455291	0.11991172843606979	0	False
YBR016W	direct RNA	275	275	1097	1097	0	False	True	85.32701189458545	86.03331960971532	81.63244828260333	75.12176699857537	-0.011892978959454403	0.11991172843606979	0	False
YBR017C	direct RNA	203	203	3012	3012	0	False	True	62.98684878036672	63.50823229371713	21.947134541230493	20.19671787357207	-0.011892978959455291	0.11991172843606979	0	False
YBR019C	direct RNA	24	23	2889	2100	789	True	True	7.446721038072913	7.195514003721645	2.7052067067993084	3.2820732521923035	0.04950756570468817	-0.27886860291091753	0	False
YBR020W	direct RNA	16	12	2492	1587	905	True	True	4.964480692048609	3.754181219333032	2.09078174851343	2.2659172613146503	0.40314452031938885	-0.11605271247390658	0	False
YBR021W	direct RNA	49	49	2340	2224	116	True	True	15.203722119398863	15.329573312276548	6.818941713340756	6.602387739493822	-0.011892978959454847	0.04655998668881045	0	False
YBR022W	direct RNA	171	173	910	910	0	False	True	53.0578873962695	54.12277924538455	61.191552751203645	56.969766484541985	-0.028668691710281635	0.10313601568524344	0	False
YBR023C	direct RNA	260	258	3837	3828	9	True	True	80.67281124578989	80.71489621566019	22.06573023352915	20.19702975827757	-0.0007524213542540181	0.12766435092450212	0	False
YBR024W	direct RNA	38	35	1368	1349	19	True	True	11.790641643615444	10.949695223054677	9.045534925860187	7.774918104751807	0.10675151753916401	0.21837834299705827	0	False
YBR025C	direct RNA	1365	1368	2054	1965	89	True	True	423.5322590403969	427.97665900396566	216.4058355680475	208.62352116158974	-0.015060258038136709	0.052837580185160604	0	False
YBR026C	direct RNA	190	190	1355	1355	0	False	True	58.95320821807722	59.44120263943967	45.66159327888094	42.01980515401023	-0.011892978959455291	0.11991172843606979	0	False
YBR028C	direct RNA	48	74	1845	1813	32	True	True	14.893442076145826	23.15078418588703	8.47191563787881	12.23132889015765	-0.6363838438672489	-0.5298210276753239	0	False
YBR029C	direct RNA	290	290	1626	1626	0	False	True	89.98121254338103	90.72604613388161	58.0783423284012	53.446243397644594	-0.011892978959454403	0.1199117284360689	0	False
YBR030W	direct RNA	47	47	2051	2051	0	False	True	14.583162032892787	14.70387644238771	7.46223554098266	6.867077141402504	-0.011892978959455291	0.11991172843606979	0	False
YBR031W	direct RNA	4424	4440	1334	1306	28	True	True	1372.6789113514403	1389.047051153222	1079.9310902790082	1018.7779147560103	-0.017101269962216392	0.08409966779515443	0	False
YBR033W	direct RNA	45	22	3530	2760	770	True	True	13.96260194638671	6.882665568777226	4.151208662859349	2.3886544463025268	1.0205284987329226	0.7973332896354357	303	True
YBR034C	direct RNA	465	465	1654	1654	0	False	True	144.28022011266268	145.474522249155	91.54912615411097	84.24752985557501	-0.011892978959454403	0.11991172843606979	0	False
YBR035C	direct RNA	405	405	1198	1198	0	False	True	125.6634175174804	126.70361615248983	110.08672722791447	101.30664516910626	-0.011892978959454403	0.11991172843606979	0	False
YBR036C	direct RNA	493	493	1610	1610	0	False	True	152.96806132374775	154.23427842759872	99.71438128209105	91.76155652159576	-0.011892978959455291	0.11991172843606979	0	False
YBR037C	direct RNA	37	37	1020	1020	0	False	True	11.480361600362407	11.575392092943515	11.812404432593894	10.870293763654816	-0.011892978959454847	0.11991172843606979	0	False
YBR038W	direct RNA	111	111	3122	3122	0	False	True	34.44108480108722	34.72617627883055	11.577821128679469	10.654419896471406	-0.011892978959455291	0.11991172843606934	0	False
YBR039W	direct RNA	492	492	1465	1465	0	False	True	152.6577812804947	153.9214299926543	109.36144341763526	100.639207127618	-0.011892978959455291	0.11991172843606979	0	False
YBR041W	direct RNA	216	215	2267	2260	7	True	True	67.02048934265622	67.26241351305016	31.02694291287553	28.508196871197093	-0.0051983263854467054	0.12214476257184259	0	False
YBR042C	direct RNA	226	226	1387	1377	10	True	True	70.12328977518659	70.70374629743877	53.0601818001431	49.18291072244221	-0.011892978959455291	0.10947250024743038	0	False
YBR043C	direct RNA	130	131	2373	2373	0	False	True	40.336405622894944	40.983144977718936	17.839487337979637	16.542962525478714	-0.022948167468450187	0.10885653992707311	0	False
YBR044C	direct RNA	75	75	1877	1877	0	False	True	23.27100324397785	23.46363262083145	13.011691156005597	11.973930120226258	-0.011892978959455291	0.11991172843606979	0	False
YBR045C	direct RNA	73	39	3037	1920	1117	True	True	22.650443157471777	12.201088962832355	7.827351262812173	6.086997267992519	0.892529361058314	0.3627934708948972	0	False
YBR046C	direct RNA	68	96	1479	1479	0	False	True	21.099042941206587	30.033449754664257	14.971919877285828	19.45103823505801	-0.5093926384302714	-0.37758793103474675	0	False
YBR047W	direct RNA	119	119	1206	1206	0	False	True	36.92332514711153	37.2289637583859	32.13190018439887	29.56918688163734	-0.011892978959455291	0.11991172843606979	0	False
YBR048W	direct RNA	4010	4010	911	911	0	False	True	1244.2229734446826	1254.5222241271215	1433.3846563086463	1319.0635640104706	-0.011892978959455291	0.1199117284360689	0	False
YBR049C	direct RNA	77	77	2827	2827	0	False	True	23.89156333048393	24.08932949072029	8.86955175609637	8.162151380007927	-0.011892978959454403	0.11991172843606979	0	False
YBR050C	direct RNA	7	20	1317	1315	2	True	True	2.171960302771266	6.256968698888387	1.730808505175981	4.557681487587262	-1.5264661517892129	-1.3968539904705386	0	False
YBR052C	direct RNA	260	260	891	891	0	False	True	80.67281124578989	81.34059308554903	95.02380124135954	87.44507859742339	-0.011892978959454403	0.11991172843606979	0	False
YBR053C	direct RNA	91	91	1434	1431	3	True	True	28.235483936026462	28.46920757994216	20.664694851546706	19.056427505664907	-0.011892978959455291	0.11689037646083289	0	False
YBR054W	direct RNA	572	572	1803	1803	0	False	True	177.48018474073774	178.94930478820785	103.30873832130503	95.06924185616712	-0.011892978959454403	0.11991172843606979	0	False
YBR055C	direct RNA	68	68	2899	2833	66	True	True	21.099042941206587	21.273693576220516	7.638313038463518	7.192867607131185	-0.011892978959454403	0.08668699675277125	0	False
YBR056W	direct RNA	190	190	1624	1624	0	False	True	58.95320821807722	59.44120263943967	38.09818897345054	35.059628068770856	-0.011892978959455291	0.11991172843606979	0	False
YBR056W-A	direct RNA	1176	1170	798	786	12	True	True	364.88933086557273	366.03266888497063	479.8894318561615	446.07002879945173	-0.004513448593856495	0.10543182483792712	0	False
YBR057C	direct RNA	121	121	1350	1350	0	False	True	37.5438852336176	37.85466062827474	29.186926027442208	26.85909221842397	-0.011892978959455291	0.11991172843606979	0	False
YBR058C	direct RNA	71	71	2451	2435	16	True	True	22.0298830709657	22.212238881053775	9.43304254202311	8.737739878615702	-0.011892978959455291	0.11046301653893487	0	False
YBR058C-A	direct RNA	680	676	701	546	155	True	True	210.99042941206585	211.48554202242747	315.8840156705526	371.0169763347821	-0.0033814791039379344	-0.23209026479918293	0	False
YBR059C	direct RNA	86	87	3548	3472	76	True	True	26.684083719761272	27.21781384016448	7.893172528315429	7.508950901316542	-0.02857172010608444	0.07199392543285477	0	False
YBR060C	direct RNA	137	137	2049	2049	0	False	True	42.50836592566621	42.86023558738545	21.772854199288652	20.036337442564257	-0.011892978959455291	0.1199117284360689	0	False
YBR061C	direct RNA	250	250	1563	1551	12	True	True	77.5700108132595	78.21210873610484	52.08561377654618	48.302314282537466	-0.011892978959455291	0.10879263647249626	0	False
YBR062C	direct RNA	280	265	1232	695	537	True	True	86.87841211085065	82.90483526027113	74.00892212067426	114.26173067532166	0.06754148853495057	-0.6265711771535569	0	False
YBR063C	direct RNA	34	91	2649	2644	5	True	True	10.549521470603294	28.46920757994216	4.17959031681875	10.313822904919245	-1.4322247779078117	-1.303145737374218	0	False
YBR065C	direct RNA	12	9	1735	1714	21	True	True	3.7233605190364565	2.815635914499774	2.2522599930672054	1.5735169313184145	0.4031445203193891	0.51738067436179	0	False
YBR066C	direct RNA	172	172	1072	1072	0	False	True	53.368167439522544	53.80993081044013	52.24808979564019	48.0809887529145	-0.011892978959454403	0.11991172843606979	0	False
YBR067C	direct RNA	1348	1348	1155	1155	0	False	True	418.2574983050953	421.7196903050773	380.0534362615959	349.74187699250797	-0.011892978959455291	0.1199117284360689	0	False
