gene	n_isoforms	n_reads	mtif_support	iqr5	iqr3	utr5_max	utr3_max	utr5_p95	utr3_p95	utr5_p99	utr3_p99	f5_within_20	f3_within_20	f5_within_50	f3_within_50	f5_within_100	f3_within_100
YBL056W	894	6786.0	209	75.0	127.0	721.0	2286.0	136.0	413.0	147.0	413.0	0.29442970822281167	0.5925434718538167	0.43958149130562924	0.6177424108458591	0.982316534040672	0.6237842617152962
YBL057C	206	1196.0	193	10.0	2.571428571434808	1440.0	524.0	32.0	82.0	42.85142857142845	111.0	0.9866220735785953	0.9640468227424749	0.9974916387959866	0.9916387959866221	0.9974916387959866	0.9933110367892977
YBL058W	118	568.0	99	6.0	16.0	763.0	156.0	41.0	126.0	467.46000000000765	150.96000000000015	0.9788732394366197	0.9612676056338029	0.9876760563380281	1.0	0.9876760563380281	1.0
YBL059C-A	400	1106.0	32	17.0	64.0	703.0	1447.0	35.80000000000003	243.0	482.3600000000324	266.0	0.6573236889692586	0.2793851717902351	0.9882459312839059	0.3462929475587703	0.9882459312839059	0.8652802893309223
YBL060W	76	133.0	20	25.0	6.0	287.0	228.0	259.7	146.0666666666666	287.0	170.72999999999914	0.706766917293233	0.8421052631578947	0.849624060150376	0.9398496240601504	0.8721804511278195	0.9473684210526315
YBL061C	184	673.0	45	10.0	30.0	139.0	121.0	115.7125	103.0	128.0	103.0	0.8603268945022289	0.7919762258543833	0.8870728083209509	0.9985141158989599	0.9970282317979198	1.0
YBL063W	1	2.0	2	0.0	0.0	0.0	78.0	0.0	78.0	0.0	78.0	1.0	1.0	1.0	1.0	1.0	1.0
YBL064C	172	1255.0	391	12.0	2.0	506.0	192.0	68.0	72.3	76.0	77.80000000000018	0.6677290836653387	0.9139442231075697	0.9960159362549801	0.9936254980079682	0.998406374501992	1.0
YBL066C	14	20.0	5	15.5	32.0	65.0	359.0	60.5	358.6666666666667	65.0	359.0	0.95	0.65	1.0	0.95	1.0	0.95
YBL067C	18	20.0	2	34.0	9.5	292.0	188.0	292.0	178.66666666666666	292.0	188.0	0.75	0.75	0.9	0.85	0.9	0.9
YBL068W	356	3941.0	930	19.0	0.0	188.0	518.0	63.0	235.0	78.0	256.0	0.8287236741943669	0.839634610504948	0.9961938594265415	0.8459781781273789	0.9989850291804111	0.9205785333671657
YBL068W-A	353	869.0	37	42.0	80.0	1859.0	266.0	1163.0	174.0	1177.6699999999996	258.155	0.5776754890678941	0.5857307249712314	0.8170310701956272	0.5926352128883774	0.8619102416570771	0.9677790563866513
YBL069W	287	756.0	37	28.0	80.0	806.0	266.0	110.0	174.0	148.55999999999858	258.71999999999997	0.6640211640211641	0.5873015873015873	0.9391534391534392	0.5952380952380952	0.9907407407407407	0.966931216931217
YBL070C	6	2.0	1	1294.0	1949.0	1294.0	2193.0	1294.0	2193.0	1294.0	2193.0	0.5	0.5	0.5	0.5	0.5	0.5
YBL071C	5	7.0	4	23.125	9.75	1688.0	1820.0	1688.0	1820.0	1688.0	1820.0	0.7142857142857143	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.8571428571428571
YBL071C-B	12	26.0	5	220.16666666667152	10.0	2663.0	1055.0	1352.5999999999988	1055.0	2663.0	1055.0	0.6923076923076923	0.8846153846153846	0.6923076923076923	1.0	0.7692307692307693	1.0
YBL071W-A	276	1421.0	165	6.0	203.0	681.0	1965.0	43.0	476.0	52.0	507.85999999999996	0.9767769176636172	0.5721323011963406	0.9978888106966924	0.5960591133004927	0.9992962702322308	0.6002814919071077
YBL072C	661	7532.0	413	4.0	10.0	2779.0	277.0	55.0	120.68439306358381	69.0	157.0	0.9107806691449815	0.8574083908656399	0.99429102496017	0.9917684545937334	0.9965480616038237	0.997344662772172
YBL074C	48	97.0	23	17.166666666671517	27.0	630.0	2442.0	490.79999999999995	2304.0	590.5200000000001	2378.55	0.7938144329896907	0.6701030927835051	0.8350515463917526	0.8041237113402062	0.845360824742268	0.8041237113402062
YBL075C	149	264.0	23	1298.0	1.0	1971.0	219.0	1363.1999999999998	81.0	1842.44	110.80000000000041	0.26515151515151514	0.8901515151515151	0.2765151515151515	0.9886363636363636	0.2840909090909091	0.9962121212121212
YBL076C	293	2562.0	221	10.0	6.0	79.0	155.0	29.0	110.0	46.0	110.0	0.9746291959406713	0.9746291959406713	0.9996096799375488	0.9875097580015613	1.0	1.0
YBL078C	162	263.0	18	21.0	318.0	937.0	526.0	69.0	491.7	200.44000000000005	520.0	0.532319391634981	0.4372623574144487	0.9885931558935361	0.5665399239543726	0.9885931558935361	0.6539923954372624
YBL079W	4	4.0	1	6.0	1.5	53.0	81.0	53.0	81.0	53.0	81.0	1.0	1.0	1.0	1.0	1.0	1.0
YBL080C	102	357.0	66	27.615942028991412	11.0	273.0	195.0	80.09999999999998	126.0	90.9688888888889	126.0	0.6414565826330533	0.7058823529411765	0.9327731092436975	0.9915966386554622	0.9971988795518207	1.0
YBL081W	23	37.0	10	18.39999999999418	16.0	549.0	137.0	549.0	137.0	549.0	137.0	0.8378378378378378	0.7567567567567568	0.8918918918918919	0.8108108108108109	0.8918918918918919	1.0
YBL082C	295	1323.0	127	10.0	40.0	333.0	313.0	280.0	104.0	306.5945	110.0	0.8299319727891157	0.6122448979591837	0.8866213151927438	0.9652305366591081	0.891156462585034	0.9962207105064248
YBL083C	337	1540.0	127	14.0	40.0	1322.0	275.0	1261.0	66.0	1292.0	72.0	0.6909090909090909	0.5792207792207792	0.7376623376623377	0.9701298701298702	0.7435064935064936	0.9967532467532467
YBL085W	6	8.0	2	49.33333333333576	4.0	202.0	120.0	202.0	120.0	202.0	120.0	0.75	1.0	0.75	1.0	1.0	1.0
YBL086C	257	2251.0	163	47.0	6.0	129.0	1480.0	124.0	53.0	124.0	60.0	0.44291426032874276	0.998223011994669	0.8449577965348734	0.9991115059973346	0.9986672589960017	0.9991115059973346
YBL087C	1475	31786.0	3091	15.354166666664241	13.0	1970.0	352.0	68.0	116.0	94.0	136.666	0.9182344428364689	0.9261624614610205	0.9648272824513937	0.9950921789467061	0.998835965519411	0.9997483168690618
YBL089W	176	535.0	61	47.26000000000204	24.0	92.0	865.0	68.0	315.5	92.0	417.15	0.5196261682242991	0.6878504672897197	0.9906542056074766	0.8598130841121495	1.0	0.8785046728971962
YBL090W	154	573.0	81	22.0	1.0	3212.0	276.0	66.0	138.0	76.0	223.32399999999998	0.4886561954624782	0.9354275741710296	0.9982547993019197	0.9668411867364747	0.9982547993019197	0.9930191972076788
YBL091C	281	1835.0	396	9.0	47.0	399.0	930.0	54.0	177.0	67.0	228.0	0.7689373297002725	0.5602179836512261	0.9978201634877384	0.8397820163487738	0.9983651226158038	0.9809264305177112
YBL091C-A	110	189.0	14	12.828571428573923	2.0	1499.0	243.0	27.0	210.0	911.1299999999788	243.0	0.9682539682539683	0.8412698412698413	0.9894179894179894	0.91005291005291	0.9894179894179894	0.9788359788359788
YBL092W	928	31175.0	8262	0.0	79.0	364.0	3111.0	59.0	147.0	73.0	156.0	0.935364875701684	0.6236407377706495	0.9930713712910987	0.6461267040898155	0.998813151563753	0.997177225340818
YBL093C	281	1118.0	149	0.0	16.0	563.0	1473.0	123.0	168.0	149.0	1051.0	0.7495527728085868	0.8694096601073346	0.9499105545617174	0.9651162790697675	0.9991055456171736	0.983005366726297
YBL094C	23	23.0	2	250.25	73.0	974.0	982.0	971.4	874.0999999999997	974.0	982.0	0.13043478260869565	0.13043478260869565	0.21739130434782608	0.13043478260869565	0.21739130434782608	0.34782608695652173
YBL095W	72	117.0	15	7.900000000001455	29.0	1723.0	252.0	458.6999999999957	125.94999999999997	1666.5599999999995	209.1199999999999	0.8803418803418803	0.6923076923076923	0.9230769230769231	0.9401709401709402	0.9401709401709402	0.9914529914529915
YBL096C	12	11.0	2	346.1666666666715	91.0	1585.0	391.0	1584.55	382.6999999999999	1585.0	391.0	0.2727272727272727	0.2727272727272727	0.36363636363636365	0.2727272727272727	0.36363636363636365	0.8181818181818182
YBL097W	2	3.0	2	0.8333333333357587	0.8333333333357587	58.0	171.0	58.0	171.0	58.0	171.0	1.0	1.0	1.0	1.0	1.0	1.0
YBL099W	621	4740.0	1199	24.0	72.0	384.0	410.0	320.0	242.0	344.0	273.0	0.6831223628691984	0.6867088607594937	0.970886075949367	0.7466244725738397	0.9812236286919831	0.7647679324894515
YBL100W-C	8	9.0	2	8.0	334.6666666666679	59.0	573.0	59.0	573.0	59.0	573.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666
YBL101C	12	13.0	2	197.75	26.0	344.0	169.0	343.25	169.0	344.0	169.0	0.3076923076923077	0.3076923076923077	0.38461538461538464	1.0	0.5384615384615384	1.0
YBL102W	475	1840.0	229	18.0	46.73684210526335	373.0	1187.0	118.0	216.0	120.65813953488372	225.29999999999995	0.7755434782608696	0.5364130434782609	0.9722826086956522	0.7570652173913044	0.9989130434782608	0.9510869565217391
YBL103C	65	104.0	6	12.0	203.0	397.0	530.0	273.0	503.0	353.4399999999995	529.46	0.875	0.20192307692307693	0.9903846153846154	0.33653846153846156	0.9903846153846154	0.5192307692307693
YBL104C	15	24.0	3	12.0	70.5	25.0	114.0	25.0	105.59999999999997	25.0	114.0	0.8333333333333334	0.625	1.0	0.6666666666666666	1.0	1.0
YBL105C	42	157.0	66	3.0	0.0	274.0	448.0	269.65	173.0000000000001	273.916	445.6900000000002	0.9299363057324841	0.8726114649681529	0.9490445859872612	0.9617834394904459	0.9681528662420382	0.9745222929936306
YBL106C	17	19.0	2	41.25	103.0	703.0	513.0	434.3500000000004	396.45000000000016	703.0	513.0	0.7368421052631579	0.47368421052631576	0.8947368421052632	0.7368421052631579	0.9473684210526315	0.7368421052631579
YBL107C	168	716.0	129	11.0	13.0	43.0	259.0	17.0	143.0	27.340000000000032	169.85000000000008	0.979050279329609	0.8812849162011173	1.0	0.9958100558659218	1.0	0.9958100558659218
YBR001C	83	180.0	36	85.0	8.5	164.0	537.0	150.0	176.0	164.0	224.69999999999976	0.4222222222222222	0.7222222222222222	0.45	0.8388888888888889	0.9722222222222222	0.8611111111111112
YBR002C	189	417.0	16	9.0	63.0	48.0	323.0	38.0	200.0	38.0	252.0	0.9136690647482014	0.47961630695443647	1.0	0.5995203836930456	1.0	0.9616306954436451
YBR003W	85	399.0	72	0.0	7.0	1145.0	244.0	34.549999999999955	143.0	990.4499999999973	235.13999999999987	0.9699248120300752	0.9523809523809523	0.9849624060150376	0.9699248120300752	0.9849624060150376	0.9799498746867168
YBR004C	59	217.0	88	9.12134831462754	0.0	1048.0	99.0	62.224999999999966	93.04285714285713	1029.5899999999997	99.0	0.8064516129032258	0.9861751152073732	0.9585253456221198	0.9861751152073732	0.967741935483871	1.0
YBR005W	162	365.0	42	46.0	5.0	395.0	373.0	89.0	187.0	263.85000000000457	235.0	0.5041095890410959	0.7698630136986301	0.8027397260273973	0.9315068493150684	0.989041095890411	0.9917808219178083
YBR006W	65	234.0	30	7.5	22.0	183.0	169.0	131.8608695652174	146.0	138.27999999999997	154.70666666666662	0.8803418803418803	0.6495726495726496	0.8974358974358975	0.9914529914529915	1.0	1.0
YBR007C	32	47.0	5	18.75	11.25	122.0	275.0	122.0	194.5	122.0	275.0	0.2765957446808511	0.7446808510638298	0.9148936170212766	0.9574468085106383	0.9574468085106383	0.9787234042553191
YBR008C	306	678.0	36	351.0	100.0	843.0	730.0	731.0	164.0	740.0	170.0	0.6002949852507374	0.4174041297935103	0.6814159292035398	0.5368731563421829	0.6873156342182891	0.7640117994100295
YBR009C	1396	45354.0	2294	3.0	9.0	2322.0	518.0	45.0	190.0	57.0	212.0	0.9729461568990607	0.9465978744983904	0.9946641972042157	0.9902544428275345	0.9980376593023769	0.9912686863341712
YBR010W	356	3288.0	575	9.0	11.0	204.0	384.0	28.0	167.0	40.0	198.30999999999995	0.9628953771289538	0.9209245742092458	0.9978710462287105	0.9799270072992701	0.9990875912408759	0.996654501216545
YBR011C	327	14497.0	7528	2.0	0.0	1022.0	2219.0	59.0	112.0	64.0	120.0	0.823204800993309	0.9963440711871422	0.9996551010553908	0.9979306063323446	0.9999310202110782	0.9984134648547975
YBR012C	20	2.0	1	988.0	2.0	993.0	214.0	993.0	206.0	993.0	206.0	0.5	1.0	0.5	1.0	0.5	1.0
YBR013C	1	1.0	1	0.0	0.0	131.0	13.0	131.0	13.0	131.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0
YBR014C	413	1453.0	110	60.0	0.0	212.0	308.0	96.0	180.0	178.97000000000003	243.8800000000001	0.2587749483826566	0.8589125946317963	0.5010323468685478	0.9435650378527185	0.9993117687543015	0.9855471438403304
YBR015C	507	2824.0	131	49.0	20.0	1263.0	350.0	145.0	152.0	156.0	160.0	0.5240793201133145	0.39943342776203966	0.7701841359773371	0.9886685552407932	0.9893767705382436	0.998229461756374
YBR016W	568	11724.0	1811	19.0	0.0	538.0	369.0	49.0	217.0	53.0	285.0	0.9665643125213238	0.8805868304332992	0.9986352780620948	0.8838280450358239	0.9986352780620948	0.9042988741044012
YBR017C	130	387.0	48	10.0	24.375	529.0	195.0	70.0	145.8999999999994	185.0199999999993	187.0	0.8940568475452196	0.6976744186046512	0.9534883720930233	0.9509043927648578	0.9896640826873385	1.0
YBR018C	467	3293.0	347	10.0	48.0	2850.0	446.0	33.0	224.0	38.0	229.0	0.9957485575463103	0.577588824779836	0.996355906468266	0.868205283935621	0.996355906468266	0.9914971150926207
YBR019C	1289	31004.0	7307	2.0	26.0	139.0	1963.0	40.0	144.79354838709673	59.0	181.38399999999965	0.9113340214165914	0.6094052380338021	0.999161398529222	0.9858405367049413	0.9999677460972778	0.9935169655528319
YBR020W	2075	171875.0	40248	0.0	108.0	2016.0	2924.0	64.0	181.0	69.0	187.0	0.9844712727272728	0.40075636363636363	0.99552	0.4964596363636364	0.9983883636363636	0.5171374545454546
YBR021W	425	889.0	66	137.0	31.0	2491.0	187.0	1848.2999999999943	186.0	2480.0	187.0	0.1732283464566929	0.6591676040494938	0.48256467941507314	0.8582677165354331	0.7424071991001124	1.0
YBR022W	155	356.0	25	64.0	25.0	1516.0	221.0	87.0	162.0	133.0	186.3599999999999	0.40730337078651685	0.7219101123595506	0.949438202247191	0.9241573033707865	0.9943820224719101	1.0
YBR023C	26	35.0	3	15.0	48.5	162.0	202.0	158.5	202.0	162.0	202.0	0.9428571428571428	0.2571428571428571	1.0	0.37142857142857144	1.0	0.8
YBR024W	353	3632.0	654	4.0	213.0	733.0	928.0	117.0	230.0	123.0	327.0	0.9328193832599119	0.5644273127753304	0.9752202643171806	0.5658039647577092	0.9911894273127754	0.5685572687224669
YBR025C	1362	8486.0	450	58.0	22.0	450.0	1039.0	121.0	236.69999999999982	162.0	302.0	0.594979967004478	0.6834786707518266	0.703158142823474	0.8402074004242281	0.9804383690784823	0.8865189724251709
YBR026C	170	679.0	113	56.0	1.0	87.0	594.0	81.2695652173913	130.0	83.0	273.04800000000034	0.47569955817378495	0.9764359351988218	0.7157584683357879	0.979381443298969	1.0	0.9823269513991163
YBR028C	97	224.0	17	45.54545454547042	6.0	249.0	202.0	100.0	190.0	205.4399999999996	199.77999999999997	0.49107142857142855	0.96875	0.8125	0.9821428571428571	0.9866071428571429	0.9821428571428571
YBR029C	200	827.0	104	34.0	3.0	348.0	194.0	111.0	133.0	119.92000000000007	149.3066666666667	0.6033857315598549	0.8548972188633616	0.8101571946795647	0.8681983071342201	0.9963724304715841	1.0
YBR030W	357	773.0	18	32.0	15.0	322.0	174.0	282.1249999999998	83.0	314.0	169.0	0.4851228978007762	0.741267787839586	0.7710219922380336	0.9611901681759379	0.7878395860284605	0.9870633893919794
YBR031W	549	23142.0	6027	0.0	5.0	174.0	717.0	24.0	113.0	32.0	123.0	0.9928701063002333	0.892878748595627	0.9997407311381903	0.9915305505142166	0.9999135770460634	0.9994814622763806
YBR032W	8	8.0	2	1415.3333333333721	103.0	1527.0	150.0	1527.0	150.0	1527.0	150.0	0.375	0.625	0.375	0.625	0.5	0.75
YBR033W	27	40.0	6	102.5	109.5	127.0	319.0	125.2	215.0	127.0	319.0	0.675	0.425	0.675	0.525	0.7	0.6
YBR034C	190	518.0	27	16.0	3.0	386.0	1033.0	61.0	279.0	67.24000000000035	746.6400000000176	0.8146718146718147	0.9131274131274131	0.9903474903474904	0.9227799227799228	0.9980694980694981	0.9633204633204633
YBR035C	320	1899.0	217	3.0	30.0	393.0	282.0	39.0	146.0	50.0	161.0	0.976303317535545	0.6003159557661928	0.9989468141126909	0.9515534491837809	0.9989468141126909	1.0
YBR036C	197	387.0	23	20.0	1.0	93.0	336.0	76.0	281.0	80.0	330.44999999999993	0.6692506459948321	0.6589147286821705	1.0	0.7751937984496124	1.0	0.9689922480620154
YBR037C	155	485.0	45	22.0	2.0	101.0	151.0	57.0	77.0	90.54999999999991	101.59999999999991	0.643298969072165	0.9484536082474226	0.9917525773195877	0.9958762886597938	1.0	1.0
YBR038W	53	85.0	9	14.5	1.7083333333139308	82.0	196.0	79.64285714285714	192.0	82.0	195.65	0.8470588235294118	0.8823529411764706	1.0	1.0	1.0	1.0
YBR039W	144	420.0	39	51.0	18.5	97.0	440.0	91.0	195.0	91.0	208.86666666666667	0.41904761904761906	0.7309523809523809	0.6619047619047619	0.9928571428571429	1.0	0.9952380952380953
YBR041W	94	327.0	42	9.0	31.75	109.0	218.0	73.76666666666665	176.0	89.0	199.3800000000001	0.9296636085626911	0.5351681957186545	0.9969418960244648	0.8593272171253823	1.0	1.0
YBR042C	93	336.0	47	17.0	3.0	104.0	165.0	63.0	73.0	65.91999999999996	148.47999999999956	0.7767857142857143	0.9553571428571429	0.9940476190476191	0.9702380952380952	1.0	1.0
YBR043C	135	253.0	11	61.0	19.0	157.0	298.0	149.0	166.0	154.97	205.91	0.48221343873517786	0.6758893280632411	0.7114624505928854	0.9644268774703557	0.9090909090909091	0.9920948616600791
YBR044C	189	498.0	31	38.0	19.0	671.0	117.0	94.0	78.0	121.55999999999979	103.63999999999987	0.5803212851405622	0.7630522088353414	0.7791164658634538	0.9939759036144579	0.9919678714859438	1.0
YBR045C	6	6.0	2	1343.333333333314	30.0	1457.0	198.0	1457.0	198.0	1457.0	198.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.8333333333333334	0.6666666666666666	1.0
YBR046C	177	376.0	24	10.0	35.0	182.0	2498.0	71.21538461538461	385.7	73.0	434.0	0.8856382978723404	0.5372340425531915	0.9920212765957447	0.5771276595744681	0.9920212765957447	0.675531914893617
YBR047W	47	75.0	5	36.75	3.0	545.0	166.0	87.66666666666667	118.75	323.0	158.75	0.48	0.96	0.8133333333333334	0.9866666666666667	0.9866666666666667	1.0
YBR048W	1835	165578.0	17498	5.0	14.0	324.0	1517.0	37.0	243.0	52.0	243.0	0.9301598038386742	0.8745968667335032	0.9943349961951466	0.9932056191039872	0.9998852504559784	0.9955187283334742
YBR049C	78	279.0	39	124.0	0.0	154.0	452.0	149.0	258.75000000000006	149.0	443.0	0.45161290322580644	0.956989247311828	0.6093189964157706	0.96415770609319	0.6666666666666666	0.96415770609319
YBR050C	114	314.0	23	68.0	2.0	273.0	86.0	205.88000000000008	44.0	252.6400000000001	48.72000000000003	0.2770700636942675	0.9872611464968153	0.4872611464968153	1.0	0.9171974522292994	1.0
YBR052C	333	2016.0	152	10.0	1.0740740741021	1423.0	286.0	82.0	65.0	109.0	153.0	0.8665674603174603	0.9796626984126984	0.9806547619047619	0.9806547619047619	0.9950396825396826	0.9910714285714286
YBR053C	118	561.0	135	11.513888888875954	11.0	494.0	1020.0	31.0	140.89999999999986	51.45999999999981	1012.0	0.9857397504456328	0.7611408199643493	0.9964349376114082	0.8948306595365418	0.9964349376114082	0.9607843137254902
YBR054W	56	56.0	3	8.0	87.0	355.0	513.0	332.0	509.09999999999997	353.55999999999995	512.8199999999999	0.9642857142857143	0.4107142857142857	1.0	0.4642857142857143	1.0	0.7321428571428571
YBR055C	38	84.0	15	17.0	2.0	173.0	120.0	69.0999999999999	114.0	170.95999999999998	118.63999999999999	0.8214285714285714	0.9166666666666666	0.9404761904761905	1.0	0.9642857142857143	1.0
YBR056C-B	8	3.0	1	248.5	57.5	302.0	228.0	302.0	228.0	302.0	228.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333
YBR056W	157	421.0	36	53.0	15.75	384.0	335.0	102.0	92.24999999999994	113.16000000000008	279.4500000000001	0.47030878859857483	0.9239904988123515	0.7220902612826603	0.9501187648456056	0.9904988123515439	0.9857482185273159
YBR056W-A	41	65.0	7	3.0	21.5	199.0	587.0	89.0	541.25	160.0	587.0	0.9384615384615385	0.7076923076923077	0.9384615384615385	0.7692307692307693	0.9846153846153847	0.8461538461538461
YBR057C	85	245.0	42	9.0	34.0	123.0	290.0	110.0	139.0	119.0	243.90000000000097	0.17959183673469387	0.5795918367346938	0.21224489795918366	0.9795918367346939	1.0	0.9877551020408163
YBR058C	21	29.0	5	16.16666666668607	4.0	173.0	1249.0	146.89999999999984	882.0999999999977	173.0	1249.0	0.7586206896551724	0.9310344827586207	0.8620689655172413	0.9310344827586207	0.9310344827586207	0.9310344827586207
YBR058C-A	845	8941.0	1171	13.0	28.071428571420256	279.0	441.0	69.0	193.0	74.0	206.09000000000015	0.972933676322559	0.6661447265406554	0.9980986466838161	0.9942959400514484	0.998881556872833	0.9986578682473997
YBR059C	56	74.0	5	25.0	26.0	168.0	113.0	156.0	110.0	167.28000000000003	113.0	0.7297297297297297	0.6756756756756757	0.9594594594594594	1.0	0.972972972972973	1.0
YBR060C	127	260.0	13	37.0	16.0	125.0	121.0	118.0	63.0	125.0	107.0	0.5115384615384615	0.7653846153846153	0.8423076923076923	0.9923076923076923	1.0	1.0
YBR061C	195	578.0	46	17.0	74.66666666668607	253.0	2212.0	35.0	178.20000000000005	50.0	617.0400000000002	0.8166089965397924	0.3944636678200692	0.9965397923875432	0.4844290657439446	0.9982698961937716	0.9878892733564014
YBR062C	102	162.0	29	24.0	9.0	3061.0	148.0	305.6000000000001	118.0	2701.853333333332	129.0	0.17901234567901234	0.9259259259259259	0.17901234567901234	1.0	0.19753086419753085	1.0
YBR063C	121	148.0	10	987.0	79.5	1569.0	1101.0	1557.1	437.0	1568.04	1098.06	0.41216216216216217	0.5202702702702703	0.5	0.6824324324324325	0.5135135135135135	0.7567567567567568
YBR065C	97	125.0	10	16.0	1313.25	80.0	2064.0	69.75	1971.0	77.5	2061.8333333333335	0.864	0.344	1.0	0.44	1.0	0.488
YBR066C	137	235.0	11	45.0	9.0	795.0	118.0	189.0	105.0	292.2500000000001	106.30000000000001	0.43829787234042555	0.9829787234042553	0.7361702127659574	1.0	0.948936170212766	1.0
YBR067C	948	8873.0	957	7.0	19.0	4233.0	1392.0	65.0	151.0	182.0	156.0	0.9241519215597881	0.8549532288966528	0.9842217964611744	0.9939141214921673	0.9881663473458807	0.9987602840076637
YBR068C	670	16196.0	4165	15.0	17.0	1278.0	1914.0	56.0	219.0	77.0	222.0	0.9009632007903186	0.8715732279575203	0.9974685107433934	0.9985181526302791	0.9997530254383798	0.9996912817979748
YBR069C	153	382.0	29	0.0	33.0	221.0	881.0	119.39999999999998	669.0	167.72000000000003	820.4000000000001	0.9397905759162304	0.41361256544502617	0.9738219895287958	0.8769633507853403	0.9921465968586387	0.918848167539267
YBR070C	70	223.0	40	33.0	0.0	435.0	235.0	64.51538461538462	74.74999999999997	262.7850000000015	225.7000000000001	0.5201793721973094	0.9417040358744395	0.9775784753363229	0.9551569506726457	0.9910313901345291	0.9730941704035875
YBR071W	125	594.0	103	13.0	5.0	1265.0	309.0	107.0	275.2	154.0	282.0	0.8249158249158249	0.9865319865319865	0.9494949494949495	0.9882154882154882	0.9915824915824916	1.0
YBR072W	55	201.0	80	0.0	2.3597560975467786	486.0	217.0	80.0	171.0	189.74800000000005	173.98000000000002	0.9054726368159204	0.9950248756218906	0.9552238805970149	1.0	0.9651741293532339	1.0
